osmid,street_count,highway,ref,geometry,casino_osmid,casino_dist
1870310406,3,,,POINT (-77.05879659999999 -11.9834484),4493353239,0.006248256544833596
1767549959,3,,,POINT (-77.1449047 -11.8516601),435198459,0.06988019126657151
1767549960,4,,,POINT (-77.1345561 -11.8517033),435198459,0.0597745789011078
1745660945,4,,,POINT (-76.68826970000001 -11.9325303),4377990018,0.007337642954650227
5502413843,4,,,POINT (-76.946557 -12.1850645),437647280,0.028608249356280493
1273834523,3,,,POINT (-77.0972735 -12.0497067),435879639,0.01690721173435775
1870310428,4,,,POINT (-77.0578057 -11.9852697),4493353239,0.005143477357782786
1870310429,4,,,POINT (-77.05777740000001 -11.985373),4493353239,0.005081124014429205
4971473950,3,,,POINT (-76.9161007 -12.0380642),438031676,0.03560786822668459
819211295,4,traffic_signals,,POINT (-77.04873859999999 -12.0643753),436320564,0.008282609902588289
819211293,4,,,POINT (-77.04972309999999 -12.0635186),6775567580,0.008819029762960428
3386354726,4,,,POINT (-77.0570846 -11.9877587),4493353239,0.0042171409959922395
440216614,3,,,POINT (-76.8404602 -12.0982897),438031676,0.1272213785563126
1745660970,3,,,POINT (-76.6886229 -11.9329825),4377990018,0.006799114072438048
1813130283,4,,,POINT (-77.0389157 -11.892387),4336173733,0.0059587631954971755
1767549997,4,,,POINT (-77.13874250000001 -11.8516954),435198459,0.06385117706056993
1745660973,4,,,POINT (-76.68920369999999 -11.9329189),4377990018,0.006343879596120398
5491305518,3,,,POINT (-76.94142479999999 -12.1326533),437647280,0.0323181046131447
819211313,4,,,POINT (-77.0479411 -12.0634415),6775567580,0.008608064798199307
1273932850,3,,,POINT (-77.0787244 -12.0626181),5591978324,0.015600104955096393
5491305517,3,,,POINT (-76.9416906 -12.1323716),437647280,0.032406452054385776
197667893,4,,,POINT (-77.0381089 -12.1190931),183111783,0.001629926733644404
1870310453,3,,,POINT (-77.0569641 -11.9903255),432299823,0.003756466159789
6481882167,4,,,POINT (-76.9577413 -12.0071483),438031676,0.029982765125755793
7084321854,3,,,POINT (-76.9918691 -12.1817591),437511292,0.03365834455552218
1767550014,3,,,POINT (-77.13368130000001 -11.8518097),435198459,0.058899576340999
440216639,3,,,POINT (-76.83871790000001 -12.0994815),7557707387,0.1291427736871068
6481882176,3,,,POINT (-76.9576091 -12.0071707),438031676,0.02993434018798639
819211336,4,,,POINT (-77.0522485 -12.0584998),435563989,0.005291190501807141
273427535,4,,,POINT (-77.08029190000001 -11.9699682),4366593002,0.005192356217552167
1746775119,3,,,POINT (-76.9641005 -12.0505619),560845933,0.0027342530457665983
7084321875,3,,,POINT (-76.98919189999999 -12.1869377),437511292,0.036740765060416666
1273736280,3,,,POINT (-76.8873687 -12.0196386),438031676,0.06648257376394184
1746775128,4,,,POINT (-76.965526 -12.051107),560845933,0.0020068663360724003
1405168738,3,,,POINT (-76.93482210000001 -12.2055997),481692453,0.006953000211451639
4332629092,3,,,POINT (-77.1011654 -12.062987),435879639,0.005474226675447827
4332629094,3,,,POINT (-77.1010223 -12.0629731),435879639,0.005377246383602263
2833362023,4,traffic_signals,,POINT (-76.9993071 -12.1972722),437511292,0.05071421651452582
2833362026,3,,,POINT (-76.9977744 -12.1988208),437511292,0.051268723242642936
4363889775,3,,,POINT (-76.9851031 -12.1432975),437346725,0.01438297254802018
2833362033,4,,,POINT (-76.9952804 -12.1983487),437511292,0.04967205711492906
4332629106,5,,,POINT (-77.1047283 -12.0632437),435879639,0.00837210865548492
2833362035,3,,,POINT (-76.99737140000001 -12.1967341),437511292,0.049257176729243374
4363889782,4,,,POINT (-76.9851048 -12.1433088),437346725,0.014394398932692712
6294711417,3,,,POINT (-77.0570994 -12.0098373),432299820,0.012177192786826633
6294711418,3,,,POINT (-77.0571714 -12.0096656),432299820,0.012022040474773394
6294711419,3,,,POINT (-77.05725080000001 -12.009476),432299820,0.011851730367267268
6023392380,3,,,POINT (-77.12500060000001 -11.8225473),435198459,0.06504325974849964
1405168771,3,,,POINT (-76.93549899999999 -12.2059401),481692453,0.006534514581160976
1273736328,4,,,POINT (-76.9203679 -12.196172),481692453,0.02255099427097008
2833362057,3,,,POINT (-76.9992146 -12.1971917),437511292,0.050597108369041306
440216717,3,,,POINT (-76.8291747 -12.106095),7557707387,0.13968077385543096
2833362064,3,,,POINT (-76.9956603 -12.1980073),437511292,0.0495439254550506
9030282386,3,,,POINT (-77.128879 -11.8633372),435198459,0.05245575032278702
5140163731,3,,,POINT (-77.0186045 -12.1042617),406255075,0.008475179561204992
2833362068,3,,,POINT (-76.9967607 -12.1970183),437511292,0.04920073062206478
6481882266,3,,,POINT (-76.9589659 -12.0066863),438031676,0.030702910594777397
2833362075,3,,,POINT (-77.0011567 -12.1952587),437511292,0.05004408469017208
4333022367,3,,,POINT (-77.04526 -12.0652153),436750066,0.007353447740114714
4333022372,4,,,POINT (-77.0456645 -12.0652733),436750066,0.007714914304003055
9316740267,3,,,POINT (-77.0355035 -12.096671),436636549,0.010679780622845353
1273801901,3,,,POINT (-76.9017745 -12.2171635),481692453,0.034514334948496476
5072432306,3,,,POINT (-77.16860459999999 -11.8160454),435198459,0.10473090048231694
3672681655,3,,,POINT (-77.0907708 -12.0230014),4368266233,0.011488089153555273
1745661112,3,,,POINT (-76.6905075 -11.9338884),4377990018,0.0047211069401186375
4345048249,3,,,POINT (-77.0617712 -12.0542387),435563989,0.013192964657205526
2174954681,4,,,POINT (-76.9785916 -12.0648226),3293687684,0.015379707936108376
2174954680,3,,,POINT (-76.97664260000001 -12.06182),560845933,0.014426833376771815
1767550142,3,,,POINT (-77.13935480000001 -11.8522992),435198459,0.064318248109358
3594431679,4,,,POINT (-77.0561905 -12.0076611),432299820,0.009883610093317282
2946608323,3,,,POINT (-77.069163 -11.8758034),435198459,0.012340474462134111
3626216645,3,,,POINT (-76.9858115 -12.0805572),3293687684,0.005280725716225772
4276497606,3,,,POINT (-76.92010070000001 -12.0265582),438031676,0.033105467497966765
2060102856,4,,,POINT (-77.045753 -12.0652872),436750066,0.0077942339994930415
2060102857,3,,,POINT (-77.0458655 -12.0653048),436750066,0.007895402880924756
5728906444,3,,,POINT (-77.105053 -12.0588027),435879639,0.011172289039088172
3626216653,3,,,POINT (-76.9807107 -12.0778255),3293687684,0.008315332470800244
5058538702,3,,,POINT (-76.92155750000001 -12.0337),438031676,0.030248061902899772
1273507023,3,,,POINT (-77.05502629999999 -12.0562699),435563989,0.0066336403151757905
273427667,4,,,POINT (-77.08014 -11.9700334),4366593002,0.005345590521167344
3989056731,3,,,POINT (-77.126352 -11.8850783),435198459,0.05343930186031552
4578585832,3,,,POINT (-77.0501768 -12.0867736),436318203,0.00879825190206938
4356254955,3,,,POINT (-76.9748969 -12.0453171),437866700,0.011132980850726516
2799217899,3,,,POINT (-76.9915587 -12.165814),437511292,0.02223897292382306
702950645,4,,,POINT (-76.98861789999999 -12.1456842),437346725,0.017575382887099655
1273801975,3,,,POINT (-76.9633568 -12.047321),560845933,0.006036724422353713
1674161404,4,,,POINT (-76.95783659999999 -12.1890764),437647280,0.029612709224053943
847686908,3,,,POINT (-77.07713939999999 -12.0179391),4375864312,0.0012882941434267758
1674161406,3,,,POINT (-76.9597423 -12.1914576),481692453,0.03172219160693721
1273572605,4,,,POINT (-76.9299645 -12.1953341),481692453,0.018145191745474572
1745661180,3,,,POINT (-76.69082899999999 -11.9343748),4377990018,0.004191423444373913
5425278207,3,,,POINT (-76.98346650000001 -12.0805729),3293687684,0.00692073786383581
5425278206,3,,,POINT (-76.98304589999999 -12.0802526),3293687684,0.007068423867459338
6996995324,3,,,POINT (-77.077291 -12.0359041),4368266233,0.011683577846276163
9488379138,3,,,POINT (-77.0671799 -11.8505783),435323603,0.01643046407386522
1330621705,3,,,POINT (-77.0500772 -11.9776648),4493353239,0.015961099020119746
6996995342,4,,,POINT (-77.0657618 -12.0354204),4368266233,0.01750586406893078
386837775,4,,,POINT (-77.02038709999999 -12.1221391),408470422,0.007528506289420268
386837774,3,,,POINT (-77.0216604 -12.1210569),435834300,0.006456092275423548
386837777,3,,,POINT (-77.0220509 -12.1216315),408470422,0.006181016886788805
386837778,3,,,POINT (-77.02220490000001 -12.1214966),408470422,0.006108388989959861
386837779,3,,,POINT (-77.02225869999999 -12.1213551),435834300,0.006020340606683612
386837780,3,,,POINT (-77.0222361 -12.1211723),435834300,0.005965530806876913
1666723093,3,,,POINT (-77.01196830000001 -12.0985965),406255075,0.008901330861594002
263105813,4,traffic_signals,,POINT (-77.02589089999999 -12.0912979),436636549,0.0024476442823313984
263105814,4,traffic_signals,,POINT (-77.0259113 -12.0911537),436636549,0.002330353268985292
1666723096,3,,,POINT (-77.0122441 -12.0980188),406255075,0.00848198689818146
1273736472,4,,,POINT (-76.716155 -11.947281),4377990018,0.024241218319424558
2105879834,3,,,POINT (-76.9499895 -12.0793962),7557707387,0.016339614471892375
2105879835,4,,,POINT (-76.95125400000001 -12.079997),7557707387,0.015077534154493645
6996995352,3,,,POINT (-77.052065 -12.0372592),435563989,0.01776620754322136
874949917,4,,,POINT (-77.0604156 -12.0716097),435498880,0.006554409084009096
263400734,4,traffic_signals,,POINT (-77.0504741 -12.0712002),436320564,0.0016596429834191532
263400735,4,traffic_signals,,POINT (-77.0494581 -12.0720098),436320564,0.0006200171083324894
263400736,4,,,POINT (-77.0444406 -12.0738053),436314052,0.0021317146632712533
1744186665,3,,,POINT (-76.918576 -12.0438592),438031676,0.03390456695300647
472198453,3,motorway_junction,11,POINT (-77.0292563 -12.0756489),437870803,0.006409349971061951
1273834811,4,,,POINT (-76.9242835 -12.1873582),481692453,0.027685500170669872
4081333635,3,traffic_signals,,POINT (-77.0331133 -12.1254275),653820370,0.003163261846740633
3611897149,3,,,POINT (-77.0078077 -12.1427949),435838405,0.014201905963438418
6292221251,3,,,POINT (-77.01236179999999 -11.9135239),4336173733,0.030508887138669442
3802246469,3,,,POINT (-76.81826909999999 -12.1276535),437647280,0.14468912376128434
3802246475,4,,,POINT (-76.8098858 -12.1208988),437647280,0.1544266192753307
3802246476,3,,,POINT (-76.8109201 -12.1204433),437647280,0.15354063149865935
1330621772,4,,,POINT (-77.05262519999999 -11.9783784),4493353239,0.013763477113367768
1767550289,3,,,POINT (-77.1434227 -11.8528442),435198459,0.06819377776731278
1273736537,4,,,POINT (-77.058576 -12.059691),435563989,0.01117600554694233
847687004,3,,,POINT (-77.07694239999999 -12.0178313),4375864312,0.0013253806849327756
1330621791,3,,,POINT (-77.0476072 -11.9778353),4493353239,0.01763376752087071
262909285,4,,,POINT (-77.030468 -12.1004608),406255075,0.010938627723159016
4346555755,3,,,POINT (-77.0138999 -12.1452963),435838405,0.009096280439783394
1745661291,3,,,POINT (-76.69142909999999 -11.9365517),4377990018,0.0030226560125235207
1330621804,4,,,POINT (-77.04568209999999 -11.9816992),4493353239,0.01710801963642788
1330621806,3,,,POINT (-77.0471415 -11.977675),4493353239,0.018092863420706082
1273736560,3,,,POINT (-77.0124988 -12.053502),438861899,0.009674373935815219
1557228853,3,,,POINT (-76.9703872 -11.733826),4155811689,0.11881961005768006
262909304,4,,,POINT (-77.0307756 -12.098621),436636549,0.009649274613207602
1767550333,3,,,POINT (-77.14045539999999 -11.8528509),435198459,0.06528223104633765
1803922813,3,,,POINT (-77.0790331 -11.8459717),435323603,0.019223836145849656
6491647360,3,,,POINT (-76.83246990000001 -12.2943355),481692453,0.13196781274993882
4374506883,3,,,POINT (-76.98356630000001 -12.1554864),437511292,0.011019756897149369
8153869703,4,,,POINT (-76.88902760000001 -12.0464847),438031676,0.06343604987129141
472198537,3,traffic_signals,,POINT (-77.0300106 -12.0749808),437870803,0.007133325753516786
607235465,4,,,POINT (-77.0890826 -12.082438),401693655,0.005674074240985318
8153869708,4,,,POINT (-76.8885246 -12.0466516),438031676,0.06395909237733242
197668241,6,,,POINT (-77.03901759999999 -12.1201145),183111783,0.0026291616633162163
197668243,5,,,POINT (-77.03894320000001 -12.1179138),183111783,0.0028367637211252853
632696211,3,,,POINT (-77.0639946 -12.0856267),4139697975,0.004598353585799703
607235479,3,,,POINT (-77.0894187 -12.0843251),401693655,0.007266589787020807
1273474466,3,,,POINT (-77.01662779999999 -12.1972598),435838405,0.05655835941395076
607235493,3,,,POINT (-77.0890048 -12.0845151),401693655,0.007589508992902478
2990124458,4,,,POINT (-76.9967353 -12.0865309),437374035,0.003667812128052269
2990124459,4,,,POINT (-76.996616 -12.0865164),437374035,0.0036557842441016317
317337002,3,,,POINT (-77.1191723 -12.0658307),435879639,0.022122196811930606
6290746798,3,,,POINT (-77.00384219999999 -11.8560523),4155811689,0.047395819775696874
827108790,4,,,POINT (-77.0563272 -12.0191914),4375864312,0.020286742734363043
1663839675,4,,,POINT (-76.94430060000001 -12.2348518),481692453,0.023894448020328925
1330621883,3,,,POINT (-77.0477003 -11.9775183),4493353239,0.017771462119086034
3679038912,4,,,POINT (-77.03095519999999 -12.0726773),4139069972,0.007310865389267948
108178882,3,,,POINT (-77.029253 -12.1193534),435834300,0.001645601371927704
1767550416,3,,,POINT (-77.14279879999999 -11.8533272),435198459,0.0674900430970066
1273474513,3,,,POINT (-76.9515844 -12.1674036),437647280,0.011117594428812208
4368674257,3,,,POINT (-76.9410099 -12.0728237),7557707387,0.026218859600682074
1273834967,4,traffic_signals,,POINT (-76.95396909999999 -12.0378336),438031676,0.0026483831967962536
262909401,3,,,POINT (-77.03036539999999 -12.1010555),406255075,0.011103053554512687
262909403,4,,,POINT (-77.03090520000001 -12.097846),436636549,0.008969290796313296
262909404,4,traffic_signals,,POINT (-77.0310436 -12.0968503),436636549,0.008111656851962776
262909414,4,,,POINT (-77.0312732 -12.0952912),436636549,0.006856832902503901
3129748967,3,,,POINT (-77.0845903 -11.9214506),435197682,0.02026043597091219
262909417,4,,,POINT (-77.0300568 -12.0967033),436636549,0.007601819085618309
262909418,4,traffic_signals,,POINT (-77.0287421 -12.0965268),436636549,0.007104785507643455
262909419,3,,,POINT (-77.02702499999999 -12.0962802),406255075,0.006549522419783838
1382690281,3,,,POINT (-77.07453150000001 -11.9144587),435197684,0.02360178010728319
1382690285,3,,,POINT (-77.0744432 -11.9146575),435197684,0.023396074541310402
262909424,3,,,POINT (-77.0261172 -12.0964082),406255075,0.005650578240600634
1746054645,3,,,POINT (-76.9621764 -12.0179331),437866700,0.020739354070762304
4347538933,3,,,POINT (-77.02270489999999 -12.1197681),435834300,0.005095622338799266
1273474552,4,,,POINT (-76.92961440000001 -12.1959192),481692453,0.01771658262976401
471051771,4,,,POINT (-76.9898127 -12.0396674),437866700,0.02356937689805961
3063623164,4,traffic_signals,,POINT (-76.92834019999999 -12.0818261),7557707387,0.038049968611954435
1273900542,4,,,POINT (-77.0571041 -12.0726286),435391634,0.004453331085837574
1382690303,3,,,POINT (-77.0741783 -11.9149004),435197684,0.02313277291706581
262909440,4,,,POINT (-77.03110839999999 -12.0946175),436636549,0.006204825815453128
3063623168,3,,,POINT (-76.9317085 -12.077852),7557707387,0.03466492730023069
262909442,4,,,POINT (-77.0320574 -12.0933834),436636549,0.00592040762208988
262909443,3,,,POINT (-77.03192 -12.0940976),436636549,0.006314073831569069
1330621955,3,,,POINT (-77.0469786 -11.9776271),4493353239,0.01824864056580974
262909445,3,,,POINT (-77.03182529999999 -12.0947231),436636549,0.006721017463392268
1382690309,3,,,POINT (-77.07562729999999 -11.9161859),435197682,0.021994501741838944
262909447,4,,,POINT (-77.031749 -12.095221),436636549,0.007068168118026924
262909448,4,traffic_signals,,POINT (-77.03165850000001 -12.0960856),436636549,0.007734247961710743
1382690310,3,,,POINT (-77.0758058 -11.9164299),435197682,0.021775300134768888
607235590,4,,,POINT (-77.0852312 -12.087829),435213831,0.009549129961562606
1767550476,3,,,POINT (-77.1423951 -11.8536674),435198459,0.06703065470830745
3746737678,4,,,POINT (-76.93475479999999 -12.1953592),481692453,0.017141549754426073
262909454,4,traffic_signals,,POINT (-77.03032829999999 -12.0919078),436636549,0.0036473049472858176
3746737680,3,,,POINT (-76.9356178 -12.1939073),481692453,0.018553844240025465
1382690320,3,,,POINT (-77.0761907 -11.9169674),435197682,0.021298331160719903
472559123,4,,,POINT (-76.9737305 -12.1437745),437376427,0.010044884920811303
1382690323,3,,,POINT (-77.07404200000001 -11.9170429),435197684,0.020986091072006753
1382690327,3,,,POINT (-77.0764617 -11.917346),435197682,0.020968348209507798
262909464,4,,,POINT (-77.0311641 -12.096052),436636549,0.00745535158533193
1358245401,3,,,POINT (-77.0787235 -12.0499855),435879639,0.02475544592555532
1358245402,4,,,POINT (-77.09846880000001 -12.0484656),435879639,0.01820131161326617
607235614,3,,,POINT (-77.08721389999999 -12.0883471),435213831,0.01064691487541587
472559136,4,,,POINT (-76.9677337 -12.1501972),437376427,0.005054757386486471
1382690341,3,,,POINT (-77.07445180000001 -11.9182069),435197684,0.019862739304602427
1358245415,3,,,POINT (-77.0803434 -12.0502588),435879639,0.0233885266766355
607235626,3,,,POINT (-77.0868723 -12.0885042),435213831,0.010667720550694633
472559147,4,traffic_signals,,POINT (-76.9607097 -12.1558364),437647280,0.003892873338011147
1358245420,4,,,POINT (-77.0780018 -12.0501806),435879639,0.025166956296779206
472559149,4,,,POINT (-76.9595431 -12.1568291),437647280,0.0026797231812559926
7120170538,3,,,POINT (-76.78442200000001 -11.979047),4377990018,0.09953080577093208
827010606,3,,,POINT (-77.05119089999999 -12.0260266),4375864312,0.0263455861977009
1273835056,3,,,POINT (-76.92547639999999 -12.2068144),481692453,0.011911841687851912
1382690352,4,,,POINT (-77.0772363 -11.91856),435197682,0.019926104862902333
