osmid,street_count,highway,ref,geometry,hospital_osmid,hospital_dist
1305382953,4,,,POINT (-77.0806291 -11.94893),549170909,0.018750344322037354
416649262,4,,,POINT (-77.0185121 -12.0574772),485409220,0.0030676066686570014
1273729074,4,,,POINT (-76.98237520000001 -12.0790456),151303103,0.011819315464299322
416649267,4,,,POINT (-77.01857529999999 -12.0564756),122554771,0.0031734404653458717
1305382965,3,,,POINT (-77.0743533 -11.9541693),4430998394,0.01632217178534504
2732363830,4,traffic_signals,,POINT (-77.08362630000001 -11.9681488),4430998394,0.006527641989972668
1024462903,4,traffic_signals,,POINT (-76.9648091 -12.0648224),835415398,0.018877670936996424
4335734843,3,,,POINT (-77.02086920000001 -11.8805642),9721207,0.0246861219827575
678989884,4,,,POINT (-77.0137625 -12.1405066),185197319,0.008781911330416926
416649277,5,,,POINT (-77.0193579 -12.0511306),565936062,0.0029515235056899697
678989887,4,,,POINT (-77.00835789999999 -12.1450587),185197319,0.0027477607991420756
678989888,3,,,POINT (-77.007369 -12.142934),185197319,0.002005054888549388
31035457,4,,,POINT (-77.04409800000001 -12.0376028),4029952232,0.006656944123100702
1024462914,4,traffic_signals,,POINT (-76.96492069999999 -12.0642691),835415398,0.018961085070692576
1024462915,3,,,POINT (-76.9660032 -12.0614723),835415398,0.020142667476460593
416649284,4,traffic_signals,,POINT (-77.01963189999999 -12.0557589),485409220,0.003200064859085166
4741599301,1,,,POINT (-76.8500447 -12.2213909),445599680,0.029124829041691065
1024462917,4,,,POINT (-76.964635 -12.0716449),835415398,0.020328238447847268
416649287,4,,,POINT (-77.0195732 -12.0565825),485409220,0.0026042204276361188
2732363848,4,traffic_signals,,POINT (-77.0834529 -11.9684441),4430998394,0.006274334199868922
5446307914,3,,,POINT (-76.90323170000001 -12.2251348),371266564,0.021029608214512458
4375941195,3,,,POINT (-77.00588070000001 -12.1905563),419918941,0.0030130308042958585
1305382987,3,,,POINT (-77.0669564 -11.97457),303538832,0.004037135155688969
416649290,4,,,POINT (-77.0194888 -12.0575963),485409220,0.0021081326135089546
1024462918,3,,,POINT (-76.9646783 -12.0654348),835415398,0.018797434714837198
838080082,4,,,POINT (-77.1348936 -12.0476328),428111371,0.015650466862256823
4337668179,4,,,POINT (-77.0127739 -11.868962),9721207,0.03882902761792391
416649300,4,,,POINT (-77.01928289999999 -12.0591874),485409220,0.0022934026311435935
416649301,4,,,POINT (-77.01910770000001 -12.0604962),412486776,0.0028147662915075076
416649299,4,,,POINT (-77.019364 -12.0585768),485409220,0.0020807175903574163
416649303,4,,,POINT (-77.0206331 -12.0556353),485409220,0.002880301568692101
4144468056,3,,,POINT (-76.9804297 -12.1368352),391969601,0.011791989369925572
1273794648,4,,,POINT (-76.93740219999999 -12.2204251),436277181,0.008558272974577197
1305382996,4,,,POINT (-77.07588730000001 -11.9542689),4430998394,0.016004592791729614
1273696346,4,,,POINT (-76.9434577 -12.143005),160691934,0.023397651395015866
416649310,4,,,POINT (-77.02084189999999 -12.060721),412486776,0.0011791918474954462
416649309,4,,,POINT (-77.0200603 -12.0606321),412486776,0.0018858409907808913
1305383006,4,,,POINT (-77.0785956 -11.9707668),4430998394,0.0012974121253466438
1273466979,4,,,POINT (-76.94685990000001 -12.1649845),437683615,0.006812768747997872
416649317,3,,,POINT (-77.0215929 -12.0530153),565936062,0.0008367684973102962
4741599334,3,,,POINT (-76.84579239999999 -12.2195743),445599680,0.03253992984347091
1836159079,4,,,POINT (-76.9503656 -12.1905256),370242982,0.009204735860544825
416649318,4,,,POINT (-77.0217732 -12.0539562),413981813,0.0008835232189619908
4741599338,4,,,POINT (-76.8440689 -12.2233256),445599680,0.03539144420121407
1836159082,4,,,POINT (-76.9504335 -12.1905646),370242982,0.009202037627449023
1836159085,4,,,POINT (-76.9552545 -12.1933549),9724186,0.004650950089785334
1305383021,4,,,POINT (-77.08023729999999 -11.9514659),4430998394,0.01894249221053325
4741599346,4,,,POINT (-76.8403619 -12.2211037),445599680,0.03818131631521778
4741599348,3,,,POINT (-76.83528269999999 -12.2157587),445599680,0.042066679578567495
31035512,3,motorway_junction,9B,POINT (-77.04047420000001 -12.0374138),391908588,0.005350489811258302
1024462969,4,traffic_signals,,POINT (-76.96358069999999 -12.0755906),835415398,0.02131079926702581
4740714621,3,,,POINT (-77.05454400000001 -12.0038591),439241364,0.009743213727329923
1273827457,3,,,POINT (-76.98748980000001 -12.0704156),4576632912,0.011546641058785053
4741599362,3,,,POINT (-76.8385768 -12.2199855),445599680,0.039611240909825214
6944100485,3,,,POINT (-76.8615444 -12.110573),454698428,0.09261765496773422
1024462983,3,,,POINT (-76.96458579999999 -12.0699604),835415398,0.019674722069244366
4378038411,3,,,POINT (-76.9451712 -12.0197912),513990850,0.0038296688121266455
4741599372,4,,,POINT (-76.8374589 -12.2221843),445599680,0.04127163712468449
410488975,3,,,POINT (-76.9823488 -12.147528),391969601,0.0019719714394828593
4557967503,3,,,POINT (-77.0100813 -12.03522),122541909,0.008454120561310266
4378038415,3,,,POINT (-76.9451433 -12.0196287),513990850,0.0037393311570256284
1305383058,4,,,POINT (-77.07982130000001 -11.9626946),4430998394,0.00787655318772662
31035540,3,,,POINT (-77.0421723 -12.0360449),4029952232,0.005355050591726978
31035541,3,,,POINT (-77.0436464 -12.0352129),4029952232,0.0042652289599534885
4740714650,4,,,POINT (-77.0553311 -11.9975775),2316632194,0.015528476048265301
624685112,3,,,POINT (-77.0853742 -12.0473119),131940602,0.009054261318798145
3454210205,3,,,POINT (-76.9949542 -12.1207683),338350659,0.00892105249435419
4195553443,3,,,POINT (-77.0969736 -11.9592646),4430998394,0.02239539907956222
31035556,3,,,POINT (-77.0442451 -12.0282788),4029952232,0.002705367236308324
31035563,4,,,POINT (-77.04417530000001 -12.028699),4029952232,0.002279429385826922
31035567,4,,,POINT (-77.0428692 -12.0298186),4029952232,0.0014825259308453363
4741599408,3,,,POINT (-76.8276393 -12.2141189),445599680,0.04950546189609745
31035569,4,,,POINT (-77.05012050000001 -12.0233656),307664865,0.00536598944563181
563843251,3,,,POINT (-77.0315542 -12.0579877),435485146,0.0010355609964045676
31035570,3,,,POINT (-77.04987490000001 -12.0232405),307664865,0.005570632495612997
1305383093,3,,,POINT (-77.07534680000001 -11.9594035),4430998394,0.010994533977376401
563843254,4,traffic_signals,,POINT (-77.0300903 -12.0578131),435485146,0.0014517540646657844
1757614262,4,,,POINT (-77.1241151 -11.9978521),1846294773,0.027398013600032006
563843256,4,traffic_signals,,POINT (-77.0299528 -12.0577941),435485146,0.0015600874688781383
2840662201,4,,,POINT (-76.99069369999999 -12.0789961),151303103,0.00680897766264497
1757614264,3,,,POINT (-77.1179522 -11.998072),439627528,0.026546969785427223
4372893890,3,,,POINT (-77.08251540000001 -12.0128814),446209514,0.00622188352445876
608342212,4,,,POINT (-77.1013023 -12.078974),611484237,0.014807385497473282
2974519495,4,,,POINT (-76.9434633 -12.017464),513990850,0.004474986723627285
4372893896,3,,,POINT (-77.0825198 -12.0130561),446209514,0.0060909632467807
2974519497,4,,,POINT (-76.9401208 -12.0175152),513990850,0.007814522492200566
2974519498,4,,,POINT (-76.9378205 -12.0175568),513990850,0.01011433690561047
4351267025,3,,,POINT (-76.844039 -12.300395),699686753,0.03276994573874052
5805904083,3,,,POINT (-77.0735423 -11.863916),465561830,0.005693586888581636
1670123735,4,,,POINT (-77.1182505 -12.0501024),420078496,0.010659043480139579
31035623,3,motorway_junction,10C,POINT (-77.0471069 -12.035778),4029952232,0.005836361617629849
5805904105,3,,,POINT (-77.0713004 -11.8612449),465561830,0.0078453354272956
1670123756,4,,,POINT (-77.13430339999999 -12.0502458),428111371,0.012990168988614102
1305383151,3,,,POINT (-77.0762368 -11.9733149),4430998394,0.003336131051468553
2840596721,4,,,POINT (-77.04889230000001 -12.0851335),5008524121,0.0063470412515633096
4741599477,3,,,POINT (-76.8355557 -12.2157553),445599680,0.04179550795220808
1273532662,3,,,POINT (-76.9599838 -12.1910363),-9724186,0.0037406859978415395
1305383160,4,,,POINT (-77.0796175 -11.9548537),4430998394,0.015500637154478651
31035641,4,,,POINT (-77.05730320000001 -12.0294423),4435018834,0.005820640629818337
2179698938,3,,,POINT (-76.9442887 -12.0263165),513990850,0.009879661550937597
1839993080,3,,,POINT (-77.0071974 -12.064857),4576632912,0.008930423557503626
1481183485,3,,,POINT (-77.0194379 -12.0447114),413980339,0.003440975770242179
1832653054,3,,,POINT (-76.7969549 -12.359349),699686753,0.04275136054990806
263393535,3,,,POINT (-77.0426638 -12.0799478),39413837,0.0031125068034272368
5461184766,4,,,POINT (-76.9172454 -12.0399043),320415894,0.013771772325367138
1305383169,3,,,POINT (-77.0756949 -11.9577574),4430998394,0.012561931652443948
2179698943,4,,,POINT (-76.9439617 -12.0274219),513990850,0.01102829103665774
1305383171,4,,,POINT (-77.0722379 -11.9786427),397720849,0.003057495534598408
1832653060,3,,,POINT (-76.7959779 -12.3597171),699686753,0.043671377637798124
440209667,3,,,POINT (-76.9331104 -12.0827748),835415398,0.023099313221964502
2179698956,3,,,POINT (-76.9437447 -12.0280012),513990850,0.011646875183076139
5321232655,3,,,POINT (-76.9620244 -12.0545439),456121389,0.015034917303144027
4741599513,3,,,POINT (-76.8356837 -12.2157537),445599680,0.041668372771719725
1273860377,4,,,POINT (-76.9677281 -12.0392088),456121389,0.002309639497028179
1273467169,3,,,POINT (-76.9464167 -12.2027437),370242982,0.004077658648244775
4741599522,3,,,POINT (-76.83154879999999 -12.2128348),445599680,0.04552051072032467
1673695523,3,motorway_junction,5B,POINT (-76.97970309999999 -12.100357),151303103,0.019296611875342262
1273598244,4,,,POINT (-76.90330830000001 -12.2113873),445599680,0.02632577633986789
4373025061,4,,,POINT (-77.0876907 -12.0081308),439627528,0.012654787068444811
1670123809,3,,,POINT (-77.1322449 -12.0514618),428111371,0.01174914750281856
5667492130,3,crossing,,POINT (-77.0584983 -12.033116),4435018834,0.003874968725978256
31035691,3,,,POINT (-77.05801080000001 -12.0276466),307664865,0.006379061997208727
4344516909,4,,,POINT (-77.021629 -12.1658395),568396654,0.0014032395866236682
4344516912,3,,,POINT (-77.0216255 -12.1668379),568396654,0.0015486576311873708
4344516913,4,,,POINT (-77.02162420000001 -12.1657706),568396654,0.001413914143094989
1798213938,4,,,POINT (-77.12123149999999 -11.998914),1846294773,0.027964169406554974
1954582836,3,,,POINT (-77.0006655 -11.99283),437364307,0.009850607367965976
262574388,3,,,POINT (-77.025673 -12.1189336),431592740,0.006131914699202442
31035704,3,,,POINT (-77.057047 -12.0280312),307664865,0.006397981296769945
1832653114,3,,,POINT (-76.79367070000001 -12.3659045),699686753,0.04989180143100693
1798213947,4,,,POINT (-77.121123 -11.9985924),1846294773,0.028291688443612063
1673695549,3,,,POINT (-76.97911809999999 -12.1046488),338350659,0.02097268206655571
1798213953,3,,,POINT (-77.1186349 -11.9950173),439627528,0.029129279165423662
1273696578,3,,,POINT (-76.8341363 -12.0110356),320125239,0.014524561371433582
4357886275,3,,,POINT (-76.92760819999999 -12.032927),699538736,0.0041670444635461155
3759247684,3,,,POINT (-76.9061535 -12.2107861),126861263,0.02586459559013239
3759247686,3,,,POINT (-76.906181 -12.2114693),371266564,0.025726145493528474
3759247688,3,,,POINT (-76.9062065 -12.2121035),371266564,0.025245259419151653
3759247690,3,,,POINT (-76.90625900000001 -12.2127727),371266564,0.024727412498757633
1670123854,3,,,POINT (-77.12598180000001 -12.0517113),436301268,0.011192640073510821
6795891023,3,,,POINT (-77.0525658 -11.8610379),465561830,0.020266045272985325
3759247696,4,,,POINT (-76.9063738 -12.2134346),371266564,0.02417781803031835
1273794898,4,traffic_signals,,POINT (-76.9805339 -12.1104522),338350659,0.018120639515051325
3342111058,4,,,POINT (-76.9739233 -12.0417763),456121389,0.005034901479355192
3759247707,4,,,POINT (-76.90715640000001 -12.2179296),371266564,0.02063530895188698
3759247708,4,,,POINT (-76.90724179999999 -12.2179307),371266564,0.020566701441220605
3759247709,3,,,POINT (-76.90726650000001 -12.2180797),371266564,0.0204569098410154
3332313439,3,,,POINT (-77.0836272 -12.0885599),866156340,0.0034689823222819926
31035746,3,,,POINT (-77.0589885 -12.029207),4435018834,0.0068588669205118065
31035745,3,,,POINT (-77.0589567 -12.0291642),4435018834,0.0068754109503567735
3759247717,3,,,POINT (-76.90800830000001 -12.2228287),371266564,0.017327549234730236
3759247719,3,,,POINT (-76.9084192 -12.2246147),371266564,0.01623922370176907
1273893232,4,,,POINT (-76.9458022 -12.1630059),437683615,0.008674647507833573
3759247732,3,,,POINT (-76.9064837 -12.2140676),371266564,0.02365804044024217
262574455,4,,,POINT (-77.0191351 -12.1195083),618688385,0.008703526385324215
262574456,4,,,POINT (-77.0203842 -12.1195938),618688385,0.008906376289513197
1305383302,4,traffic_signals,,POINT (-77.07926860000001 -11.9576145),4430998394,0.012718309581251287
1305383307,3,,,POINT (-77.0779797 -11.9634924),4430998394,0.006729236438128304
1305383314,3,,,POINT (-77.0757929 -11.9548627),4430998394,0.01542338839271022
262574498,4,,,POINT (-77.03237180000001 -12.1137983),431592740,0.004260325324644253
262574499,4,,,POINT (-77.0334727 -12.1138407),431592740,0.00535963215375219
262574500,4,,,POINT (-77.0347325 -12.1139002),431592740,0.0066195468799891315
638357935,3,,,POINT (-77.06524539999999 -12.0788618),73954281,0.007810874538378332
1305383345,4,traffic_signals,,POINT (-77.07908190000001 -11.9578541),4430998394,0.012455128809175972
632033718,3,,,POINT (-77.13626979999999 -12.0538814),428111371,0.009824583801682081
4366930359,3,,,POINT (-77.07984879999999 -11.983141),699674838,0.004901052593110685
4366930360,3,,,POINT (-77.07977289999999 -11.9831475),699674838,0.004860632167524418
6302568886,4,,,POINT (-77.0453766 -11.9322393),4751917280,0.005409279526061175
263360959,3,,,POINT (-77.0264758 -12.0760471),4458459045,0.010234025676075585
9257947583,3,,,POINT (-76.9729317 -12.0704534),151303103,0.024520993523554503
263360960,4,,,POINT (-77.0311335 -12.0790959),450128393,0.00603680609228434
1273827778,3,,,POINT (-77.0629996 -12.0864335),175012617,0.0017633318788678838
1273467334,3,,,POINT (-76.98041619999999 -12.0411362),468556938,0.0040203489564698824
4059107790,3,,,POINT (-76.9180685 -12.2332972),371266564,0.006228685161555396
1273893332,3,,,POINT (-76.9136943 -12.2550719),371266564,0.026571063118592954
263360982,4,,,POINT (-77.0342103 -12.0784309),450128393,0.0029417937204646314
3783954907,3,,,POINT (-76.8530901 -12.1572058),445599680,0.0582909366594387
1670123996,4,,,POINT (-77.1335514 -12.053617),428111371,0.009573667608394341
262574562,4,traffic_signals,,POINT (-77.02730510000001 -12.1136436),431592740,0.0008943177228680409
262574563,4,,,POINT (-77.0263264 -12.1135892),431592740,0.0018321081306389186
1305383414,4,,,POINT (-77.0768269 -11.9782254),699674838,0.0010192074792746235
4059107832,4,,,POINT (-76.9408792 -12.2263127),372661035,0.008398168337379332
1423380984,4,traffic_signals,,POINT (-76.9239109 -12.085028),835415398,0.030763467214018663
746787322,3,,,POINT (-77.092279 -12.0749957),611484237,0.00940991445666778
5056926203,3,,,POINT (-77.1141793 -11.8408524),4286965190,0.013446989565605824
847516156,3,,,POINT (-77.0988959 -12.0354192),133436884,0.00719112190385264
1305383418,4,,,POINT (-77.0760777 -11.9719621),4430998394,0.002221329661081531
1305383425,4,,,POINT (-77.0786962 -11.9707187),4430998394,0.0013696042993385665
6290870789,3,,,POINT (-76.96659390000001 -12.060072),456121389,0.01902990286113961
263361034,4,traffic_signals,,POINT (-77.03098180000001 -12.0770859),450128393,0.006345060643200987
263361035,4,traffic_signals,,POINT (-77.032016 -12.0772312),450128393,0.00530672702331462
263361036,4,,,POINT (-77.032813 -12.0773416),450128393,0.004508872776640701
263361037,4,,,POINT (-77.0335456 -12.0774425),450128393,0.003778190397604697
263361038,4,traffic_signals,,POINT (-77.0354083 -12.0777085),450128393,0.0019463310380249546
263361039,3,traffic_signals,,POINT (-77.0366102 -12.0778854),450128393,0.0008791628591721974
4441543182,3,,,POINT (-76.936847 -12.1456751),160691934,0.026421644796145224
4441543184,3,,,POINT (-76.9370796 -12.1453886),160691934,0.026402354032409352
746787349,3,,,POINT (-77.0923317 -12.0751439),611484237,0.009542244969148517
4297364002,3,,,POINT (-77.1712249 -11.7721267),465231306,0.0028351521507834253
263361061,3,,,POINT (-77.0291086 -12.0770744),450128393,0.008179564844696752
3736801833,3,,,POINT (-77.1248619 -11.9724022),4430998394,0.04748403714121089
1273795115,3,,,POINT (-76.9971309 -12.1705768),419918941,0.022124956011728352
6302798388,3,,,POINT (-77.0044766 -12.1787697),442795790,0.01280081368317438
847516216,3,,,POINT (-77.09876989999999 -12.0353674),133436884,0.007239908905624542
473895480,3,,,POINT (-77.1175939 -12.069036),1452866621,0.0007647628969467288
847516220,4,,,POINT (-77.0967589 -12.0344843),1904507931,0.007584100379932681
3736801852,4,,,POINT (-77.1168323 -11.9757241),4430998394,0.03978876782404494
1273958976,3,,,POINT (-76.98073650000001 -12.0445126),468556938,0.005422934507620171
638358081,4,,,POINT (-77.0633684 -12.0790725),278393025,0.0068327469790579526
638358082,3,,,POINT (-77.06441409999999 -12.0788478),73954281,0.00738375247399505
3736801857,3,,,POINT (-77.1144281 -11.9763627),4430998394,0.03750898267074539
3736801859,4,,,POINT (-77.1149054 -11.9769161),4430998394,0.038073601089157465
3736801860,4,,,POINT (-77.1156568 -11.9777669),699674838,0.03880740042815598
3736801858,4,,,POINT (-77.11450050000001 -11.9764692),4430998394,0.037598014428220035
847712835,4,,,POINT (-77.0892595 -12.0120207),439627528,0.009378036805737752
