u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,name,bridge,ref,tunnel,junction,access
3630204829,3975113032,0,454528188,True,2,secondary,40,98.99399999999999,"LINESTRING (-76.9926746 -12.1058306, -76.9925539 -12.1060142, -76.9924657 -12.1061701, -76.99240279999999 -12.1063051, -76.9923546 -12.1064576, -76.99232689999999 -12.1066415)",Avenida San Luis,,,,,
3630204830,3630204829,0,357944934,False,,residential,,62.845,"LINESTRING (-76.9931615 -12.1061352, -76.9926746 -12.1058306)",Calle Ramon Cerdaira,,,,,
3630204830,417251172,0,426842417,False,2,residential,,86.93,"LINESTRING (-76.9931615 -12.1061352, -76.9935842 -12.1054716)",Calle Pablo Usandizaga,,,,,
3630204830,417251177,0,426842417,False,2,residential,,114.194,"LINESTRING (-76.9931615 -12.1061352, -76.99314769999999 -12.1061569, -76.9929277 -12.1064978, -76.9928687 -12.1066709, -76.9928366 -12.1069122, -76.9928585 -12.1070834)",Calle Pablo Usandizaga,,,,,
3630210491,417252121,0,357945331,False,,residential,,43.641,"LINESTRING (-76.9986878 -12.1064487, -76.9986703 -12.1068408)",Calle Heinrich Rudolph Hertz,,,,,
3630222472,3630222489,0,357946217,True,,residential,40,145.07099999999997,"LINESTRING (-77.00112 -12.1058128, -77.00119220000001 -12.1058116, -77.0018333 -12.105827, -77.0020591 -12.1058314, -77.0020739 -12.1058317, -77.0023862 -12.1058378, -77.002454 -12.1058391)",Jirón Eduardo Ordoñez,,,,,
3630222472,4352989151,0,404636461,True,3,primary,60,10.765,"LINESTRING (-77.00112 -12.1058128, -77.00111560000001 -12.1058602, -77.0011141 -12.1059094)",Avenida Aviación,,,,,
3630222483,3903819668,0,437653357,True,,residential,40,56.797,"LINESTRING (-77.0035871 -12.1058413, -77.0041095 -12.1058402)",Jirón Eduardo Ordoñez,,,,,
3630222483,3630222488,0,"[357946219, 964165012]",False,,residential,30,176.13,"LINESTRING (-77.0035871 -12.1058413, -77.0035551 -12.1062577, -77.003552 -12.1062723, -77.00354660000001 -12.1062858, -77.0035378 -12.1063002, -77.00353029999999 -12.1063107, -77.00352359999999 -12.1063181, -77.00351019999999 -12.1063272, -77.0035019 -12.1063314, -77.0034928 -12.1063347, -77.0034835 -12.1063364, -77.0034773 -12.1063374, -77.0034703 -12.1063375, -77.0034479 -12.1063363, -77.0031953 -12.1063137, -77.00241080000001 -12.1062382)","['Pasaje Enrique Meiggs', 'Jirón Arquitecto Fernando Echeandia']",,,,,
3630222488,3630222489,0,357946220,False,,residential,30,44.626,"LINESTRING (-77.00241080000001 -12.1062382, -77.002454 -12.1058391)",Jirón Arq. Fernando Echeandia,,,,,
3630222488,3630222483,0,"[357946219, 964165012]",False,,residential,30,176.13,"LINESTRING (-77.00241080000001 -12.1062382, -77.0031953 -12.1063137, -77.0034479 -12.1063363, -77.0034703 -12.1063375, -77.0034773 -12.1063374, -77.0034835 -12.1063364, -77.0034928 -12.1063347, -77.0035019 -12.1063314, -77.00351019999999 -12.1063272, -77.00352359999999 -12.1063181, -77.00353029999999 -12.1063107, -77.0035378 -12.1063002, -77.00354660000001 -12.1062858, -77.003552 -12.1062723, -77.0035551 -12.1062577, -77.0035871 -12.1058413)","['Pasaje Enrique Meiggs', 'Jirón Arquitecto Fernando Echeandia']",,,,,
3630222488,3630229204,0,"[964165016, 357946221]",True,,residential,30,219.224,"LINESTRING (-77.00241080000001 -12.1062382, -77.00240359999999 -12.1062945, -77.0023939 -12.1063321, -77.0023795 -12.1063579, -77.00234829999999 -12.1063767, -77.0023051 -12.1063861, -77.0015681 -12.1063016, -77.00153450000001 -12.106311, -77.0015033 -12.1063321, -77.0014913 -12.1063485, -77.0014817 -12.1063743, -77.0014774 -12.1064134, -77.0014073 -12.107048, -77.0014001 -12.1070738, -77.0013881 -12.1070949, -77.0013617 -12.1071208, -77.0012339 -12.1072175)","['Calle Alberto Jochamowitz', 'Jirón Luis Tapia García']",,,,,
3630222489,412528297,0,357946217,True,,residential,40,74.105,"LINESTRING (-77.002454 -12.1058391, -77.00313559999999 -12.1058409)",Jirón Eduardo Ordoñez,,,,,
3630222489,3630222488,0,357946220,False,,residential,30,44.626,"LINESTRING (-77.002454 -12.1058391, -77.00241080000001 -12.1062382)",Jirón Arq. Fernando Echeandia,,,,,
3630229204,3630229213,0,426688795,True,,residential,30,144.313,"LINESTRING (-77.0012339 -12.1072175, -77.0012237 -12.1073023, -77.0011549 -12.1078701, -77.00110479999999 -12.1082401, -77.0010832 -12.1082756, -77.0010365 -12.1083151, -77.0009752 -12.1083671, -77.0009392 -12.1084047, -77.00092720000001 -12.1084376)",Avenida Aviación,,,,,
3630229204,4352989150,0,437487035,False,,residential,,13.978,"LINESTRING (-77.0012339 -12.1072175, -77.0012016 -12.1072268, -77.00116079999999 -12.1072293, -77.0011069 -12.1072326)",Jirón Luis Tapia García,,,,,
3630229213,4115602737,0,459071141,True,,residential,40,13.7,"LINESTRING (-77.00092720000001 -12.1084376, -77.0009184 -12.1084774, -77.00090539999999 -12.1085589)",Avenida Aviación,,,,,
3630229215,4353006213,0,"[357946225, 1095035949]",True,,residential,40,15.837,"LINESTRING (-77.00089010000001 -12.1086641, -77.0008582 -12.1086616, -77.0007456 -12.1086464)",Avenida Paul Linder Lob,,,,,
3630229215,3630330855,0,1148634121,True,,residential,30,28.05,"LINESTRING (-77.00089010000001 -12.1086641, -77.0008832 -12.1087357, -77.0008795 -12.1087735, -77.0009111 -12.1088393, -77.0009506 -12.1088973)",Avenida Jorge Muelle,,,,,
3630229218,3630229215,0,357946225,True,,residential,40,47.852,"LINESTRING (-77.00132809999999 -12.1087051, -77.00120560000001 -12.1086981, -77.00096499999999 -12.1086708, -77.00089010000001 -12.1086641)",Avenida Paul Linder Lob,,,,,
3630229223,412528295,0,437653357,True,,residential,40,99.587,"LINESTRING (-77.00417950000001 -12.1058401, -77.00509529999999 -12.1058224)",Jirón Eduardo Ordoñez,,,,,
3630229223,326021261,0,357946225,True,,residential,40,99.72900000000001,"LINESTRING (-77.00417950000001 -12.1058401, -77.00417229999999 -12.1058993, -77.0041083 -12.1064245, -77.0040925 -12.1065405, -77.0040343 -12.1066198, -77.00395949999999 -12.1066784)",Avenida Paul Linder Lob,,,,,
3630330845,473978225,0,39551583,False,,residential,40,120.638,"LINESTRING (-77.0027407 -12.1104568, -77.00292640000001 -12.1103091, -77.0030328 -12.1102255, -77.0033189 -12.1100009, -77.0036049 -12.1097763)",Jirón José Álvarez Calderón,,,,,
3630330845,515494213,0,39551583,False,,residential,40,154.663,"LINESTRING (-77.0027407 -12.1104568, -77.0025289 -12.1106271, -77.0024755 -12.1107077, -77.00244309999999 -12.110947, -77.00239000000001 -12.1113942, -77.0023851 -12.1114217, -77.0023778 -12.1114811, -77.0023525 -12.1117273)",Jirón José Álvarez Calderón,,,,,
3630330845,3630330846,0,357959293,False,,residential,30,130.316,"LINESTRING (-77.0027407 -12.1104568, -77.0027721 -12.110494, -77.00309849999999 -12.1108809, -77.00311120000001 -12.1108959, -77.00343460000001 -12.1112744, -77.003505 -12.1113596)",Calle Alberto Urquiaga,,,,,
3630330846,1841915508,0,40666079,True,2,tertiary,40,122.776,"LINESTRING (-77.003505 -12.1113596, -77.0035197 -12.1112949, -77.0035719 -12.1112314, -77.0038878 -12.1109839, -77.0043352 -12.1106333)",Avenida Ricardo Malachowsky,,,,,
3630330846,1348442729,0,357959293,False,,residential,30,10.401,"LINESTRING (-77.003505 -12.1113596, -77.0035161 -12.1113696, -77.00356429999999 -12.1114078, -77.00357870000001 -12.1114192)",Calle Alberto Urquiaga,,,,,
3630330846,3630330845,0,357959293,False,,residential,30,130.316,"LINESTRING (-77.003505 -12.1113596, -77.00343460000001 -12.1112744, -77.00311120000001 -12.1108959, -77.00309849999999 -12.1108809, -77.0027721 -12.110494, -77.0027407 -12.1104568)",Calle Alberto Urquiaga,,,,,
3630330855,1273664820,0,"[357959296, 128089671]",False,,residential,"['30', '40']",164.19699999999995,"LINESTRING (-77.0009506 -12.1088973, -77.0015003 -12.1095584, -77.00156749999999 -12.109628, -77.0016466 -12.1096667, -77.00171779999999 -12.1096976, -77.0018048 -12.1097053, -77.0018838 -12.1097015, -77.0019471 -12.1096744, -77.0020025 -12.1096357, -77.0020574 -12.1095917)","['Calle Jorge Muelle', 'Avenida Jorge Muelle']",,,,,
3630330855,3630330864,0,357959297,True,,residential,30,27.049,"LINESTRING (-77.0009506 -12.1088973, -77.00090640000001 -12.1088672, -77.00087720000001 -12.108853, -77.0008495 -12.1088416, -77.00082329999999 -12.1088302, -77.0007883 -12.1088245, -77.0007202 -12.1088237)",Avenida Jorge Muelle,,,,,
3630330864,4351533393,0,1204059558,True,3,primary,60,60.86,"LINESTRING (-77.0007202 -12.1088237, -77.0006769 -12.1091268, -77.0006423 -12.1093657)",Avenida Aviación,,,,,
3630330869,4115602736,0,"[357946224, 39551569, 39551555]",False,,residential,30,346.418,"LINESTRING (-77.0030163 -12.1073063, -77.0025636 -12.1067468, -77.0024054 -12.1065529, -77.0023667 -12.1065297, -77.00232889999999 -12.1065372, -77.00207450000001 -12.1067377, -77.00179199999999 -12.1069605, -77.0014972 -12.1071928, -77.00168960000001 -12.1074372, -77.0021387 -12.1080064)","['Calle Juan Benites', 'Jirón Enrique Seoane', 'Manuel Piqueras']",,,,,
3630330869,473974957,0,39551555,False,,residential,30,11.379,"LINESTRING (-77.0030163 -12.1073063, -77.0030289 -12.1073218, -77.0030685 -12.1073707, -77.00308130000001 -12.1073865)",Jirón Enrique Seoane,,,,,
3630330869,6408227574,0,387038867,True,,residential,40,63.411,"LINESTRING (-77.0030163 -12.1073063, -77.0030792 -12.1072614, -77.00317920000001 -12.107182, -77.0034715 -12.1069499)",Avenida Paul Linder Lob,,,,,
3630420663,412529893,0,35170646,False,,residential,,109.25,"LINESTRING (-77.0090452 -12.1086159, -77.0091369 -12.1080728, -77.0092088 -12.1076465)",Calle Hans Oersted,,,,,
3630420663,316627682,0,438901955,True,2,secondary,60,165.985,"LINESTRING (-77.0090452 -12.1086159, -77.0092248 -12.1086116, -77.00933310000001 -12.10859, -77.0094441 -12.1085553, -77.009516 -12.1085287, -77.009632 -12.1084726, -77.009736 -12.1084126, -77.0097651 -12.1083948, -77.0098455 -12.1083456, -77.0099891 -12.108244, -77.0100449 -12.1081861, -77.0101636 -12.1080214, -77.0102495 -12.1078458)",Avenida José Galvez Barrenechea,,,,,
3649272055,392148429,0,360376540,False,,residential,,20.022,"LINESTRING (-76.98364530000001 -12.1078676, -76.9836622 -12.1076883)",Jirón Alfredo Galeón,,,,,
3649272055,392148551,0,637253086,True,2,tertiary,40,115.792,"LINESTRING (-76.98364530000001 -12.1078676, -76.9835152 -12.1078595, -76.982888 -12.1078206, -76.9825824 -12.1078017)",Avenida Esmeralda,,,,,
3743408643,1641248432,0,151303091,True,,tertiary,40,52.178,"LINESTRING (-76.986301 -12.0816618, -76.9865867 -12.0818898, -76.9866744 -12.0819565)",Victor Velezmoro,,,,,
3743408643,7085445110,0,484033125,True,2,secondary,40,89.632,"LINESTRING (-76.986301 -12.0816618, -76.98625079999999 -12.0817243, -76.9859592 -12.0820992, -76.98579839999999 -12.0823007)",Auxiliar Avenida Circunvalación,,,,,
3743408647,4376219517,0,484033125,True,2,secondary,40,26.222,"LINESTRING (-76.98571010000001 -12.0824214, -76.98565379999999 -12.0824933, -76.9855716 -12.0826143)",Auxiliar Avenida Circunvalación,,,,,
3903819427,2329670874,0,387038862,False,,residential,,20.985,"LINESTRING (-77.0061936 -12.1116785, -77.00621769999999 -12.1117415, -77.0063018 -12.1118309)",Emilio Harth Terre,,,,,
3903819663,326021261,0,128089669,False,,residential,,10.179,"LINESTRING (-77.003907 -12.1066026, -77.0039179 -12.1066184, -77.0039517 -12.1066671, -77.00395949999999 -12.1066784)",Calle Luis Graña,,,,,
3903819663,3903819668,0,387038867,True,,residential,40,90.572,"LINESTRING (-77.003907 -12.1066026, -77.00397580000001 -12.1065466, -77.0040049 -12.1065095, -77.0040291 -12.1064649, -77.0040425 -12.1063941, -77.00410309999999 -12.1058934, -77.0041095 -12.1058402)",Avenida Paul Linder Lob,,,,,
3903819668,3630229223,0,437653357,True,,residential,40,7.611,"LINESTRING (-77.0041095 -12.1058402, -77.00417950000001 -12.1058401)",Jirón Eduardo Ordoñez,,,,,
3949418115,263108187,0,617275967,True,3,motorway,80,177.778,"LINESTRING (-77.0016447 -12.0877435, -77.00326010000001 -12.0879906)",Avenida Javier Prado Este,,,,,
3949418115,4022717906,0,391699883,True,1,motorway_link,60,164.623,"LINESTRING (-77.0016447 -12.0877435, -77.00181929999999 -12.0877328, -77.002117 -12.0877092, -77.00235290000001 -12.0876572, -77.0025802 -12.0875901, -77.0028878 -12.0874586, -77.0029782 -12.0874256, -77.0031034 -12.0873953)",,,,,,
3949426095,4022717906,0,454121484,True,2,primary,60,69.381,"LINESTRING (-77.0024943 -12.0875554, -77.00259149999999 -12.0875228, -77.00269470000001 -12.0874847, -77.002759 -12.0874593, -77.00288070000001 -12.0874111, -77.0029677 -12.0873943, -77.0031034 -12.0873953)",Avenida Javier Prado Este,,,,,
3949426097,3949426095,0,391699963,True,,unclassified,30,166.702,"LINESTRING (-77.0010083 -12.0875417, -77.00124099999999 -12.0874428, -77.0013155 -12.0874111, -77.00141960000001 -12.0873877, -77.0015417 -12.0873829, -77.0016583 -12.0873961, -77.001875 -12.0874353, -77.0022221 -12.0875067, -77.0024943 -12.0875554)",,,,,,
3949426097,3949426095,1,454121483,True,2,primary,60,163.202,"LINESTRING (-77.0010083 -12.0875417, -77.0016578 -12.0876098, -77.0018213 -12.0876298, -77.0020071 -12.0876408, -77.00217309999999 -12.0876304, -77.0023344 -12.0875996, -77.0024943 -12.0875554)",Avenida Javier Prado Este,,,,,
3975112916,3627735595,0,394514533,True,2,tertiary,40,168.83800000000002,"LINESTRING (-76.99228720000001 -12.107729, -76.9922249 -12.1076535, -76.9922174 -12.107643, -76.992181 -12.1075919, -76.9920281 -12.107285, -76.9917554 -12.1067408, -76.99157270000001 -12.1063841)",Avenida Boulevard de Surco,,,,,
3975112916,392149142,0,"[782759680, 909429682]",True,2,secondary,40,133.695,"LINESTRING (-76.99228720000001 -12.107729, -76.9922437 -12.1075698, -76.9922131 -12.1074239, -76.9921868 -12.1072471, -76.99217710000001 -12.1071865, -76.99217059999999 -12.1071208, -76.9921621 -12.1070341, -76.9921729 -12.1067802, -76.99218310000001 -12.106539)",Avenida San Luis,,,,,
3975113032,1273958204,0,454528188,True,2,secondary,40,134.994,"LINESTRING (-76.99232689999999 -12.1066415, -76.992312 -12.1068202, -76.99233289999999 -12.1070693, -76.99238010000001 -12.1072114, -76.99256339999999 -12.1077492, -76.9925741 -12.1077773, -76.9925879 -12.1078134)",Avenida San Luis,,,,,
3976168000,419481866,0,"[1191972177, 357555721]",False,,residential,,53.349000000000004,"LINESTRING (-76.9994445 -12.0951477, -76.99942059999999 -12.0950943, -76.9994051 -12.0950394, -76.99940429999999 -12.0950251, -76.99939190000001 -12.0946751)",,,,,,
3976168029,417248132,0,357555722,False,,residential,,40.167,"LINESTRING (-76.9975239 -12.0953623, -76.9973748 -12.0950318)",Calle Tiepolo,,,,,
4022495044,1047200460,0,90289364,False,4,residential,40,83.842,"LINESTRING (-77.00390760000001 -12.0868256, -77.0040056 -12.0868366, -77.0046708 -12.0869329)",Calle De Las Letras,,,,,
4022495044,411307701,0,336833707,True,3,primary,55,73.23,"LINESTRING (-77.00390760000001 -12.0868256, -77.0038966 -12.0868928, -77.0038205 -12.0873559, -77.003809 -12.0873863, -77.0037877 -12.0874729)",Avenida Aviación,,,,,
4022571668,4022571672,0,399525805,True,1,motorway_link,60,284.936,"LINESTRING (-77.0070293 -12.0887741, -77.00675940000001 -12.0887095, -77.0063598 -12.0886242, -77.0053794 -12.08848, -77.0047277 -12.0883528, -77.0044619 -12.088274)",,,,,,
4022571668,485617909,0,621977653,True,2,primary,60,163.16899999999998,"LINESTRING (-77.0070293 -12.0887741, -77.00683979999999 -12.0887502, -77.00661100000001 -12.0887189, -77.005543 -12.0885715)",Avenida Javier Prado Este,,,,,
4022571672,4022580205,0,621792624,True,3,motorway,80,372.13,"LINESTRING (-77.0044619 -12.088274, -77.0010716 -12.0878158)",Avenida Javier Prado Este,,,,,
4022580203,1825885295,0,279914555,True,2,primary,60,91.604,"LINESTRING (-77.0030581 -12.0882195, -77.0022211 -12.0881256)",Avenida Javier Prado Este,,,,,
4022580203,4022580205,0,399525810,True,1,motorway_link,50,220.917,"LINESTRING (-77.0030581 -12.0882195, -77.0012668 -12.087888, -77.0010716 -12.0878158)",,,,,,
4022580205,4022580206,0,621792624,True,3,motorway,80,61.242,"LINESTRING (-77.0010716 -12.0878158, -77.0005137 -12.0877401)",Avenida Javier Prado Este,,,,,
4022580206,4022580207,0,399525811,True,,motorway_link,60,161.98,"LINESTRING (-77.0005137 -12.0877401, -76.9990272 -12.087644)",,,,,,
4022580206,1641262430,0,"[621792624, 617275966]",True,3,motorway,"['80', '60']",418.99899999999997,"LINESTRING (-77.0005137 -12.0877401, -76.9987742 -12.0874871, -76.99850790000001 -12.0874301, -76.9982297 -12.0873462, -76.9980573 -12.087278, -76.9978246 -12.0871495, -76.9975128 -12.0869639, -76.99733519999999 -12.0868734, -76.9972453 -12.0868354, -76.9970884 -12.0867954, -76.9968377 -12.0867651)",Avenida Javier Prado Este,,,,,
4022580207,485631615,0,279914555,True,2,primary,60,125.55000000000001,"LINESTRING (-76.9990272 -12.087644, -76.9989302 -12.0876282, -76.9979914 -12.0875008, -76.9978832 -12.0874921)",Avenida Javier Prado Este,,,,,
4022602745,1641255330,0,35069059,True,2,primary,60,45.638,"LINESTRING (-76.992999 -12.0864193, -76.9930555 -12.0864263, -76.9934154 -12.086471)",Avenida Javier Prado Este,,,,,
4022602745,1641262397,0,399528100,True,1,motorway_link,60,257.51099999999997,"LINESTRING (-76.992999 -12.0864193, -76.993471 -12.086536, -76.99416170000001 -12.086633, -76.9946418 -12.0867039, -76.9949288 -12.0867314, -76.9951662 -12.0867327, -76.9953376 -12.0867147)",,,,,,
4022717906,4022717907,0,454121484,True,2,primary,60,51.175000000000004,"LINESTRING (-77.0031034 -12.0873953, -77.0032195 -12.0874053, -77.0034639 -12.0874264, -77.0035219 -12.0874347, -77.00357150000001 -12.0874419)",Avenida Javier Prado Este,,,,,
4022717907,4022717915,0,279914543,True,3,primary,55,158.536,"LINESTRING (-77.00357150000001 -12.0874419, -77.0035774 -12.0873289, -77.00356480000001 -12.0872131, -77.0035633 -12.0871046, -77.0035874 -12.0868912, -77.0036231 -12.0866775, -77.00366699999999 -12.0864052, -77.0037277 -12.0860291)",Avenida Aviación,,,,,
4022717907,411307701,0,1146755652,True,2,primary,60,23.758000000000003,"LINESTRING (-77.00357150000001 -12.0874419, -77.00362010000001 -12.0874489, -77.0037877 -12.0874729)",Avenida Javier Prado Este,,,,,
4022717915,1047201560,0,454121853,False,2,residential,30,176.583,"LINESTRING (-77.0037277 -12.0860291, -77.00364209999999 -12.0860168, -77.0035146 -12.0859985, -77.00278040000001 -12.0858931, -77.00212089999999 -12.0857983)",Calle Del Comercio,,,,,
4022717915,1047201580,0,570787013,False,2,residential,30,31.159,"LINESTRING (-77.0037277 -12.0860291, -77.0037628 -12.0860343, -77.0040111 -12.0860707)",Calle Del Comercio,,,,,no
4022717915,1641423620,0,570787014,True,3,primary,55,51.763999999999996,"LINESTRING (-77.0037277 -12.0860291, -77.0037404 -12.0859457, -77.00374360000001 -12.0859244, -77.0037995 -12.0855689)",Avenida Aviación,,,,,
4037277663,10680661134,0,90289733,True,2,tertiary,40,166.274,"LINESTRING (-77.0003475 -12.0855436, -77.0003188 -12.0856844, -77.0002734 -12.0859419, -77.0002061 -12.0864047, -77.00015689999999 -12.0868496, -77.0001333 -12.0870236)",Avenida De la Arqueología,,,,,
4037277663,1047201560,0,454121853,False,2,residential,30,194.892,"LINESTRING (-77.0003475 -12.0855436, -77.00111990000001 -12.0856545, -77.001165 -12.085661, -77.0012268 -12.0856699, -77.00141189999999 -12.0856965, -77.0019175 -12.0857691, -77.00212089999999 -12.0857983)",Calle Del Comercio,,,,,
4037293700,791160018,0,64222859,False,,residential,40,77.626,"LINESTRING (-76.9992288 -12.084136, -76.999161 -12.0842893, -76.99906060000001 -12.0845162, -76.9989822 -12.0847895)",Calle De la Ciencia,,,,,
