index1;u;v;wazeinfo
152241;941476169;408670145;(0.13333333333333333, 0.047)
281922;5396254805;4197864657;(0.03333333333333333, 0.002)
152243;941476169;1356418970;(-1, -1)
152246;941476172;1359845406;(-1, -1)
152249;941476172;941476175;(-1, -1)
76167;5712313512;445264378;(0.0, 0.001)
205375;1381268451;1381268449;(0.2, 0.023)
416;495333489;1932466378;(1.5, 1.126)
419;495335651;1273453995;(0.05, 0.036)
281924;5396254806;1752594950;(0.4, 0.047)
281926;5396254806;4090464926;(-1, -1)
420;495335651;1932466793;(0.03333333333333333, 0.023)
421;495335739;7653305495;(0.0, 0.0)
205376;1381268451;1381268459;(0.16666666666666666, 0.023)
346382;2352383349;1756238473;(0.1, 0.036)
205398;1381268484;1381268490;(0.0, 0.0)
76168;5712313512;5712313507;(0.0, 0.0)
76175;5712314057;5712314053;(0.0, 0.0)
76181;5712424350;2148461975;(0.0, 0.004)
425;495335838;4416508435;(0.0, 0.0)
76183;5712424351;3981124899;(0.05, 0.016)
76186;5712424354;1273465306;(-1, -1)
281927;5397030460;3063634462;(0.26666666666666666, 0.053)
281929;5397030460;843053459;(-1, -1)
76187;5712424354;6477026084;(0.03333333333333333, 0.019)
281966;5398651393;1273819134;(-1, -1)
152256;941476176;306326320;(0.11666666666666667, 0.041)
76190;5712424358;1754173008;(0.0, 0.001)
76198;5712424390;2148463565;(-1, -1)
152257;941476179;941476183;(0.0, 0.0)
152258;941476179;941476181;(0.65, 0.099)
152260;941476179;1359845435;(0.0, 0.001)
346385;2352383349;1756238486;(0.16666666666666666, 0.115)
76205;5712424416;1273789690;(0.11666666666666667, 0.009)
346386;2352403304;2956572044;(0.1, 0.032)
346387;2352403304;2956572045;(0.0, 0.001)
205422;1381268507;1381268506;(0.11666666666666667, 0.041)
431;495336164;495336151;(0.16666666666666666, 0.096)
76206;5712425423;4357846737;(0.15, 0.046)
76217;5718484824;10054645107;(-1, -1)
76225;5718484832;5718484826;(0.0, 0.0)
152267;941476183;941476179;(0.8666666666666667, 0.102)
76228;5718484832;9413043524;(0.0, 0.004)
76247;5718484847;5718484846;(0.7666666666666667, 0.166)
346388;2352403304;8836913464;(0.4666666666666667, 0.185)
346391;2352403312;8176002051;(0.2833333333333333, 0.061)
76249;5718484847;5718484862;(0.4166666666666667, 0.16)
152271;941476184;941476180;(0.26666666666666666, 0.102)
76250;5718484848;5718484851;(-1, -1)
76266;5718484911;5718484918;(0.5833333333333334, 0.128)
346395;2352403314;1756238529;(0.05, 0.032)
205430;1381308479;1381308489;(0.0, 0.005)
281969;5398651403;1273896350;(-1, -1)
205449;1381308545;1381308551;(0.6, 0.201)
205462;1381308558;1381308547;(-1, -1)
432;495336188;495336196;(0.08333333333333333, 0.043)
346399;2352403317;2352403344;(0.0, 0.0)
205469;1381308576;1381308589;(0.0, 0.0)
433;495336188;495336164;(0.16666666666666666, 0.069)
281971;5398667434;632362866;(0.43333333333333335, 0.107)
205492;1381308608;1381308603;(0.23333333333333334, 0.05)
205506;1381308644;1381308688;(-1, -1)
76270;5718484918;10240625263;(0.9166666666666666, 0.355)
281976;5400126412;5400126413;(0.0, 0.003)
281983;5401371800;1306112825;(0.016666666666666666, 0.004)
152272;941476184;306320864;(0.25, 0.055)
281986;5407433133;5324824744;(0.6333333333333333, 0.128)
152275;941476185;1359845470;(0.26666666666666666, 0.051)
152286;1022562905;1022562952;(0.16666666666666666, 0.054)
152298;1022562932;1382546432;(-1, -1)
152301;1022562935;1381254344;(0.7333333333333333, 0.248)
346403;2352403344;2352403317;(0.9666666666666667, 0.08)
76272;5718484923;4574238288;(1.5166666666666666, 0.332)
346404;2352403344;1273767115;(0.0, 0.002)
346412;2352403351;2488566208;(-1, -1)
437;495336196;1273845713;(0.8166666666666667, 0.271)
346420;2352403359;8763615871;(-1, -1)
449;513786149;513797445;(0.0, 0.0)
451;513786184;513786192;(-1, -1)
452;513786184;7712017960;(0.21666666666666667, 0.07)
453;513786184;4827554837;(0.13333333333333333, 0.046)
205509;1381308647;1381308603;(0.0, 0.0)
152303;1022562938;1022562962;(0.15, 0.054)
152307;1022562952;1273681090;(0.7666666666666667, 0.049)
152309;1022562952;1022562981;(0.16666666666666666, 0.055)
152320;1022562979;1273724854;(0.15, 0.041)
76292;5718484949;5718484951;(0.48333333333333334, 0.079)
76299;5718484951;5718484950;(0.38333333333333336, 0.044)
76302;5718484953;5718484950;(0.016666666666666666, 0.004)
457;513786207;513786211;(0.21666666666666667, 0.022)
281987;5407433133;1752642262;(0.7, 0.154)
152340;1024436951;1024436941;(0.0, 0.003)
466;513786282;4506788255;(0.3, 0.097)
152344;1024436960;1024436935;(0.5333333333333333, 0.267)
467;513786282;4506788260;(0.0, 0.0)
152347;1024436961;471054867;(0.16666666666666666, 0.089)
482;513799797;4351359769;(0.6666666666666666, 0.054)
493;513800887;513857026;(-1, -1)
152348;1024442830;1024442930;(0.0, 0.002)
496;513802461;513802471;(0.0, 0.0)
346421;2352403360;2488566186;(0.13333333333333333, 0.043)
346423;2352403360;2488566189;(-1, -1)
346428;2352403375;1756238533;(0.016666666666666666, 0.012)
281992;5408687452;1273508222;(0.15, 0.079)
205521;1381308688;1381308703;(0.13333333333333333, 0.05)
152351;1024442830;4272279541;(0.0, 0.003)
152353;1024442832;1024442844;(0.0, 0.001)
152362;1024442844;1024436941;(0.0, 0.002)
281997;5408687492;1577492177;(0.26666666666666666, 0.134)
205524;1381308692;1381308682;(0.08333333333333333, 0.048)
76304;5718484953;5718484930;(1.8, 0.282)
346432;2352414941;2352414944;(0.4166666666666667, 0.063)
76305;5718484954;4574238284;(-1, -1)
346435;2352414943;8923645294;(-1, -1)
76313;5718484958;5718485000;(-1, -1)
346436;2352414943;1756231213;(1.8833333333333333, 0.788)
76319;5718484991;5718484992;(0.48333333333333334, 0.152)
346438;2352414943;1756231228;(0.06666666666666667, 0.048)
76321;5718484992;5718484991;(0.8166666666666667, 0.152)
346440;2352414944;2352414983;(0.0, 0.001)
346443;2352414945;1756231168;(0.9333333333333333, 0.202)
509;513803783;513802461;(0.8, 0.066)
346444;2352414945;2352414956;(0.21666666666666667, 0.114)
346446;2352414946;1756231168;(0.75, 0.162)
346449;2352414947;2956572046;(1.7666666666666666, 0.528)
282010;5408690036;4356571368;(0.9833333333333333, 0.086)
346450;2352414947;1759730666;(-1, -1)
282022;5413129599;1273901750;(-1, -1)
152367;1024442879;1024442840;(0.15, 0.042)
282028;5413129601;1273720505;(0.2833333333333333, 0.049)
282037;5413147915;4136248212;(0.0, 0.0)
282046;5413184040;2011554133;(-1, -1)
282057;5415149079;4042205961;(-1, -1)
76330;5718485021;5718485020;(0.05, 0.012)
515;513803791;4506712403;(0.0, 0.0)
516;513803990;513805220;(0.6166666666666667, 0.072)
76357;5718663864;1273732792;(0.13333333333333333, 0.032)
518;513805219;513805220;(0.0, 0.0)
152369;1024442879;1024442933;(0.0, 0.005)
205531;1381308706;1381308704;(0.016666666666666666, 0.009)
282064;5416883401;5416883400;(0.48333333333333334, 0.14)
282065;5416883401;1273875439;(0.2, 0.057)
205535;1381308718;1381308731;(0.0, 0.0)
152384;1024442930;1024442922;(0.15, 0.081)
205573;1381308818;1381308823;(0.16666666666666666, 0.049)
205591;1381308833;1381308821;(0.21666666666666667, 0.055)
205596;1381308836;1381308822;(-1, -1)
76359;5718663864;5718663865;(0.0, 0.0)
346454;2352414949;2352414955;(0.03333333333333333, 0.033)
152389;1024442933;1024442879;(0.3, 0.141)
523;513807615;513802471;(0.31666666666666665, 0.073)
282070;5416908102;1707072855;(0.0, 0.0)
282072;5416908102;1273881488;(-1, -1)
205602;1381308867;1381308846;(0.0, 0.0)
282081;5416910644;411672157;(0.0, 0.002)
152393;1024445509;1024462956;(0.23333333333333334, 0.083)
282095;5416910653;1273816516;(0.13333333333333333, 0.064)
282127;5417388733;412650023;(-1, -1)
346458;2352414952;2352414947;(0.25, 0.056)
282136;5417388741;450348344;(0.1, 0.032)
76364;5718663867;2910190235;(0.0, 0.001)
282137;5417388741;5272992546;(-1, -1)
76369;5718663877;1570070998;(1.0333333333333334, 0.144)
76375;5718663884;1745790460;(-1, -1)
76377;5718667955;3638030653;(0.26666666666666666, 0.127)
205605;1381308886;1381308938;(0.15, 0.054)
346464;2352414955;2352414949;(0.0, 0.0)
205609;1381308931;1273688568;(0.13333333333333333, 0.036)
152394;1024445509;1024445531;(0.0, 0.002)
205614;1381308937;1381309026;(1.0333333333333334, 0.191)
152395;1024445512;1024462933;(-1, -1)
152400;1024445531;1024445509;(0.2, 0.06)
524;513807615;513808431;(0.35, 0.122)
541;513810903;513810838;(-1, -1)
76379;5718680919;1273586401;(0.3, 0.081)
346465;2352414956;1756231167;(0.1, 0.052)
346466;2352414956;1756231176;(0.06666666666666667, 0.044)
152407;1024451878;1024462939;(0.11666666666666667, 0.083)
205629;1381309011;1381308984;(0.0, 0.0)
205631;1381309013;1381309015;(-1, -1)
282143;5421589611;1273836707;(0.23333333333333334, 0.053)
205640;1381309038;1381308952;(0.016666666666666666, 0.003)
205641;1381309038;1381309055;(-1, -1)
544;513855974;4506787914;(0.0, 0.0)
205647;1381309048;1381309076;(0.25, 0.059)
557;513858708;513885547;(-1, -1)
205650;1381309068;1381395652;(0.11666666666666667, 0.032)
282149;5421589615;1273706400;(0.0, 0.001)
205657;1381309074;1381309038;(0.0, 0.0)
346474;2352414962;1756231213;(0.5833333333333334, 0.385)
559;513858839;513859184;(0.0, 0.001)
346479;2352414963;2352414974;(1.5833333333333333, 0.398)
76392;5720767923;1273981953;(0.11666666666666667, 0.049)
564;513858841;513858041;(0.0, 0.003)
76393;5720767923;1752443795;(0.06666666666666667, 0.029)
282175;5421589728;1273755398;(0.0, 0.001)
571;513859173;513859179;(0.0, 0.004)
205667;1381395558;1381395591;(2.75, 0.228)
282182;5421589736;1273835208;(0.06666666666666667, 0.036)
152410;1024451881;1024451883;(0.0, 0.001)
205672;1381395564;1381395563;(0.0, 0.0)
205676;1381395583;1381395591;(0.0, 0.0)
346481;2352414965;8763615870;(0.016666666666666666, 0.015)
76405;5720778787;1821456004;(0.0, 0.0)
346482;2352414965;2489694309;(0.38333333333333336, 0.058)
579;513859184;513885547;(0.0, 0.003)
205681;1381395600;1381395564;(0.0, 0.001)
76408;5720778791;1821455897;(0.5166666666666667, 0.091)
582;513859284;8215003807;(-1, -1)
76418;5720783218;1273695900;(0.1, 0.026)
583;513859284;513859402;(0.6333333333333333, 0.213)
76422;5720811319;826000558;(-1, -1)
586;513859402;513859404;(0.9666666666666667, 0.21)
346485;2352414966;1756231217;(0.5833333333333334, 0.116)
596;513885547;8215003806;(0.06666666666666667, 0.012)
346486;2352414966;5436260717;(0.03333333333333333, 0.01)
611;799255218;1932466378;(0.11666666666666667, 0.03)
152413;1024451884;1024462921;(0.0, 0.001)
282186;5421589737;1273959759;(0.0, 0.002)
282187;5421589738;1746106028;(0.08333333333333333, 0.05)
617;799255229;6488581646;(0.6333333333333333, 0.332)
205684;1381395614;1381395705;(0.2833333333333333, 0.058)
282191;5421593235;1746106023;(2.55, 0.255)
346490;2352414967;2480656132;(0.0, 0.0)
152416;1024451886;1024462893;(0.0, 0.002)
76424;5720814272;826000584;(0.016666666666666666, 0.004)
76436;5720882742;4738151205;(0.06666666666666667, 0.036)
76441;5720891928;5720891929;(0.8666666666666667, 0.186)
625;799255261;4416815142;(0.0, 0.004)
627;799255262;495335811;(-1, -1)
76448;5720891931;2979754877;(-1, -1)
205701;1381395727;1381395745;(0.31666666666666665, 0.036)
643;914286110;914286105;(0.35, 0.074)
76449;5720891933;5016802369;(0.016666666666666666, 0.008)
76455;5720891940;8565810605;(-1, -1)
282209;5423612265;5423612264;(0.0, 0.0)
646;914286184;4741599408;(0.5833333333333334, 0.169)
282226;5425051690;1757242058;(-1, -1)
649;914286189;914286184;(0.9666666666666667, 0.325)
346492;2352414972;2352414979;(0.23333333333333334, 0.042)
282238;5425216839;3817804996;(0.11666666666666667, 0.049)
650;914286189;5005507437;(-1, -1)
655;914286802;2969252156;(-1, -1)
282239;5425216839;3817804405;(0.016666666666666666, 0.004)
205706;1381395741;1381395750;(0.03333333333333333, 0.011)
205722;1381395767;1381395785;(0.16666666666666666, 0.053)
152450;1024462903;1024466661;(0.0, 0.0)
205730;1381395772;1381395745;(0.0, 0.001)
346493;2352414972;2724333904;(0.3333333333333333, 0.063)
657;914286802;914286892;(1.2333333333333334, 0.329)
282243;5425216841;5425216843;(0.0, 0.0)
205736;1381395787;1381395727;(0.31666666666666665, 0.063)
346494;2352414973;2489694309;(1.4666666666666666, 0.218)
659;914286804;4741599301;(0.18333333333333332, 0.131)
282249;5425216845;1304828537;(0.38333333333333336, 0.157)
661;914286804;914286586;(-1, -1)
282257;5425278204;1273615006;(0.13333333333333333, 0.048)
346496;2352414973;2489694305;(1.3166666666666667, 0.196)
662;914286892;10979949059;(0.6166666666666667, 0.228)
346509;2352414983;2352414944;(0.15, 0.039)
672;914286986;3743298895;(-1, -1)
76464;5721258743;5721315393;(0.08333333333333333, 0.064)
76467;5721258744;5721315393;(0.0, 0.0)
152458;1024462917;1024472484;(0.0, 0.0)
346512;2352423263;2352414944;(0.03333333333333333, 0.005)
680;914286991;7901709854;(0.0, 0.0)
152462;1024462921;1024462906;(0.0, 0.0)
205751;1381395818;5120651140;(0.31666666666666665, 0.122)
152487;1024466660;1024451925;(-1, -1)
152491;1024466669;1024466676;(0.0, 0.002)
205761;1381395835;1381395861;(0.23333333333333334, 0.062)
205763;1381395837;1381395805;(0.6833333333333333, 0.057)
282261;5425278206;1305343408;(0.21666666666666667, 0.059)
282262;5425278207;1305791997;(0.15, 0.051)
282266;5425278218;4004690322;(0.5666666666666667, 0.071)
76470;5721258745;4022413199;(0.0, 0.0)
76479;5721258748;5022517850;(0.05, 0.035)
682;914286991;7901709852;(0.2, 0.107)
152494;1024466670;471062301;(0.0, 0.003)
76495;5721258764;5721258763;(0.03333333333333333, 0.035)
282269;5425278219;1757230796;(0.0, 0.0)
282279;5425280225;1757230642;(0.0, 0.001)
152495;1024466672;1024466677;(0.0, 0.002)
152498;1024466673;1024466660;(0.0, 0.0)
346515;2352423265;2352423301;(0.45, 0.129)
346524;2352423282;1756212086;(0.05, 0.038)
152509;1024466687;5390573811;(0.13333333333333333, 0.037)
152515;1024472484;1024472528;(-1, -1)
346535;2352423290;4343196762;(0.0, 0.001)
205766;1381395842;1381395816;(0.21666666666666667, 0.053)
76518;5721315393;5721258744;(0.13333333333333333, 0.096)
152522;1024472492;1024472499;(0.016666666666666666, 0.004)
205779;1381395868;1381395815;(0.35, 0.1)
76520;5721315394;4022413250;(0.13333333333333333, 0.099)
205791;1381395888;3209180834;(0.016666666666666666, 0.005)
76521;5721315394;5721315395;(0.15, 0.056)
152523;1024472492;1024472498;(0.13333333333333333, 0.067)
76522;5721315395;4022413217;(0.0, 0.004)
683;914287166;914286586;(0.31666666666666665, 0.064)
282282;5425280229;1273535972;(0.0, 0.005)
205793;1381395891;1381395917;(0.5333333333333333, 0.044)
687;914287168;1299523660;(0.4, 0.068)
76533;5721315398;5721315399;(0.03333333333333333, 0.06)
205802;1381395904;5099278548;(0.0, 0.003)
76540;5721315401;1755030312;(0.1, 0.081)
205809;1381395912;10866658868;(0.26666666666666666, 0.04)
76541;5721315401;1755030324;(0.0, 0.003)
205814;1381395913;1381395917;(0.0, 0.001)
76546;5721315403;1755030350;(0.16666666666666666, 0.084)
152524;1024472492;1024472549;(0.03333333333333333, 0.003)
205815;1381395917;1381395934;(0.3, 0.034)
152530;1024472499;1024472492;(-1, -1)
205816;1381395917;1381395891;(0.0, 0.0)
346541;2352423301;2352423307;(0.4166666666666667, 0.145)
282293;5427110873;5416924987;(0.0, 0.0)
346548;2352423320;8831006652;(0.25, 0.037)
692;914288041;914289147;(0.016666666666666666, 0.004)
693;914288041;914288840;(0.38333333333333336, 0.088)
282298;5429797703;1273586977;(0.0, 0.0)
346553;2352528009;8164230880;(0.18333333333333332, 0.12)
76555;5721315407;5721315388;(0.08333333333333333, 0.039)
76559;5721320117;10959098137;(0.0, 0.0)
696;914288043;914288041;(0.016666666666666666, 0.006)
152542;1024472511;1024472522;(0.0, 0.003)
346561;2352528016;1756211873;(0.0, 0.0)
205819;1381395923;5116223871;(0.03333333333333333, 0.006)
346563;2353801120;1273699185;(1.0, 0.199)
205824;1381395927;1273654696;(-1, -1)
152557;1024472528;1024472545;(0.0, 0.0)
282299;5429797703;3383966007;(0.2833333333333333, 0.125)
152560;1024472533;1024472545;(0.38333333333333336, 0.109)
282300;5429851221;4172421525;(0.0, 0.0)
346564;2353801120;1756211931;(0.5333333333333333, 0.21)
346565;2353801125;11068033102;(0.4666666666666667, 0.281)
76571;5721442478;1835738667;(0.1, 0.051)
205842;1381395952;1381395927;(0.18333333333333332, 0.053)
205844;1381395959;1381395923;(-1, -1)
205849;1381395961;8213879587;(0.2, 0.035)
705;914288066;2969206634;(1.7666666666666666, 0.741)
76574;5721442480;1752937984;(0.08333333333333333, 0.064)
282305;5432442588;1273887063;(1.0833333333333333, 0.089)
205851;1381395961;1381396105;(1.6, 0.186)
205858;1381395978;1381395959;(0.31666666666666665, 0.047)
152567;1024472538;1024472490;(0.0, 0.002)
205862;1381395979;1381395898;(0.0, 0.002)
282311;5432454098;1674196300;(0.8333333333333334, 0.167)
205866;1381395980;1381396102;(-1, -1)
346572;2353801142;10939017102;(0.5833333333333334, 0.239)
205868;1381395984;5116223889;(0.4, 0.047)
346575;2353801144;8831057735;(0.2, 0.085)
205875;1381395997;1756499626;(0.36666666666666664, 0.041)
346578;2353801149;7292475030;(0.06666666666666667, 0.046)
205877;1381395997;1381396072;(0.0, 0.0)
346605;2353805592;1756160771;(0.48333333333333334, 0.107)
709;914288298;914289538;(0.0, 0.001)
282313;5432454098;5432454099;(0.016666666666666666, 0.004)
710;914288298;914289258;(-1, -1)
346607;2353805595;1273737698;(0.016666666666666666, 0.004)
711;914288298;914289147;(0.7333333333333333, 0.134)
76577;5723971943;1836119547;(0.0, 0.002)
282315;5432454099;5432454098;(0.5333333333333333, 0.098)
713;914288305;914288467;(0.4666666666666667, 0.125)
282316;5432454099;1273869792;(0.0, 0.0)
721;914288314;914288716;(0.21666666666666667, 0.063)
723;914288346;914288720;(-1, -1)
76581;5724092516;5724092515;(0.0, 0.0)
282328;5432464008;1273896347;(0.0, 0.001)
152570;1024472540;1024472524;(0.26666666666666666, 0.111)
152574;1024472545;1024472528;(0.5666666666666667, 0.165)
152576;1024472546;471054858;(-1, -1)
152577;1024472546;1024472545;(0.0, 0.001)
205887;1381396013;1381396051;(0.15, 0.045)
346612;2364567963;2182645468;(0.3, 0.085)
205889;1381396014;1381396086;(0.0, 0.002)
205896;1381396032;1381395963;(0.18333333333333332, 0.089)
346614;2364567963;2364567977;(0.0, 0.001)
205905;1381396049;1381395980;(0.8666666666666667, 0.116)
726;914288467;914288043;(1.5666666666666667, 0.391)
728;914288697;914289167;(-1, -1)
732;914288716;914288720;(-1, -1)
733;914288716;914288307;(0.13333333333333333, 0.04)
282337;5432464011;1273845236;(0.0, 0.001)
739;914288838;914288840;(0.55, 0.159)
746;914289147;914288298;(-1, -1)
764;914289997;3802983984;(0.7666666666666667, 0.315)
772;914291662;914288060;(0.0, 0.0)
282338;5432464011;5432464015;(0.0, 0.0)
76585;5724092517;5724094524;(0.55, 0.155)
282339;5432464011;5432464013;(-1, -1)
76587;5724094524;5465822363;(0.0, 0.003)
282340;5432464011;1657677600;(0.18333333333333332, 0.049)
76588;5724094524;5724092517;(0.0, 0.004)
282342;5432464012;1273709634;(0.31666666666666665, 0.048)
152580;1024472548;1024472549;(0.23333333333333334, 0.087)
76622;5724227244;4373911613;(0.2, 0.078)
76625;5724227247;4373911611;(0.31666666666666665, 0.214)
76633;5724227300;5494797275;(1.4333333333333333, 0.329)
76648;5724284329;4476134010;(0.75, 0.113)
76654;5724284345;10970223583;(1.6166666666666667, 0.591)
76656;5724284345;7231837374;(1.5166666666666666, 0.556)
76657;5724284349;5724284345;(1.6166666666666667, 0.591)
776;914291989;2969205200;(0.0, 0.001)
346625;2364567979;4284961720;(0.25, 0.124)
76661;5724284358;5724284361;(1.6166666666666667, 0.591)
779;914291991;1273728693;(-1, -1)
152586;1024480771;1024480795;(0.4166666666666667, 0.171)
76673;5726819681;3738207014;(0.3, 0.095)
791;914292610;1273456988;(0.0, 0.001)
76683;5726819827;4774964662;(-1, -1)
792;914292613;1273629931;(0.2, 0.072)
