osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
7059096527,-12.3097866,-76.8370708,3,,,POINT (-76.83707080000001 -12.3097866),,,,,,,699686753,6450979493,2409.4300000000003,,,,3259019072,495244831,3455.8760000000007,435742429,1832710152,245.471,,,
7059096529,-12.3098347,-76.8371373,4,,,POINT (-76.83713729999999 -12.3098347),,,,,,,699686753,6450979493,2417.1560000000004,,,,3259019072,495244831,3463.6020000000003,435742429,1832710152,236.471,,,
7059096530,-12.3109498,-76.8361364,3,,,POINT (-76.8361364 -12.3109498),,,,,,,699686753,6450979493,2244.925,,,,3259019072,495244831,3291.3710000000005,435742429,1832710152,526.674,,,
7059096532,-12.3137515,-76.8342058,3,,,POINT (-76.83420580000001 -12.3137515),,,,,,,699686753,6450979493,1869.3420000000003,,,,3259019072,495244831,2915.788000000001,5593360622,4336400206,96.97,,,
7059096533,-12.3138145,-76.8342972,3,,,POINT (-76.83429719999999 -12.3138145),,,,,,,699686753,6450979493,1879.8240000000003,,,,3259019072,495244831,2926.270000000001,5593360622,4336400206,109.12199999999999,,,
7059096535,-12.3156989,-76.8328766,3,,,POINT (-76.83287660000001 -12.3156989),,,,,,,699686753,6450979493,1609.0580000000002,,,,3259019072,495244831,2655.5040000000004,5593360622,4336400206,379.88800000000003,,,
7059096543,-12.3277674,-76.8247324,4,,,POINT (-76.8247324 -12.3277674),,,,,,,699686753,6450979493,197.624,,,,3259019072,495244831,1048.0910000000001,435360094,1827698592,157.281,,,
7059096544,-12.3277253,-76.8246794,3,,,POINT (-76.82467939999999 -12.3277253),,,,,,,699686753,6450979493,14.225,,,,3259019072,495244831,1055.511,435360094,1827698592,164.701,,,
7059096548,-12.3279977,-76.824577,4,,,POINT (-76.82457700000001 -12.3279977),,,,,,,699686753,6450979493,166.952,,,,3259019072,495244831,1031.346,435360094,1827698592,140.536,,,
7059096549,-12.3279641,-76.8245151,3,,,POINT (-76.8245151 -12.3279641),,,,,,,699686753,6450979493,46.219,,,,3259019072,495244831,1039.039,435360094,1827698592,148.229,,,
7059096550,-12.3327712,-76.8213087,3,,,POINT (-76.8213087 -12.3327712),,,,,,,699686753,6450979493,710.0440000000001,,,,3259019072,495244831,823.98,172360300,1827699041,739.754,,,
7060375057,-12.3182196,-76.8314797,3,,,POINT (-76.8314797 -12.3182196),,,,,,,699686753,6450979493,1311.5010000000002,,,,3259019072,495244831,2356.7550000000006,435837023,1827770894,295.68600000000004,,,
7060375063,-12.3248459,-76.8268612,3,,,POINT (-76.8268612 -12.3248459),,,,,,,699686753,6450979493,606.6460000000001,,,,3259019072,495244831,1440.7199999999998,435360094,1827698592,477.80100000000004,,,
7060375067,-12.3282008,-76.8247322,3,,,POINT (-76.8247322 -12.3282008),,,,,,,699686753,6450979493,284.72,,,,3259019072,495244831,999.8070000000001,435360094,1827698592,108.997,,,
7061064275,-12.3343351,-76.8201845,3,,,POINT (-76.8201845 -12.3343351),,,,,,,699686753,6450979493,896.652,,,,3259019072,495244831,617.284,5593359052,1832692509,653.3960000000001,,,
7061138305,-12.3337482,-76.8206451,4,F1,motorway_junction,POINT (-76.82064509999999 -12.3337482),,,,,,,699686753,6450979493,819.749,,,,3259019072,495244831,693.602,5593359052,1832692509,566.5609999999999,,,
7158840561,-12.3131801,-76.8328967,1,,,POINT (-76.83289670000001 -12.3131801),,,,,,,699686753,6450979493,8538.329,,,,3259019072,495244831,8422.113999999998,5593360622,4336400206,10314.934000000001,,,
