osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
847712821,-12.0155308,-77.0928302,3,,,POINT (-77.09283019999999 -12.0155308),4368585156,848387264,1586.54,248565901,4337488133,6902.076999999998,439627528,844549029,1085.1490000000001,446205269,4261133120,643.355,4301413611,1749116828,671.337,446209487,847712786,213.023,6252388,697291018,6980.9980000000005
847712822,-12.0148157,-77.0926782,3,,,POINT (-77.09267819999999 -12.0148157),4368585156,848387264,1591.394,248565901,4337488133,6915.209999999998,439627528,844549029,1090.0030000000002,837996744,847712847,358.713,4301413611,1749116828,676.191,446209487,847712786,213.659,6252388,697291018,6985.852
847712825,-12.0140372,-77.0915107,4,,,POINT (-77.0915107 -12.0140372),4368585156,848387264,1745.073,248565901,4337488133,6882.514999999998,439627528,844549029,1243.6820000000002,837996744,847712847,205.03400000000002,4301413611,1749116828,829.8700000000001,446209487,847712786,180.964,6252388,697291018,7139.531
847712826,-12.0143334,-77.0919611,3,,,POINT (-77.09196110000001 -12.0143334),4368585156,848387264,1686.0449999999998,248565901,4337488133,6941.542999999998,439627528,844549029,1184.6540000000002,837996744,847712847,264.062,4301413611,1749116828,770.8420000000001,446209487,847712786,239.99200000000002,6252388,697291018,7080.503000000001
847712828,-12.0140081,-77.0904421,3,,,POINT (-77.0904421 -12.0140081),439210318,31069520,1512.733,248565901,4337488133,6861.462999999998,439627528,844549029,1395.191,837996744,847712847,366.47900000000004,4301413611,1749116828,981.3790000000001,446209487,847712786,220.85500000000002,6252388,697291018,7291.04
847712829,-12.0144794,-77.0901397,3,,,POINT (-77.09013969999999 -12.0144794),4368585156,848387264,1725.2469999999998,248565901,4337488133,6799.591999999998,439627528,844549029,1457.0620000000001,837996744,847712847,428.35,4301413611,1749116828,1043.2500000000002,446209487,847712786,277.35200000000003,6252388,697291018,7352.911000000001
847712830,-12.0149183,-77.0898373,4,,,POINT (-77.0898373 -12.0149183),4368585156,848387264,1666.388,248565901,4337488133,6740.732999999998,439627528,844549029,1514.692,446205269,4261133120,530.308,4301413611,1749116828,1100.88,446209487,847712786,218.493,6252388,697291018,7387.052000000001
847712831,-12.0133617,-77.0883902,3,,,POINT (-77.08839020000001 -12.0133617),439210318,31069520,1701.521,248565901,4337488133,6908.276999999998,439627528,844549029,1583.979,837996744,847712847,545.01,4301413611,1749116828,1170.1670000000001,446209487,847712786,503.79,6252388,697291018,7479.828
847712832,-12.0140674,-77.0894812,3,,,POINT (-77.08948119999999 -12.0140674),439210318,31069520,1627.1629999999998,248565901,4337488133,6884.608999999998,439627528,844549029,1509.621,837996744,847712847,470.652,4301413611,1749116828,1095.8090000000002,446209487,847712786,362.369,6252388,697291018,7405.47
847712834,-12.0136012,-77.0898038,3,,,POINT (-77.0898038 -12.0136012),439210318,31069520,1564.5669999999998,248565901,4337488133,6944.326999999998,439627528,844549029,1447.025,837996744,847712847,408.05600000000004,4301413611,1749116828,1033.2130000000002,446209487,847712786,303.719,6252388,697291018,7342.874000000001
