osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
7059096562,-12.3569697,-76.8027781,3,,,POINT (-76.8027781 -12.3569697),,,,,,,,,,171652088,1826469973,1434.3110000000001,319488480,1826469898,1160.446,5593357478,7059096563,102.378,,,
7059096563,-12.3574834,-76.8019959,3,,,POINT (-76.80199589999999 -12.3574834),,,,,,,,,,171652088,1826469973,1331.933,319488480,1826469898,1058.068,5593357478,7059096563,0.0,,,
7059096564,-12.3577629,-76.8021933,3,,,POINT (-76.8021933 -12.3577629),,,,,,,,,,171652088,1826469973,1345.645,319488480,1826469898,1071.78,5593357478,7059096563,37.821,,,
7059096565,-12.3575342,-76.8020415,4,,,POINT (-76.8020415 -12.3575342),,,,,,,,,,171652088,1826469973,1333.1889999999999,319488480,1826469898,1059.3239999999998,5593357478,7059096563,7.513,,,
7059096566,-12.3580967,-76.8010452,3,,,POINT (-76.8010452 -12.3580967),,,,,,,,,,171652088,1826469973,1208.183,319488480,1826469898,934.318,5593357478,7059096563,140.293,,,
7059096568,-12.3599702,-76.7988735,3,,,POINT (-76.7988735 -12.3599702),,,,,,,,,,171652088,1826469973,899.365,319488480,1826469898,625.5,5593357482,1826469851,177.711,,,
7059096570,-12.3685101,-76.7913711,3,,,POINT (-76.79137110000001 -12.3685101),,,,,,,,,,171652088,1826469973,437.32599999999996,319488480,1826469898,700.8860000000002,5593356863,6450999546,719.848,,,
7059096571,-12.3685827,-76.7914423,3,,,POINT (-76.7914423 -12.3685827),,,,,,,,,,171652088,1826469973,426.147,319488480,1826469898,694.6820000000001,5593356863,6450999546,708.669,,,
7059096572,-12.3713662,-76.7883623,3,,,POINT (-76.7883623 -12.3713662),,,,,,,,,,171652088,1826469973,881.971,319488480,1826469898,1150.506,5593356863,6450999546,847.0780000000001,,,
7059096573,-12.3720352,-76.7875819,3,,,POINT (-76.78758190000001 -12.3720352),,,,,,,,,,171652088,1826469973,994.7470000000001,319488480,1826469898,1263.282,5593356863,6450999546,733.887,,,
7059096574,-12.3715609,-76.7871267,3,,,POINT (-76.7871267 -12.3715609),,,,,,,,,,171652088,1826469973,1067.042,319488480,1826469898,1330.9679999999998,5593356863,6450999546,781.42,,,
7059096575,-12.371965,-76.7875181,4,,,POINT (-76.7875181 -12.371965),,,,,,,,,,171652088,1826469973,1005.1850000000001,319488480,1826469898,1269.1109999999999,5593356863,6450999546,723.449,,,
7059096576,-12.3727404,-76.7868059,4,,,POINT (-76.7868059 -12.3727404),,,,,,,,,,171652088,1826469973,1100.7459999999999,319488480,1826469898,1374.611,5593356863,6450999546,595.444,,,
7060566728,-12.3577919,-76.8010322,3,,,POINT (-76.80103219999999 -12.3577919),,,,,,,,,,171652088,1826469973,1746.775,319488480,1826469898,1472.9099999999999,5593357478,7059096563,414.842,,,
7060566729,-12.3565551,-76.8029219,4,,,POINT (-76.8029219 -12.3565551),,,,,,,,,,171652088,1826469973,1501.5990000000002,319488480,1826469898,1227.734,5593357478,7059096563,169.666,,,
7060566730,-12.356192,-76.8034834,3,,,POINT (-76.8034834 -12.356192),,,,,,,,,,171652088,1826469973,1574.7420000000002,319488480,1826469898,1300.877,5593357478,7059096563,242.80900000000003,,,
7060566733,-12.3574877,-76.8014969,3,,,POINT (-76.8014969 -12.3574877),,,,,,,,,,171652088,1826469973,1687.909,319488480,1826469898,1414.044,5593357478,7059096563,355.976,,,
7060566742,-12.3613672,-76.7972484,3,,,POINT (-76.7972484 -12.3613672),,,,,,,,,,171652088,1826469973,2299.0049999999997,319488480,1826469898,2025.1399999999996,5593357482,1826469851,1552.3439999999996,,,
7060566748,-12.364688,-76.7945863,3,,,POINT (-76.79458630000001 -12.364688),,,,,,,,,,171652088,1826469973,247.453,319488480,1826469898,143.048,5593356806,1826469927,113.244,,,
7060566751,-12.3649857,-76.7950519,3,,,POINT (-76.7950519 -12.3649857),,,,,,,,,,171652088,1826469973,186.97,319488480,1826469898,86.89500000000001,5593356806,1826469927,52.760999999999996,,,
7060566752,-12.3647465,-76.7946772,3,,,POINT (-76.7946772 -12.3647465),,,,,,,,,,171652088,1826469973,235.591,319488480,1826469898,131.186,5593356806,1826469927,101.382,,,
7060566753,-12.3649604,-76.7945084,3,,,POINT (-76.7945084 -12.3649604),,,,,,,,,,171652088,1826469973,289.895,319488480,1826469898,185.49,5593356806,1826469927,155.686,,,
7061191614,-12.3706709,-76.7891485,3,,,POINT (-76.7891485 -12.3706709),,,,,,,,,,171652088,1826469973,766.779,319488480,1826469898,1035.314,5593356863,6450999546,962.3759999999999,,,
7061191615,-12.3705969,-76.7890755,4,,,POINT (-76.7890755 -12.3705969),,,,,,,,,,171652088,1826469973,778.0509999999999,319488480,1826469898,1041.611,5593356863,6450999546,950.949,,,
