osmid,street_count,highway,ref,geometry,NN,NN_dist
5487308843,3,,,POINT (-76.7729904 -12.386325),1273749877,0.0006819351655358765
5487308845,4,,,POINT (-76.77314200000001 -12.3869729),1273710196,0.0002867394636311125
5487308846,3,,,POINT (-76.7727201 -12.3866197),1273749877,0.00028204746054230276
5487308847,4,,,POINT (-76.77390219999999 -12.3875967),1932465991,0.00030497385133375804
5487308848,3,,,POINT (-76.7741594 -12.3872968),1932465991,0.0007000570548179024
5487308850,4,,,POINT (-76.7701217 -12.3866494),6415479586,0.0009301328184684794
5487308852,4,,,POINT (-76.7681462 -12.3885533),1932465989,0.0036198242277762456
5487308853,3,,,POINT (-76.76572729999999 -12.3909927),4416489417,0.002359194273466406
5489175979,3,,,POINT (-76.7754453 -12.3937115),1831352570,0.005170372383104905
5489175982,3,,,POINT (-76.7753347 -12.3949869),1831352570,0.006375746489624507
5489175983,3,,,POINT (-76.7767265 -12.3958399),1831352570,0.006821722001079253
5489175984,3,,,POINT (-76.77638760000001 -12.396144),1831352570,0.007180486961200189
5489175986,3,,,POINT (-76.7770606 -12.3969871),1831352570,0.007919500176779342
5489175988,3,,,POINT (-76.7760225 -12.3834617),7061240102,0.00242956135958723
5489175989,3,,,POINT (-76.7768197 -12.3819308),7061240102,0.003900239229848925
5512510991,3,,,POINT (-76.779578 -12.3832701),6415478465,0.004689781650566534
5512511010,3,,,POINT (-76.7828997 -12.3842525),495326614,0.006660126275077111
5512511018,3,,,POINT (-76.7820387 -12.383495),1273862552,0.006327213561276697
5512511023,3,,,POINT (-76.783933 -12.3837448),1826470137,0.006966611679292164
5512511034,3,,,POINT (-76.77996539999999 -12.3833953),1273848777,0.004859650779630911
5557828091,3,,,POINT (-76.7766288 -12.3860402),495303074,0.0006520281358975927
5557828093,3,,,POINT (-76.7758331 -12.3852782),495303074,0.0013029920797902796
5557828094,3,,,POINT (-76.779787 -12.3838753),1273862552,0.004387226432496112
5557828095,3,,,POINT (-76.77404730000001 -12.3915048),495319277,0.0030895048745694376
6302385091,3,,,POINT (-76.7749422 -12.395129),1831352570,0.006664886126558547
6302385092,3,,,POINT (-76.7754176 -12.3954847),1831352570,0.006808726897886417
6302385095,3,,,POINT (-76.7758137 -12.3960316),1831352570,0.007205693049942526
6302385099,3,,,POINT (-76.7762731 -12.3970141),1831352570,0.008056435843472886
6302385100,3,,,POINT (-76.77669160000001 -12.3966245),1831352570,0.007602735379452276
6302385106,3,,,POINT (-76.7795021 -12.3895936),495326614,0.0016494726096519668
6415456412,3,,,POINT (-76.7873108 -12.3838095),1826470137,0.008625117674563684
6415456414,3,,,POINT (-76.78818870000001 -12.3844526),6453470975,0.009679626625036915
6415456415,1,,,POINT (-76.7890433 -12.3845849),6453470975,0.010343306961030713
6415478395,3,,,POINT (-76.7764586 -12.3822594),7061240102,0.0034133190797237894
6415478401,3,,,POINT (-76.7793637 -12.3857611),1273862552,0.0028489224489303268
6415478419,3,,,POINT (-76.7825584 -12.3852276),495326614,0.005763225355645503
6415478424,3,,,POINT (-76.7834641 -12.3844256),495326614,0.006971580358139217
