osmid,street_count,ref,highway,geometry,NN,NN_dist
263939251,3,,,POINT (-77.02364040000001 -12.1030938),1273549606,0.003393110584698843
263939363,4,,,POINT (-77.02565250000001 -12.1051208),263938535,0.0014401556027017588
263939364,3,,,POINT (-77.0256455 -12.1041295),263938535,0.0017765785234609944
263939365,3,,,POINT (-77.0256033 -12.1034315),108018055,0.0015470348670920105
263939441,3,,,POINT (-77.0260601 -12.106459),263938531,0.0008527428334507654
263939848,3,,,POINT (-77.0261916 -12.1060852),263938531,0.0007260577180839084
263940203,3,,,POINT (-77.02458230000001 -12.105177),263938535,0.0025098522825044434
263940265,3,,,POINT (-77.02413850000001 -12.1048729),262573453,0.002795285091009211
289318379,5,,traffic_signals,POINT (-77.0085443 -12.1176652),263922949,0.0002316428285169108
316069662,4,,traffic_signals,POINT (-77.0002969 -12.1118928),316069662,0.0
316069663,3,,,POINT (-77.0001986 -12.1124491),316069663,0.0
316627505,3,,traffic_signals,POINT (-77.0166669 -12.1065923),316627505,0.0
370967337,3,,,POINT (-77.0141979 -12.1097717),419482719,0.0009471304925936511
370967339,4,,traffic_signals,POINT (-77.01858850000001 -12.1046911),370967339,0.0
370967384,4,,traffic_signals,POINT (-77.01860069999999 -12.1044521),370967384,0.0
387412395,3,,,POINT (-77.02376049999999 -12.1056107),262573453,0.0020024621294805534
391030304,4,,,POINT (-77.0249285 -12.1081063),262572753,0.0007214310500683715
391030312,3,,,POINT (-77.02537220000001 -12.1082389),262572481,0.00044754056798244614
391030322,4,,,POINT (-77.02575229999999 -12.1092711),262573476,0.0002766444107614979
391030324,4,,,POINT (-77.0253234 -12.1092501),262573476,0.0007060581279173943
391030326,3,,,POINT (-77.0248769 -12.1092283),262573476,0.001153089957470448
391030379,3,,,POINT (-77.02570129999999 -12.1103125),262573567,0.00020993189372313256
391030380,3,,,POINT (-77.0252388 -12.1102865),262573567,0.000673162127576726
392149728,4,,traffic_signals,POINT (-76.9974922 -12.1198627),392149728,0.0
392149731,3,,,POINT (-76.996223 -12.116764),474029999,0.0026454714986221886
392149759,3,,,POINT (-76.9943317 -12.112678),386855623,0.0012221069879566548
392149762,3,,,POINT (-76.9957114 -12.1154307),445254325,0.0035545188436588936
392149763,3,,,POINT (-76.99665589999999 -12.1173094),474029999,0.001983271529580042
392149765,4,,,POINT (-76.997615 -12.119841),1273472954,0.00011953551773545837
392149805,4,,,POINT (-77.00556400000001 -12.1220774),392149805,0.0
392149806,4,,,POINT (-77.00563990000001 -12.1219646),3245719692,7.122506580635152e-05
392149807,3,,,POINT (-77.005145 -12.1218036),392149805,0.0005005271621070054
392149809,3,,,POINT (-77.0052431 -12.1217165),392149805,0.00048293438478105275
392149814,3,,,POINT (-77.0037289 -12.1208887),392149805,0.002186458254810741
392149818,3,,,POINT (-76.99975809999999 -12.1202739),440193203,0.0004724445787492129
392149928,4,,,POINT (-76.99918359999999 -12.1201869),392149928,0.0
392150164,4,,,POINT (-77.0045298 -12.1212497),392149805,0.0013246346401985898
392150169,3,,,POINT (-77.0036892 -12.1207019),392149805,0.0023252688640322985
392150171,3,,,POINT (-77.0035694 -12.1206424),392149805,0.0024571638447639676
392150174,4,,,POINT (-77.0030368 -12.1205702),392149805,0.002942514516534632
392150180,3,,,POINT (-77.0001707 -12.120175),440193203,0.0008802679875965375
392151332,3,,,POINT (-76.9996017 -12.1118383),392151332,0.0
392151336,3,,,POINT (-76.9999596 -12.1123046),392151336,0.0
419482700,3,,,POINT (-77.01475430000001 -12.1080511),3261271982,0.0005049809996344345
419482701,3,,,POINT (-77.01428300000001 -12.1086905),419482719,0.0004438018702022555
419482710,5,,,POINT (-77.01042169999999 -12.1078751),419482719,0.00436052957908093
419482711,3,,,POINT (-77.0110729 -12.1080084),419482719,0.003696609825229386
419482712,3,,,POINT (-77.0114925 -12.1080849),419482719,0.0032714236854890872
419482713,3,,,POINT (-77.0119545 -12.1081689),419482719,0.0028038038679598404
419482714,4,,,POINT (-77.01250570000001 -12.1082707),419482719,0.0022464942399154472
419482715,3,,,POINT (-77.0129493 -12.1083416),419482719,0.001803054353032691
419482719,4,,traffic_signals,POINT (-77.0146503 -12.1089396),419482719,0.0
440192840,3,,,POINT (-77.0026713 -12.126427),3245719728,0.00026636901095456296
440192841,3,,,POINT (-77.0027925 -12.1262467),3245719728,4.9153840131572046e-05
440192922,3,,,POINT (-77.0023819 -12.1261116),3245719728,0.0004461433962205206
440192926,3,,,POINT (-77.0016072 -12.124944),3245719728,0.0017481812377429964
440192927,3,,,POINT (-77.0011932 -12.1246233),440197445,0.001538088846596216
440192929,3,,,POINT (-77.0008492 -12.1243302),414231242,0.0013101919554060239
440192930,4,,,POINT (-77.0003128 -12.1234901),440197715,0.0011256310452414677
440192932,3,,,POINT (-76.9997157 -12.1226777),1273706925,0.001194701167654146
440192933,3,,,POINT (-76.9992737 -12.1220596),1273706925,0.0006928038178341419
440193203,4,,,POINT (-76.99929090000001 -12.1202037),440193203,0.0
440194104,3,,,POINT (-77.001626 -12.1247824),3245719728,0.0018559532860438323
440194125,3,,,POINT (-77.00240650000001 -12.1254919),3245719728,0.0008232395155656802
440194598,3,,,POINT (-77.0033155 -12.1245325),3245719728,0.001744676067355655
440194600,3,,,POINT (-77.0022635 -12.1238549),3245719728,0.002414481745633344
440194601,3,,,POINT (-77.00194449999999 -12.1235772),414231242,0.0026183036970463818
440194602,3,,,POINT (-77.00123120000001 -12.1229362),440197715,0.002191437026253421
440194604,3,,,POINT (-77.0007276 -12.1223347),1273706925,0.0021252602781834306
440194605,3,,,POINT (-77.0001369 -12.1217274),1273706925,0.0016155129247413746
440194616,3,,,POINT (-76.9995747 -12.1214557),4267546594,0.0012192268779770647
440194953,3,,,POINT (-77.00338290000001 -12.1252918),3245719728,0.0010735246108101685
