u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,width,ref,bridge,access,junction,wazeinfo0800_minutes,wazeinfo0800_km,wazeinfo1400_minutes,wazeinfo1400_km
4431946010,7263729826,0,445845512,,residential,,False,264.09,"LINESTRING (-71.89491700000001 -13.5475611, -71.8940279 -13.5481118, -71.89286610000001 -13.5488515)",,,,,,,3.816666666666667,1.725,3.783333333333333,1.725
4431946011,8051524320,0,445845512,,residential,,False,144.457,"LINESTRING (-71.8859078 -13.5517383, -71.8871508 -13.5512613)",,,,,,,0.2833333333333333,0.14300000000000002,0.2833333333333333,0.14300000000000002
4431946011,3696204918,0,445845512,,residential,,False,115.32,"LINESTRING (-71.8859078 -13.5517383, -71.8849232 -13.5521375)",,,,,,,0.0,0.004,0.0,0.004
4431946012,4431946026,0,445845512,,residential,,False,24.45,"LINESTRING (-71.8877281 -13.5510476, -71.8879347 -13.5509581)",,,,,,,0.03333333333333333,0.021,0.03333333333333333,0.021
4431946012,8051524320,0,445845512,,residential,,False,66.777,"LINESTRING (-71.8877281 -13.5510476, -71.8871508 -13.5512613)",,,,,,,0.0,0.003,0.0,0.003
30966042,3707256477,0,319188899,Avenida Luis Vallejo Santoni,tertiary,50,False,41.619,"LINESTRING (-71.9533138 -13.5408484, -71.9530476 -13.5411188)",2,,,,,,0.016666666666666666,0.004,0.0,0.004
30966042,3707256473,0,319188899,Avenida Luis Vallejo Santoni,tertiary,50,False,53.057,"LINESTRING (-71.9533138 -13.5408484, -71.95365219999999 -13.5405028)",2,,,,,,0.18333333333333326,0.051,0.25,0.051
30966043,1428107948,0,319188899,Avenida Luis Vallejo Santoni,tertiary,50,False,68.023,"LINESTRING (-71.95197829999999 -13.5422311, -71.95241040000001 -13.5417864)",2,,,,,,0.31666666666666665,0.064,0.2,0.064
3422716192,30963118,0,"[4819880, 316471154, 616408263]",Avenida Tullumayo,secondary,30,True,296.44399999999996,"LINESTRING (-71.97307549999999 -13.5222429, -71.9731635 -13.5219057, -71.97325549999999 -13.5215529, -71.97348169999999 -13.5206859, -71.97353699999999 -13.5204737, -71.9736843 -13.5199091, -71.9736863 -13.5198863, -71.9736846 -13.5198752, -71.9736808 -13.5198584, -71.9736774 -13.519849, -71.97367509999999 -13.5198433, -71.9736716 -13.519837, -71.9736687 -13.519833, -71.97366390000001 -13.5198271, -71.9736602 -13.5198234, -71.9736556 -13.5198186, -71.9736517 -13.5198147, -71.9736455 -13.5198089, -71.97364109999999 -13.5198052, -71.9736371 -13.5198022, -71.97363319999999 -13.5197997, -71.97362440000001 -13.5197953, -71.97361669999999 -13.5197937, -71.9735694 -13.5197773, -71.97350489999999 -13.5197619)",2,,,,,,0.9666666666666668,0.318,1.0333333333333334,0.318
3422716188,4110346381,0,4819789,Avenida Garcilaso,tertiary,60,True,5.502,"LINESTRING (-71.9731737 -13.5222942, -71.9732175 -13.5223194)",2,,,,,,0.31666666666666665,0.156,0.31666666666666665,0.156
4431946022,9029248007,0,445845512,,residential,,False,258.676,"LINESTRING (-71.8893224 -13.5504168, -71.8896944 -13.5502762, -71.8907016 -13.549873, -71.8913606 -13.5496233, -71.89154190000001 -13.5495477)",,,,,,,0.5,0.258,0.5,0.258
4431946022,4431946024,0,445845512,,residential,,False,45.62,"LINESTRING (-71.8893224 -13.5504168, -71.8890281 -13.550537, -71.8889322 -13.550573)",,,,,,,0.0,0.002,0.0,0.002
4431946022,4431946023,0,445845513,,residential,,False,103.285,"LINESTRING (-71.8893224 -13.5504168, -71.88929829999999 -13.5503658, -71.8889748 -13.5495517)",,,,,,,0.0,0.002,0.0,0.002
4431946023,4431946025,0,410075729,,unclassified,,False,48.789,"LINESTRING (-71.8889748 -13.5495517, -71.8886894 -13.5496911, -71.8885734 -13.5497522)",,,,,,,0.0,0.005,0.016666666666666666,0.005
4431946023,1005296795,0,410075729,,unclassified,,False,102.375,"LINESTRING (-71.8889748 -13.5495517, -71.88910509999999 -13.549472, -71.88981630000001 -13.5491308)",,,,,,,0.18333333333333326,0.099,0.25,0.099
4431946023,4431946022,0,445845513,,residential,,False,103.285,"LINESTRING (-71.8889748 -13.5495517, -71.88929829999999 -13.5503658, -71.8893224 -13.5504168)",,,,,,,0.25,0.101,0.2,0.101
4431946024,4431946025,0,445845514,,residential,,False,99.169,"LINESTRING (-71.8889322 -13.550573, -71.8885734 -13.5497522)",,,,,,,0.45,0.096,0.2,0.096
4431946024,4431946022,0,445845512,,residential,,False,45.62,"LINESTRING (-71.8889322 -13.550573, -71.8890281 -13.550537, -71.8893224 -13.5504168)",,,,,,,0.08333333333333333,0.043,0.08333333333333333,0.043
4431946024,4431946026,0,445845512,,residential,,False,116.02199999999999,"LINESTRING (-71.8889322 -13.550573, -71.8885772 -13.5507124, -71.8879347 -13.5509581)",,,,,,,0.9333333333333332,0.365,0.9333333333333332,0.365
4431946025,4431946024,0,445845514,,residential,,False,99.169,"LINESTRING (-71.8885734 -13.5497522, -71.8889322 -13.550573)",,,,,,,0.0,0.003,0.0,0.003
4431946025,4431946023,0,410075729,,unclassified,,False,48.789,"LINESTRING (-71.8885734 -13.5497522, -71.8886894 -13.5496911, -71.8889748 -13.5495517)",,,,,,,0.1,0.041,0.2,0.041
4431946026,4431946012,0,445845512,,residential,,False,24.45,"LINESTRING (-71.8879347 -13.5509581, -71.8877281 -13.5510476)",,,,,,,0.0,0.009000000000000001,0.016666666666666666,0.009000000000000001
4431946026,4431946024,0,445845512,,residential,,False,116.02199999999999,"LINESTRING (-71.8879347 -13.5509581, -71.8885772 -13.5507124, -71.8889322 -13.550573)",,,,,,,0.18333333333333326,0.115,0.21666666666666667,0.115
4431946026,4431946030,0,445845515,,residential,,False,121.95400000000001,"LINESTRING (-71.8879347 -13.5509581, -71.8878502 -13.5507256, -71.8878345 -13.5504859, -71.8878011 -13.5503544, -71.88762610000001 -13.5499114)",,,,,,,0.18333333333333326,0.13,0.2,0.13
4431946030,4431946026,0,445845515,,residential,,False,121.954,"LINESTRING (-71.88762610000001 -13.5499114, -71.8878011 -13.5503544, -71.8878345 -13.5504859, -71.8878502 -13.5507256, -71.8879347 -13.5509581)",,,,,,,0.25,0.16899999999999998,0.26666666666666666,0.16899999999999998
4431946032,4119436676,0,410075729,,unclassified,,False,118.872,"LINESTRING (-71.88553279999999 -13.5506834, -71.8857363 -13.5506794, -71.8864793 -13.5505021, -71.88660609999999 -13.5504699)",,,,,,,0.18333333333333326,0.117,0.21666666666666667,0.117
4431946032,2988468496,0,1089136620,,primary,,False,103.274,"LINESTRING (-71.88553279999999 -13.5506834, -71.8853179 -13.5506872, -71.88505259999999 -13.5506546, -71.88474309999999 -13.5506456, -71.88459690000001 -13.5507165)",,,,,,,0.0,0.001,0.0,0.001
4431946034,30964499,0,585978606,Calle Agricultura,residential,,False,192.34,"LINESTRING (-71.8875441 -13.5486561, -71.8874138 -13.5482935, -71.8872891 -13.5477587, -71.88721320000001 -13.5472925, -71.8871297 -13.5469775)",,,,,,,0.3666666666666665,0.188,0.31666666666666665,0.188
4431946034,4427151967,0,585978606,Calle Agricultura,residential,,False,74.134,"LINESTRING (-71.8875441 -13.5486561, -71.88757649999999 -13.5487835, -71.887598 -13.5488943, -71.8876911 -13.5493072)",,,,,,,0.016666666666666666,0.009000000000000001,0.016666666666666666,0.009000000000000001
588513589,5599321811,0,46158475,,residential,,True,96.269,"LINESTRING (-71.88389859999999 -13.5478334, -71.8841067 -13.5486752)",,,CU-123,,,,0.0,0.002,0.0,0.002
588513589,6483499492,0,435395050,Avenida Manco Cápac,trunk,50,False,40.056000000000004,"LINESTRING (-71.88389859999999 -13.5478334, -71.8839112 -13.5478302, -71.88425580000001 -13.5477376)",,,PE-3S,,,,0.0,0.002,0.0,0.002
588513589,1006743690,0,435395050,Avenida Manco Cápac,trunk,50,False,45.480000000000004,"LINESTRING (-71.88389859999999 -13.5478334, -71.88371119999999 -13.547885, -71.8834949 -13.5479485)",,,PE-3S,,,,0.0,0.002,0.0,0.002
10839040316,1005309699,0,435395048,Avenida D.C. Tupac Amaru,residential,,False,63.911,"LINESTRING (-71.90807580000001 -13.5373055, -71.90831230000001 -13.5376686, -71.9083969 -13.537788)",,,,,,,0.0,0.001,0.0,0.001
10839040316,30963663,0,"[435395048, 39461160, 435395047]",Avenida D.C. Tupac Amaru,residential,,False,120.486,"LINESTRING (-71.90807580000001 -13.5373055, -71.908069 -13.5372951, -71.9079424 -13.5370895, -71.90746249999999 -13.5364011)",,,,yes,,,0.0,0.0,0.0,0.0
30966080,30966081,0,371435647,Espinar,tertiary,30,True,15.443000000000001,"LINESTRING (-71.9593345 -13.5281726, -71.95931640000001 -13.5281539, -71.9592967 -13.5281389, -71.959277 -13.5281245, -71.95925149999999 -13.5281064, -71.95922419999999 -13.5280848)",,,PE-28G,,,,0.03333333333333333,0.015,0.03333333333333333,0.015
30966081,3710856753,0,188519883,Jirón Justicia,residential,,False,119.516,"LINESTRING (-71.95922419999999 -13.5280848, -71.96023719999999 -13.5276544)",,,,,,,0.0,0.001,0.0,0.001
30966081,5412463865,0,371435647,Espinar,tertiary,30,True,47.427,"LINESTRING (-71.95922419999999 -13.5280848, -71.95916800000001 -13.5280004, -71.9590383 -13.5276998)",,,PE-28G,,,,0.16666666666666666,0.044,0.13333333333333333,0.044
30966108,472442926,0,4819887,Avenida Chinchaysuyo,residential,,False,606.3130000000001,"LINESTRING (-71.96167320000001 -13.5163805, -71.9612388 -13.5163253, -71.96097810000001 -13.5162257, -71.960399 -13.516017, -71.96010750000001 -13.515912, -71.9599553 -13.5158493, -71.9598652 -13.5157606, -71.9597936 -13.5157138, -71.95972740000001 -13.5156954, -71.9595751 -13.5157079, -71.9592451 -13.5158404, -71.9590178 -13.5159061, -71.9588997 -13.5159216, -71.9587873 -13.5159081, -71.9587318 -13.5158969, -71.9586645 -13.515902, -71.9585897 -13.5159146, -71.9584397 -13.5159672, -71.9583148 -13.5159938, -71.9581317 -13.5160033, -71.9580533 -13.5159987, -71.9579954 -13.5159798, -71.957725 -13.5158129, -71.9575584 -13.5156538, -71.95744310000001 -13.5154726, -71.95741940000001 -13.5154218, -71.9572273 -13.5150096, -71.95710529999999 -13.5147988, -71.95706300000001 -13.5147694, -71.95702199999999 -13.5147498, -71.9569872 -13.5147427, -71.9569422 -13.5147401)",,,,,,,1.4333333333333331,0.605,2.283333333333333,0.605
30966108,1004192698,0,82315364,Circunvalación,trunk,60,False,23.201999999999998,"LINESTRING (-71.96167320000001 -13.5163805, -71.9617427 -13.5163232, -71.9618299 -13.5162382)",2,,PE-28G,,,,0.05,0.015,0.05,0.015
30966108,30971341,0,82315364,Circunvalación,trunk,60,False,108.493,"LINESTRING (-71.96167320000001 -13.5163805, -71.9615878 -13.5164512, -71.9614507 -13.5164937, -71.9613598 -13.5164933, -71.9612461 -13.516478, -71.9609279 -13.5163993, -71.9607211 -13.5163481)",2,,PE-28G,,,,0.0,0.0,0.0,0.0
30966120,3238861540,0,82315364,Circunvalación,trunk,60,False,385.5420000000001,"LINESTRING (-71.96754369999999 -13.5129405, -71.96758509999999 -13.5128718, -71.96761069999999 -13.5128387, -71.9676549 -13.5128093, -71.96770100000001 -13.5127795, -71.9677592 -13.5127615, -71.9678136 -13.5127532, -71.9679302 -13.512758, -71.96828669999999 -13.5128488, -71.9684063 -13.5128528, -71.9684833 -13.5128244, -71.9685434 -13.5127772, -71.9686466 -13.5126709, -71.9687508 -13.5125627, -71.9688165 -13.5125015, -71.96890019999999 -13.5124458, -71.9689709 -13.5124231, -71.9690435 -13.5124088, -71.9691693 -13.5123888, -71.9694372 -13.5123639, -71.9696177 -13.5123336, -71.9696977 -13.5123042, -71.9697927 -13.5122383, -71.9698377 -13.5121776, -71.9699371 -13.5119441, -71.97002329999999 -13.5115971, -71.970078 -13.5114745, -71.9701373 -13.5114023, -71.9702109 -13.5113524)",2,,PE-28G,,,,0.25,0.141,0.26666666666666666,0.141
30966120,967432922,0,82315364,Circunvalación,trunk,60,False,139.059,"LINESTRING (-71.96754369999999 -13.5129405, -71.96753560000001 -13.512959, -71.967505 -13.5130304, -71.96745850000001 -13.5131416, -71.9673815 -13.5133221, -71.9672624 -13.5135709, -71.9672351 -13.5136356, -71.9669935 -13.513842, -71.9669306 -13.5138946, -71.9668527 -13.5139598)",2,,PE-28G,,,,0.26666666666666666,0.14,0.31666666666666665,0.14
30966120,7248048593,0,450832197,,residential,,False,132.52700000000002,"LINESTRING (-71.96754369999999 -13.5129405, -71.9675992 -13.5129791, -71.9676225 -13.5129913, -71.96768950000001 -13.5130409, -71.9677011 -13.513056, -71.9677155 -13.5130803, -71.9677338 -13.5130964, -71.96777059999999 -13.5131142, -71.9678358 -13.5131365, -71.96801050000001 -13.5131993, -71.9682632 -13.5132678, -71.96846499999999 -13.5132935, -71.96867659999999 -13.5132965)",,,,,,,0.75,0.414,0.8,0.414
3269170218,30970889,0,86545933,costanera,residential,,False,28.459,"LINESTRING (-71.91761080000001 -13.5401674, -71.91787290000001 -13.5401435)",,,,,,,0.0,0.001,0.0,0.001
3269170218,3241291965,0,86545933,costanera,residential,,False,5.614,"LINESTRING (-71.91761080000001 -13.5401674, -71.9175589 -13.5401692)",,,,,,,0.1,0.079,0.1,0.079
30966142,31002775,0,82315364,Circunvalación,trunk,60,False,689.498,"LINESTRING (-71.976197 -13.5104396, -71.97607189999999 -13.5105437, -71.97593000000001 -13.5106168, -71.9757922 -13.5106551, -71.9756768 -13.5106733, -71.9745145 -13.510635, -71.97439350000001 -13.5106384, -71.974315 -13.5106498, -71.9742423 -13.5106774, -71.9741614 -13.5107141, -71.97410069999999 -13.5107558, -71.97406839999999 -13.5107811, -71.9740315 -13.510819, -71.9739737 -13.5108888, -71.9738586 -13.5110415, -71.9737715 -13.5111666, -71.97361309999999 -13.5113983, -71.97349389999999 -13.5115689, -71.9734313 -13.5116585, -71.9732175 -13.5119315, -71.9731489 -13.512007, -71.973069 -13.5120578, -71.97303479999999 -13.5120733, -71.9729423 -13.5120791, -71.97266399999999 -13.5120787, -71.97219149999999 -13.5120812, -71.9719703 -13.5120829, -71.9719252 -13.5120843, -71.9717603 -13.5120874, -71.97155770000001 -13.5120934, -71.9714317 -13.5120767, -71.9713667 -13.5120451, -71.9713081 -13.5120009, -71.9710085 -13.5117809, -71.97076250000001 -13.5115772)",2,,PE-28G,,,,1.1833333333333331,0.693,1.3333333333333333,0.693
30966142,30965914,0,435385583,Circunvalación,trunk,80,False,236.95400000000004,"LINESTRING (-71.976197 -13.5104396, -71.9762159 -13.5104174, -71.9762399 -13.5103889, -71.9762872 -13.5103232, -71.9763083 -13.5102815, -71.97636009999999 -13.5101824, -71.9763937 -13.5100318, -71.97640010000001 -13.5099289, -71.97640269999999 -13.5098701, -71.9763964 -13.509816, -71.9763739 -13.5097157, -71.97621530000001 -13.5093082, -71.9759236 -13.5086612, -71.97582439999999 -13.5084722)",2,,PE-28G,,,,0.0,0.0,0.0,0.0
10232332678,31003294,0,318322215,Prolongación Avenida Collasuyo,residential,40,False,109.624,"LINESTRING (-71.9496504 -13.5219254, -71.9486655 -13.5221598)",,,,,,,0.26666666666666666,0.101,0.26666666666666666,0.101
10232332678,3778595776,0,318322215,Prolongación Avenida Collasuyo,residential,40,False,23.328000000000003,"LINESTRING (-71.9496504 -13.5219254, -71.9497674 -13.5218987, -71.9498603 -13.5218768)",,,,,,,0.016666666666666666,0.006,0.016666666666666666,0.006
10232332678,10232332680,0,1118813993,,residential,,False,19.422000000000004,"LINESTRING (-71.9496504 -13.5219254, -71.9495847 -13.5218545, -71.9495484 -13.5218166, -71.94953 -13.5217958)",,,,,,,0.03333333333333333,0.013,0.03333333333333333,0.013
4431946119,4429967950,0,448427271,,residential,,True,118.53299999999999,"LINESTRING (-71.9045831 -13.5417283, -71.90501810000001 -13.541603, -71.9056405 -13.5414469)",,,,,,,0.13333333333333333,0.073,0.13333333333333333,0.073
10232332680,472615553,0,316326176,Avenida Collasuyo,secondary,40,False,32.151,"LINESTRING (-71.94953 -13.5217958, -71.94981970000001 -13.5217305)",,,,,,,0.06666666666666668,0.025,0.06666666666666668,0.025
10232332680,966368576,0,"[316326176, 316326178]",Avenida Collasuyo,secondary,40,False,358.555,"LINESTRING (-71.94953 -13.5217958, -71.9470816 -13.5223536, -71.94637179999999 -13.5225389, -71.9463071 -13.5225552)",,,,,,,1.25,0.358,1.25,0.358
10232332680,10232332678,0,1118813993,,residential,,False,19.422,"LINESTRING (-71.94953 -13.5217958, -71.9495484 -13.5218166, -71.9495847 -13.5218545, -71.9496504 -13.5219254)",,,,,,,0.9333333333333332,0.358,0.9166666666666666,0.358
30966150,30965903,0,435385583,Circunvalación,trunk,80,False,151.993,"LINESTRING (-71.9731029 -13.5084965, -71.9743785 -13.507922)",2,,PE-28G,,,,0.03333333333333333,0.023,0.05,0.023
30966150,633941149,0,435385583,Circunvalación,trunk,80,False,370.30400000000003,"LINESTRING (-71.9731029 -13.5084965, -71.9729839 -13.5085331, -71.97207450000001 -13.5088934, -71.9718948 -13.5089534, -71.9717539 -13.508973, -71.9716265 -13.5089534, -71.9715246 -13.5089013, -71.9714039 -13.5088204, -71.9710457 -13.5085253, -71.97070789999999 -13.5082297, -71.970555 -13.5080524, -71.97049199999999 -13.507922, -71.9704625 -13.5078385, -71.9704289 -13.5077238, -71.9704095 -13.5076568)",2,,PE-28G,,,,0.4666666666666667,0.34600000000000003,0.4833333333333333,0.34600000000000003
4431946121,30970855,0,445841985,,residential,,False,140.818,"LINESTRING (-71.90895329999999 -13.5456452, -71.908839 -13.5456456, -71.9087791 -13.545648, -71.9087181 -13.5456302, -71.90858420000001 -13.5455207, -71.90829239999999 -13.5451785, -71.9081932 -13.5450935, -71.9080349 -13.5450033, -71.9079251 -13.5449646)",,,,,,,0.2333333333333333,0.131,0.31666666666666665,0.131
4431946121,1005382850,0,445841985,,residential,,False,87.283,"LINESTRING (-71.90895329999999 -13.5456452, -71.90923909999999 -13.5456256, -71.9095434 -13.5456156, -71.9096416 -13.5455948, -71.9097445 -13.5455429)",,,,,,,0.03333333333333333,0.011,0.05,0.011
4431946121,4431946123,0,445845530,,residential,,False,65.904,"LINESTRING (-71.90895329999999 -13.5456452, -71.9087892 -13.5454537, -71.9087256 -13.5453268, -71.9086317 -13.5451463)",,,,,,,0.1,0.065,0.1,0.065
4431946123,30970848,0,445845532,,residential,,False,115.617,"LINESTRING (-71.9086317 -13.5451463, -71.9096919 -13.5450094)",,,,,,,0.2333333333333333,0.104,0.2,0.104
4431946123,4431946121,0,445845530,,residential,,False,65.904,"LINESTRING (-71.9086317 -13.5451463, -71.9087256 -13.5453268, -71.9087892 -13.5454537, -71.90895329999999 -13.5456452)",,,,,,,0.08333333333333333,0.062,0.08333333333333333,0.062
4431946131,30970858,0,445841985,,residential,,False,83.533,"LINESTRING (-71.9086178 -13.5459906, -71.9080742 -13.5454567)",,,,,,,0.16666666666666666,0.058,0.2,0.058
4431946131,5600925525,0,445845537,,residential,,False,31.545,"LINESTRING (-71.9086178 -13.5459906, -71.90834479999999 -13.5458904)",,,,,,,0.03333333333333333,0.029,0.03333333333333333,0.029
4431946131,5600925527,0,445841985,,residential,,False,41.671,"LINESTRING (-71.9086178 -13.5459906, -71.9087157 -13.5461376, -71.90874030000001 -13.5462256, -71.90874909999999 -13.5463337)",,,,,,,0.06666666666666668,0.014,0.03333333333333333,0.014
4121403803,2641786642,0,258866152,Calle República del Perú,secondary,50,True,97.508,"LINESTRING (-71.93996319999999 -13.5316784, -71.94019830000001 -13.5308318)",,,,,,,0.16666666666666666,0.093,0.16666666666666666,0.093
4121403803,4121403804,0,410309694,,residential,,False,11.164,"LINESTRING (-71.93996319999999 -13.5316784, -71.94006210000001 -13.5317073)",,,,,,,0.06666666666666668,0.011,0.05,0.011
4121403804,4121403803,0,410309694,,residential,,False,11.164,"LINESTRING (-71.94006210000001 -13.5317073, -71.93996319999999 -13.5316784)",,,,,,,0.016666666666666666,0.003,0.016666666666666666,0.003
4121403804,30964756,0,410309694,,residential,,False,68.051,"LINESTRING (-71.94006210000001 -13.5317073, -71.94066290000001 -13.5318899)",,,,,,,0.2,0.065,0.18333333333333326,0.065
4431946146,10785731867,0,399051272,,residential,,False,28.278,"LINESTRING (-71.9173059 -13.5445675, -71.91704439999999 -13.544561)",,,,,,,0.0,0.002,0.0,0.002
588513701,30964545,0,435395050,Avenida Manco Cápac,trunk,50,False,26.467,"LINESTRING (-71.8853304 -13.5474579, -71.8855693 -13.5474058)",,,PE-3S,,,,0.0,0.002,0.0,0.002
588513701,1006743720,0,435395050,Avenida Manco Cápac,trunk,50,False,33.956,"LINESTRING (-71.8853304 -13.5474579, -71.885029 -13.5475439)",,,PE-3S,,,,0.21666666666666667,0.033,0.21666666666666667,0.033
588513701,588514026,0,46158554,Suarez,residential,,False,148.174,"LINESTRING (-71.8853304 -13.5474579, -71.8851458 -13.5468775, -71.8849451 -13.5461792)",,,,,,,0.55,0.14300000000000002,0.65,0.14300000000000002
