latitud,longitud,direccion,ruta
-13.530066,-71.93322,b,Los Leones
-13.530133,-71.93297,b,Los Leones
-13.530181,-71.932785,b,Los Leones
-13.530273,-71.93242,b,Los Leones
-13.530429,-71.931885,b,Los Leones
-13.530713,-71.930855,b,Los Leones
-13.530952,-71.93011,b,Los Leones
-13.530942,-71.93012,b,Los Leones
-13.530942,-71.93012,b,Los Leones
-13.530944,-71.93006,b,Los Leones
-13.531194,-71.929245,b,Los Leones
-13.531509,-71.92805,b,Los Leones
-13.531928,-71.92667,b,Los Leones
-13.532238,-71.92571,b,Los Leones
-13.53228,-71.92545,b,Los Leones
-13.532581,-71.924385,b,Los Leones
-13.532919,-71.92294,b,Los Leones
-13.532866,-71.92152,b,Los Leones
-13.532662,-71.92056,b,Los Leones
-13.532457,-71.91953,b,Los Leones
-13.532431,-71.91934,b,Los Leones
-13.5322695,-71.918755,b,Los Leones
-13.532,-71.91749,b,Los Leones
-13.53173,-71.916275,b,Los Leones
-13.531661,-71.91522,b,Los Leones
-13.531708,-71.91494,b,Los Leones
-13.531708,-71.91494,b,Los Leones
-13.531708,-71.91493,b,Los Leones
-13.531718,-71.914856,b,Los Leones
-13.531771,-71.91471,b,Los Leones
-13.531771,-71.91471,b,Los Leones
-13.531771,-71.91471,b,Los Leones
-13.531771,-71.91471,b,Los Leones
-13.531771,-71.91471,b,Los Leones
-13.531899,-71.914375,b,Los Leones
-13.531962,-71.9142,b,Los Leones
-13.532082,-71.913994,b,Los Leones
-13.532303,-71.91362,b,Los Leones
-13.532552,-71.913216,b,Los Leones
-13.532761,-71.91292,b,Los Leones
-13.532877,-71.912735,b,Los Leones
-13.532908,-71.9127,b,Los Leones
-13.532991,-71.91258,b,Los Leones
-13.532991,-71.91258,b,Los Leones
-13.532991,-71.91258,b,Los Leones
-13.532991,-71.91258,b,Los Leones
-13.533167,-71.91236,b,Los Leones
-13.533361,-71.912094,b,Los Leones
-13.5334835,-71.91189,b,Los Leones
-13.533742,-71.91147,b,Los Leones
-13.534421,-71.91048,b,Los Leones
-13.535152,-71.90935,b,Los Leones
-13.5352335,-71.90918,b,Los Leones
-13.53567,-71.90851,b,Los Leones
-13.5358515,-71.90827,b,Los Leones
-13.535966,-71.908104,b,Los Leones
-13.536184,-71.90778,b,Los Leones
-13.536204,-71.90775,b,Los Leones
-13.536519,-71.907234,b,Los Leones
-13.536677,-71.90701,b,Los Leones
-13.536677,-71.90701,b,Los Leones
-13.536677,-71.90701,b,Los Leones
-13.536677,-71.90701,b,Los Leones
-13.536939,-71.90669,b,Los Leones
-13.537378,-71.90599,b,Los Leones
-13.537954,-71.905075,b,Los Leones
-13.538521,-71.904175,b,Los Leones
-13.539236,-71.90315,b,Los Leones
-13.540009,-71.90205,b,Los Leones
-13.540816,-71.90094,b,Los Leones
-13.541623,-71.89981,b,Los Leones
-13.542354,-71.89884,b,Los Leones
-13.542895,-71.8981,b,Los Leones
-13.543599,-71.89718,b,Los Leones
-13.544202,-71.89634,b,Los Leones
-13.544287,-71.89619,b,Los Leones
-13.544287,-71.89619,b,Los Leones
-13.544287,-71.89619,b,Los Leones
-13.544474,-71.89585,b,Los Leones
-13.544543,-71.89572,b,Los Leones
-13.544869,-71.89502,b,Los Leones
-13.545308,-71.89389,b,Los Leones
-13.545597,-71.89278,b,Los Leones
-13.545789,-71.891884,b,Los Leones
-13.545983,-71.891075,b,Los Leones
-13.546218,-71.89034,b,Los Leones
-13.546195,-71.89011,b,Los Leones
-13.546102,-71.89002,b,Los Leones
-13.546073,-71.89003,b,Los Leones
-13.545914,-71.88998,b,Los Leones
-13.545268,-71.889656,b,Los Leones
-13.544598,-71.88932,b,Los Leones
-13.544132,-71.889,b,Los Leones
-13.543962,-71.888954,b,Los Leones
-13.543943,-71.88871,b,Los Leones
-13.543943,-71.88871,b,Los Leones
-13.543988,-71.88859,b,Los Leones
-13.543988,-71.88859,b,Los Leones
-13.54401,-71.88848,b,Los Leones
-13.544069,-71.888336,b,Los Leones
-13.54409,-71.888245,b,Los Leones
-13.54409,-71.888245,b,Los Leones
-13.54411,-71.888214,b,Los Leones
-13.54413,-71.88817,b,Los Leones
-13.544143,-71.88815,b,Los Leones
-13.5441885,-71.88814,b,Los Leones
-13.544198,-71.888145,b,Los Leones
-13.544368,-71.88819,b,Los Leones
-13.544401,-71.8882,b,Los Leones
-13.5447855,-71.888306,b,Los Leones
-13.545029,-71.88837,b,Los Leones
-13.545638,-71.8886,b,Los Leones
-13.546242,-71.8888,b,Los Leones
-13.546415,-71.88888,b,Los Leones
-13.546415,-71.88888,b,Los Leones
-13.546415,-71.88888,b,Los Leones
-13.546415,-71.88888,b,Los Leones
-13.546415,-71.88888,b,Los Leones
-13.546431,-71.888885,b,Los Leones
-13.5465555,-71.888855,b,Los Leones
-13.546683,-71.8883,b,Los Leones
-13.546831,-71.8877,b,Los Leones
-13.546957,-71.88716,b,Los Leones
-13.547137,-71.88644,b,Los Leones
-13.547301,-71.885826,b,Los Leones
-13.547287,-71.88584,b,Los Leones
-13.547311,-71.885735,b,Los Leones
-13.547445,-71.885345,b,Los Leones
-13.547481,-71.885155,b,Los Leones
-13.547635,-71.88445,b,Los Leones
-13.547855,-71.88379,b,Los Leones
-13.548108,-71.8828,b,Los Leones
-13.54841,-71.88182,b,Los Leones
-13.548609,-71.88115,b,Los Leones
-13.548735,-71.88063,b,Los Leones
-13.5489,-71.87995,b,Los Leones
-13.549105,-71.879135,b,Los Leones
-13.549431,-71.87798,b,Los Leones
-13.5497675,-71.8768,b,Los Leones
-13.550106,-71.87571,b,Los Leones
-13.550159,-71.875465,b,Los Leones
-13.55024,-71.87519,b,Los Leones
-13.550293,-71.87504,b,Los Leones
-13.550366,-71.874825,b,Los Leones
-13.550429,-71.874664,b,Los Leones
-13.55043,-71.87466,b,Los Leones
-13.55043,-71.87466,b,Los Leones
-13.55043,-71.87466,b,Los Leones
-13.550446,-71.87459,b,Los Leones
-13.550522,-71.87438,b,Los Leones
-13.550611,-71.87413,b,Los Leones
-13.550806,-71.87344,b,Los Leones
-13.551032,-71.87252,b,Los Leones
-13.551245,-71.87162,b,Los Leones
-13.551363,-71.871124,b,Los Leones
-13.551529,-71.870346,b,Los Leones
-13.551685,-71.869736,b,Los Leones
-13.552003,-71.86856,b,Los Leones
-13.5522785,-71.86736,b,Los Leones
-13.552408,-71.866844,b,Los Leones
-13.55269,-71.865746,b,Los Leones
-13.552786,-71.86527,b,Los Leones
-13.552876,-71.864655,b,Los Leones
-13.55305,-71.86358,b,Los Leones
-13.553234,-71.86241,b,Los Leones
-13.553355,-71.86163,b,Los Leones
-13.55338,-71.861565,b,Los Leones
-13.553489,-71.86092,b,Los Leones
-13.553649,-71.85982,b,Los Leones
-13.554096,-71.858536,b,Los Leones
-13.554814,-71.85741,b,Los Leones
-13.554892,-71.85728,b,Los Leones
-13.555368,-71.85661,b,Los Leones
-13.555861,-71.85587,b,Los Leones
-13.5561695,-71.85541,b,Los Leones
-13.556789,-71.85448,b,Los Leones
-13.557652,-71.85321,b,Los Leones
-13.558408,-71.85188,b,Los Leones
-13.559022,-71.850525,b,Los Leones
-13.559608,-71.84918,b,Los Leones
-13.560215,-71.84787,b,Los Leones
-13.560784,-71.8466,b,Los Leones
-13.561323,-71.84542,b,Los Leones
-13.561867,-71.84421,b,Los Leones
-13.562512,-71.84284,b,Los Leones
-13.563102,-71.84155,b,Los Leones
-13.563237,-71.84127,b,Los Leones
-13.563523,-71.84062,b,Los Leones
-13.564028,-71.83951,b,Los Leones
-13.5646515,-71.83816,b,Los Leones
-13.565261,-71.83684,b,Los Leones
-13.565837,-71.835556,b,Los Leones
-13.5664,-71.834335,b,Los Leones
-13.566843,-71.833374,b,Los Leones
-13.566946,-71.83317,b,Los Leones
-13.567182,-71.8326,b,Los Leones
-13.567684,-71.831474,b,Los Leones
-13.568486,-71.83022,b,Los Leones
-13.569333,-71.82928,b,Los Leones
-13.569612,-71.828964,b,Los Leones
-13.570081,-71.82847,b,Los Leones
-13.570745,-71.827675,b,Los Leones
-13.570871,-71.82753,b,Los Leones
-13.570871,-71.82753,b,Los Leones
-13.571024,-71.827415,b,Los Leones
-13.571507,-71.82687,b,Los Leones
-13.572135,-71.826164,b,Los Leones
-13.572705,-71.82509,b,Los Leones
-13.573306,-71.82386,b,Los Leones
-13.573951,-71.8225,b,Los Leones
-13.574601,-71.821144,b,Los Leones
-13.575161,-71.82005,b,Los Leones
-13.575268,-71.81993,b,Los Leones
-13.5755625,-71.819336,b,Los Leones
-13.57614,-71.818474,b,Los Leones
-13.576563,-71.81796,b,Los Leones
-13.576788,-71.817635,b,Los Leones
-13.577386,-71.8168,b,Los Leones
-13.577603,-71.816536,b,Los Leones
-13.5777235,-71.81635,b,Los Leones
-13.578384,-71.81546,b,Los Leones
-13.579256,-71.81427,b,Los Leones
-13.580138,-71.813065,b,Los Leones
-13.58098,-71.81193,b,Los Leones
-13.581747,-71.81086,b,Los Leones
-13.582595,-71.809715,b,Los Leones
-13.583463,-71.80856,b,Los Leones
-13.584277,-71.80747,b,Los Leones
-13.585053,-71.80646,b,Los Leones
-13.585784,-71.80542,b,Los Leones
-13.586482,-71.804436,b,Los Leones
-13.587254,-71.803345,b,Los Leones
-13.588109,-71.802185,b,Los Leones
-13.588896,-71.80102,b,Los Leones
-13.589313,-71.79979,b,Los Leones
-13.589402,-71.79837,b,Los Leones
-13.589458,-71.796936,b,Los Leones
-13.589509,-71.79552,b,Los Leones
-13.589564,-71.79403,b,Los Leones
-13.589615,-71.79271,b,Los Leones
-13.58991,-71.791306,b,Los Leones
-13.590423,-71.79013,b,Los Leones
-13.590675,-71.789314,b,Los Leones
-13.590167,-71.78923,b,Los Leones
-13.58948,-71.78902,b,Los Leones
-13.589282,-71.789,b,Los Leones
-13.5890045,-71.7889,b,Los Leones
-13.588558,-71.78874,b,Los Leones
-13.5880995,-71.78858,b,Los Leones
-13.587532,-71.788284,b,Los Leones
-13.586906,-71.787895,b,Los Leones
-13.58663,-71.78773,b,Los Leones
-13.586275,-71.78754,b,Los Leones
-13.58565,-71.78716,b,Los Leones
-13.585886,-71.7865,b,Los Leones
-13.586031,-71.78565,b,Los Leones
-13.585205,-71.785095,b,Los Leones
-13.584475,-71.78455,b,Los Leones
-13.583802,-71.78404,b,Los Leones
-13.583462,-71.78381,b,Los Leones
-13.583789,-71.78396,s,Los Leones
-13.583787,-71.78397,s,Los Leones
-13.583871,-71.78407,s,Los Leones
-13.584154,-71.78427,s,Los Leones
-13.5841875,-71.784294,s,Los Leones
-13.584284,-71.78435,s,Los Leones
-13.584544,-71.78449,s,Los Leones
-13.584627,-71.78454,s,Los Leones
-13.584955,-71.78484,s,Los Leones
-13.584994,-71.78488,s,Los Leones
-13.585085,-71.78496,s,Los Leones
-13.585381,-71.78517,s,Los Leones
-13.585413,-71.7852,s,Los Leones
-13.58549,-71.78528,s,Los Leones
-13.585816,-71.785545,s,Los Leones
-13.585955,-71.78564,s,Los Leones
-13.586076,-71.78571,s,Los Leones
-13.586097,-71.78573,s,Los Leones
-13.586143,-71.7858,s,Los Leones
-13.586113,-71.7862,s,Los Leones
-13.586086,-71.78625,s,Los Leones
-13.586033,-71.78634,s,Los Leones
-13.58587,-71.78667,s,Los Leones
-13.585848,-71.78671,s,Los Leones
-13.585807,-71.786804,s,Los Leones
-13.585667,-71.78712,s,Los Leones
-13.585655,-71.787155,s,Los Leones
-13.58567,-71.787224,s,Los Leones
-13.585973,-71.78738,s,Los Leones
-13.586017,-71.7874,s,Los Leones
-13.58627,-71.78754,s,Los Leones
-13.58627,-71.78754,s,Los Leones
-13.586372,-71.7876,s,Los Leones
-13.586494,-71.78767,s,Los Leones
-13.586589,-71.787735,s,Los Leones
-13.586667,-71.78777,s,Los Leones
-13.586854,-71.78788,s,Los Leones
-13.586893,-71.7879,s,Los Leones
-13.587105,-71.78803,s,Los Leones
-13.587149,-71.78806,s,Los Leones
-13.587251,-71.78812,s,Los Leones
-13.58761,-71.78833,s,Los Leones
-13.587761,-71.788414,s,Los Leones
-13.588143,-71.7886,s,Los Leones
-13.588338,-71.78866,s,Los Leones
-13.588786,-71.78881,s,Los Leones
-13.588983,-71.78887,s,Los Leones
-13.589331,-71.788994,s,Los Leones
-13.589346,-71.789,s,Los Leones
-13.589352,-71.789,s,Los Leones
-13.589533,-71.78907,s,Los Leones
-13.589677,-71.789116,s,Los Leones
-13.590077,-71.78924,s,Los Leones
-13.590137,-71.789246,s,Los Leones
-13.590256,-71.78927,s,Los Leones
-13.590618,-71.78933,s,Los Leones
-13.590686,-71.789345,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590692,-71.78935,s,Los Leones
-13.590688,-71.78935,s,Los Leones
-13.590688,-71.78935,s,Los Leones
-13.590688,-71.78935,s,Los Leones
-13.590688,-71.78935,s,Los Leones
-13.590688,-71.78935,s,Los Leones
-13.590688,-71.78935,s,Los Leones
-13.590702,-71.78936,s,Los Leones
-13.590721,-71.78953,s,Los Leones
-13.590707,-71.78957,s,Los Leones
-13.590665,-71.78967,s,Los Leones
-13.5904455,-71.79013,s,Los Leones
-13.590339,-71.79036,s,Los Leones
-13.590069,-71.79093,s,Los Leones
-13.589952,-71.791176,s,Los Leones
-13.589749,-71.7918,s,Los Leones
-13.589726,-71.79189,s,Los Leones
-13.589685,-71.7921,s,Los Leones
-13.589626,-71.792854,s,Los Leones
-13.589612,-71.79319,s,Los Leones
-13.589586,-71.79404,s,Los Leones
-13.589574,-71.79441,s,Los Leones
-13.589547,-71.79525,s,Los Leones
-13.589543,-71.79537,s,Los Leones
-13.589534,-71.795616,s,Los Leones
-13.589507,-71.796455,s,Los Leones
-13.589494,-71.79682,s,Los Leones
-13.589462,-71.79762,s,Los Leones
-13.589456,-71.797966,s,Los Leones
-13.58943,-71.79878,s,Los Leones
-13.589425,-71.7989,s,Los Leones
-13.589413,-71.799126,s,Los Leones
-13.589344,-71.79993,s,Los Leones
-13.589317,-71.80003,s,Los Leones
-13.589262,-71.800255,s,Los Leones
-13.588984,-71.80099,s,Los Leones
-13.588832,-71.80128,s,Los Leones
-13.588403,-71.801895,s,Los Leones
-13.588341,-71.80198,s,Los Leones
-13.588211,-71.802155,s,Los Leones
-13.58774,-71.802795,s,Los Leones
-13.587667,-71.80289,s,Los Leones
-13.5875225,-71.80308,s,Los Leones
-13.587034,-71.80375,s,Los Leones
-13.586821,-71.80405,s,Los Leones
-13.586277,-71.80477,s,Los Leones
-13.586199,-71.804886,s,Los Leones
-13.586039,-71.80511,s,Los Leones
-13.585592,-71.80572,s,Los Leones
-13.585554,-71.80575,s,Los Leones
-13.585556,-71.80575,s,Los Leones
-13.585556,-71.80575,s,Los Leones
-13.585508,-71.80583,s,Los Leones
-13.585486,-71.80587,s,Los Leones
-13.585423,-71.80598,s,Los Leones
-13.585026,-71.80645,s,Los Leones
-13.584828,-71.80671,s,Los Leones
-13.584343,-71.807365,s,Los Leones
-13.584169,-71.807594,s,Los Leones
-13.584086,-71.80771,s,Los Leones
-13.584047,-71.80776,s,Los Leones
-13.583817,-71.808105,s,Los Leones
-13.583767,-71.80817,s,Los Leones
-13.583668,-71.808304,s,Los Leones
-13.583245,-71.808876,s,Los Leones
-13.583076,-71.8091,s,Los Leones
-13.58297,-71.80925,s,Los Leones
-13.582967,-71.809265,s,Los Leones
-13.582926,-71.80934,s,Los Leones
-13.582639,-71.80975,s,Los Leones
-13.582454,-71.81,s,Los Leones
-13.581963,-71.81071,s,Los Leones
-13.581724,-71.811035,s,Los Leones
-13.581096,-71.81186,s,Los Leones
-13.581002,-71.81198,s,Los Leones
-13.5808115,-71.812225,s,Los Leones
-13.580159,-71.8131,s,Los Leones
-13.580067,-71.81323,s,Los Leones
-13.579873,-71.81349,s,Los Leones
-13.579156,-71.81445,s,Los Leones
-13.57884,-71.814896,s,Los Leones
-13.578194,-71.815765,s,Los Leones
-13.577982,-71.81607,s,Los Leones
-13.5776825,-71.816505,s,Los Leones
-13.577635,-71.81654,s,Los Leones
-13.577585,-71.81655,s,Los Leones
-13.577515,-71.81666,s,Los Leones
-13.577244,-71.81705,s,Los Leones
-13.577194,-71.817116,s,Los Leones
-13.577096,-71.817245,s,Los Leones
-13.576691,-71.8178,s,Los Leones
-13.576623,-71.8179,s,Los Leones
-13.576491,-71.81808,s,Los Leones
-13.576133,-71.81857,s,Los Leones
-13.576018,-71.81874,s,Los Leones
-13.57584,-71.81897,s,Los Leones
-13.57584,-71.81897,s,Los Leones
-13.57584,-71.81897,s,Los Leones
-13.5757265,-71.81918,s,Los Leones
-13.575694,-71.81924,s,Los Leones
-13.5756235,-71.81937,s,Los Leones
-13.575294,-71.81994,s,Los Leones
-13.575133,-71.82023,s,Los Leones
-13.574757,-71.82098,s,Los Leones
-13.574705,-71.82108,s,Los Leones
-13.574607,-71.821304,s,Los Leones
-13.574198,-71.82212,s,Los Leones
-13.574139,-71.822235,s,Los Leones
-13.574024,-71.82248,s,Los Leones
-13.573633,-71.82332,s,Los Leones
-13.573473,-71.82367,s,Los Leones
-13.573084,-71.82446,s,Los Leones
-13.5730295,-71.82458,s,Los Leones
-13.572918,-71.82481,s,Los Leones
-13.572541,-71.82556,s,Los Leones
-13.57239,-71.82585,s,Los Leones
-13.572009,-71.82639,s,Los Leones
-13.571861,-71.82656,s,Los Leones
-13.571614,-71.82681,s,Los Leones
-13.571597,-71.82682,s,Los Leones
-13.571578,-71.82682,s,Los Leones
-13.571544,-71.826866,s,Los Leones
-13.571489,-71.826935,s,Los Leones
-13.571245,-71.82717,s,Los Leones
-13.571163,-71.82728,s,Los Leones
-13.571162,-71.827286,s,Los Leones
-13.571161,-71.8273,s,Los Leones
-13.571053,-71.82743,s,Los Leones
-13.570961,-71.82755,s,Los Leones
-13.570662,-71.82788,s,Los Leones
-13.570566,-71.82798,s,Los Leones
-13.570443,-71.82812,s,Los Leones
-13.570432,-71.828125,s,Los Leones
-13.570425,-71.828125,s,Los Leones
-13.570313,-71.82826,s,Los Leones
-13.570289,-71.82829,s,Los Leones
-13.570241,-71.82836,s,Los Leones
-13.569984,-71.828636,s,Los Leones
-13.569855,-71.8288,s,Los Leones
-13.569471,-71.82922,s,Los Leones
-13.569404,-71.829285,s,Los Leones
-13.569266,-71.829414,s,Los Leones
-13.568797,-71.82994,s,Los Leones
-13.568732,-71.83002,s,Los Leones
-13.568594,-71.83017,s,Los Leones
-13.568125,-71.830734,s,Los Leones
-13.568074,-71.83081,s,Los Leones
-13.567988,-71.83099,s,Los Leones
-13.567708,-71.8315,s,Los Leones
-13.567611,-71.83172,s,Los Leones
-13.567368,-71.83233,s,Los Leones
-13.567332,-71.83241,s,Los Leones
-13.567269,-71.83258,s,Los Leones
-13.567133,-71.83286,s,Los Leones
-13.567131,-71.832855,s,Los Leones
-13.567042,-71.83307,s,Los Leones
-13.5670185,-71.83312,s,Los Leones
-13.566967,-71.83324,s,Los Leones
-13.566821,-71.83355,s,Los Leones
-13.566802,-71.83359,s,Los Leones
-13.566755,-71.83371,s,Los Leones
-13.566491,-71.83427,s,Los Leones
-13.566379,-71.83455,s,Los Leones
-13.566068,-71.83525,s,Los Leones
-13.566021,-71.83534,s,Los Leones
-13.565926,-71.83554,s,Los Leones
-13.565702,-71.83593,s,Los Leones
-13.565694,-71.83594,s,Los Leones
-13.565571,-71.836266,s,Los Leones
-13.5654745,-71.836494,s,Los Leones
-13.565182,-71.83713,s,Los Leones
-13.565038,-71.83742,s,Los Leones
-13.564705,-71.838135,s,Los Leones
-13.564562,-71.83844,s,Los Leones
-13.564189,-71.83924,s,Los Leones
-13.564022,-71.8396,s,Los Leones
-13.563634,-71.84045,s,Los Leones
-13.563579,-71.84056,s,Los Leones
-13.5634775,-71.840805,s,Los Leones
-13.563098,-71.84165,s,Los Leones
-13.563041,-71.841774,s,Los Leones
-13.56293,-71.84202,s,Los Leones
-13.56254,-71.84287,s,Los Leones
-13.562372,-71.843254,s,Los Leones
-13.561957,-71.844154,s,Los Leones
-13.561896,-71.844284,s,Los Leones
-13.561778,-71.844536,s,Los Leones
-13.561362,-71.84543,s,Los Leones
-13.561187,-71.845795,s,Los Leones
-13.560786,-71.84667,s,Los Leones
-13.560616,-71.84705,s,Los Leones
-13.560213,-71.84797,s,Los Leones
-13.56016,-71.84811,s,Los Leones
-13.56005,-71.84837,s,Los Leones
-13.559632,-71.84929,s,Los Leones
-13.559577,-71.84943,s,Los Leones
-13.559464,-71.84969,s,Los Leones
-13.559031,-71.850586,s,Los Leones
-13.558869,-71.85099,s,Los Leones
-13.558484,-71.851906,s,Los Leones
-13.558434,-71.852036,s,Los Leones
-13.558326,-71.85229,s,Los Leones
-13.55785,-71.8531,s,Los Leones
-13.557773,-71.85322,s,Los Leones
-13.557605,-71.85343,s,Los Leones
-13.556991,-71.85427,s,Los Leones
-13.556904,-71.85439,s,Los Leones
-13.556735,-71.85464,s,Los Leones
-13.556259,-71.85532,s,Los Leones
-13.5562105,-71.8554,s,Los Leones
-13.5561285,-71.85552,s,Los Leones
-13.555945,-71.8558,s,Los Leones
-13.55591,-71.85584,s,Los Leones
-13.555842,-71.85592,s,Los Leones
-13.555644,-71.856224,s,Los Leones
-13.555602,-71.856285,s,Los Leones
-13.555511,-71.85641,s,Los Leones
-13.55514,-71.85695,s,Los Leones
-13.555079,-71.85703,s,Los Leones
-13.554964,-71.857185,s,Los Leones
-13.55456,-71.85778,s,Los Leones
-13.5545,-71.857864,s,Los Leones
-13.554367,-71.85805,s,Los Leones
-13.553988,-71.858765,s,Los Leones
-13.553939,-71.85888,s,Los Leones
-13.553844,-71.859116,s,Los Leones
-13.553619,-71.85996,s,Los Leones
-13.553601,-71.860085,s,Los Leones
-13.553565,-71.860306,s,Los Leones
-13.553453,-71.86098,s,Los Leones
-13.553441,-71.86105,s,Los Leones
-13.553421,-71.861176,s,Los Leones
-13.553422,-71.86138,s,Los Leones
-13.553429,-71.86144,s,Los Leones
-13.553422,-71.86158,s,Los Leones
-13.55336,-71.86195,s,Los Leones
-13.55335,-71.86202,s,Los Leones
-13.553324,-71.86215,s,Los Leones
-13.553212,-71.86266,s,Los Leones
-13.553195,-71.86275,s,Los Leones
-13.553162,-71.86293,s,Los Leones
-13.553052,-71.86362,s,Los Leones
-13.5530405,-71.8637,s,Los Leones
-13.553027,-71.86382,s,Los Leones
-13.552989,-71.86417,s,Los Leones
-13.552977,-71.864235,s,Los Leones
-13.55295,-71.86437,s,Los Leones
-13.552878,-71.86489,s,Los Leones
-13.552871,-71.86495,s,Los Leones
-13.5528555,-71.86506,s,Los Leones
-13.552801,-71.86524,s,Los Leones
-13.552792,-71.86529,s,Los Leones
-13.552772,-71.865364,s,Los Leones
-13.552726,-71.86555,s,Los Leones
-13.552718,-71.865585,s,Los Leones
-13.552698,-71.86568,s,Los Leones
-13.55258,-71.86614,s,Los Leones
-13.552559,-71.86621,s,Los Leones
-13.552519,-71.866356,s,Los Leones
-13.552401,-71.866875,s,Los Leones
-13.552387,-71.866936,s,Los Leones
-13.5523615,-71.86707,s,Los Leones
-13.55228,-71.86745,s,Los Leones
-13.552277,-71.86747,s,Los Leones
-13.552264,-71.8675,s,Los Leones
-13.552173,-71.86784,s,Los Leones
-13.552148,-71.86792,s,Los Leones
-13.552101,-71.86809,s,Los Leones
-13.551967,-71.86864,s,Los Leones
-13.5519495,-71.86872,s,Los Leones
-13.551917,-71.86888,s,Los Leones
-13.551769,-71.86949,s,Los Leones
-13.551747,-71.86958,s,Los Leones
-13.551707,-71.86974,s,Los Leones
-13.551586,-71.8702,s,Los Leones
-13.55158,-71.870224,s,Los Leones
-13.551568,-71.87026,s,Los Leones
-13.551454,-71.8707,s,Los Leones
-13.551433,-71.87077,s,Los Leones
-13.551389,-71.870926,s,Los Leones
-13.5512495,-71.87151,s,Los Leones
-13.55123,-71.8716,s,Los Leones
-13.551195,-71.87176,s,Los Leones
-13.55106,-71.87231,s,Los Leones
-13.551046,-71.872375,s,Los Leones
-13.551012,-71.87252,s,Los Leones
-13.550872,-71.87302,s,Los Leones
-13.550851,-71.87309,s,Los Leones
-13.550817,-71.87323,s,Los Leones
-13.550781,-71.87351,s,Los Leones
-13.550778,-71.873535,s,Los Leones
-13.550759,-71.87363,s,Los Leones
-13.550583,-71.87415,s,Los Leones
-13.550558,-71.87422,s,Los Leones
-13.550515,-71.87435,s,Los Leones
-13.550361,-71.8749,s,Los Leones
-13.55034,-71.875,s,Los Leones
-13.550286,-71.8752,s,Los Leones
-13.550097,-71.87587,s,Los Leones
-13.550075,-71.87594,s,Los Leones
-13.550034,-71.87602,s,Los Leones
-13.550019,-71.87606,s,Los Leones
-13.550007,-71.8761,s,Los Leones
-13.549976,-71.87621,s,Los Leones
-13.549796,-71.87676,s,Los Leones
-13.549762,-71.876854,s,Los Leones
-13.549695,-71.87706,s,Los Leones
-13.549468,-71.87787,s,Los Leones
-13.549437,-71.87799,s,Los Leones
-13.549373,-71.87822,s,Los Leones
-13.54915,-71.87893,s,Los Leones
-13.549119,-71.879036,s,Los Leones
-13.549062,-71.87925,s,Los Leones
-13.548869,-71.879906,s,Los Leones
-13.548856,-71.87999,s,Los Leones
-13.548828,-71.88015,s,Los Leones
-13.548704,-71.88062,s,Los Leones
-13.548689,-71.88069,s,Los Leones
-13.548655,-71.88083,s,Los Leones
-13.548588,-71.88115,s,Los Leones
-13.548574,-71.8812,s,Los Leones
-13.54853,-71.88132,s,Los Leones
-13.548378,-71.88177,s,Los Leones
-13.548356,-71.88184,s,Los Leones
-13.548318,-71.881996,s,Los Leones
-13.548164,-71.88253,s,Los Leones
-13.548143,-71.88261,s,Los Leones
-13.548104,-71.88277,s,Los Leones
-13.547998,-71.88328,s,Los Leones
-13.547982,-71.88335,s,Los Leones
-13.547952,-71.88347,s,Los Leones
-13.54782,-71.88388,s,Los Leones
-13.547804,-71.88394,s,Los Leones
-13.547769,-71.88408,s,Los Leones
-13.547675,-71.88452,s,Los Leones
-13.547657,-71.884575,s,Los Leones
-13.547628,-71.884674,s,Los Leones
-13.547541,-71.88489,s,Los Leones
-13.547541,-71.88489,s,Los Leones
-13.547563,-71.884895,s,Los Leones
-13.54745,-71.88513,s,Los Leones
-13.547435,-71.88518,s,Los Leones
-13.547395,-71.88529,s,Los Leones
-13.54732,-71.88564,s,Los Leones
-13.547316,-71.8857,s,Los Leones
-13.547307,-71.88581,s,Los Leones
