osmid,y,x,street_count,highway,geometry
10786460816,-13.5259388,-71.9963685,1,,POINT (-71.9963685 -13.5259388)
10786460820,-13.5256424,-71.9943177,3,,POINT (-71.9943177 -13.5256424)
10786460821,-13.5252546,-71.9937312,3,,POINT (-71.9937312 -13.5252546)
10786477140,-13.5592681,-71.9772111,1,,POINT (-71.97721110000001 -13.5592681)
10786477156,-13.5598761,-71.9781901,3,,POINT (-71.97819010000001 -13.5598761)
10786477165,-13.5601899,-71.9882055,1,,POINT (-71.98820550000001 -13.5601899)
10786505372,-13.5567491,-71.9905286,1,,POINT (-71.9905286 -13.5567491)
10786505373,-13.5570119,-71.9907883,1,,POINT (-71.99078830000001 -13.5570119)
10786505375,-13.5566885,-71.9908043,3,,POINT (-71.99080429999999 -13.5566885)
10786525623,-13.5923203,-71.925202,1,,POINT (-71.925202 -13.5923203)
10786525629,-13.5912499,-71.925711,3,,POINT (-71.92571100000001 -13.5912499)
10786530002,-13.5769602,-71.8210815,3,,POINT (-71.82108150000001 -13.5769602)
10786557605,-13.5777578,-71.8216277,1,,POINT (-71.82162769999999 -13.5777578)
10786557629,-13.5787049,-71.8206182,1,,POINT (-71.8206182 -13.5787049)
10786557634,-13.5779577,-71.8204177,3,,POINT (-71.82041769999999 -13.5779577)
10786557635,-13.5783591,-71.820814,1,,POINT (-71.820814 -13.5783591)
10786557638,-13.5789488,-71.8202068,3,,POINT (-71.82020679999999 -13.5789488)
10786628216,-13.4898271,-72.0426502,3,,POINT (-72.0426502 -13.4898271)
10786628223,-13.4907941,-72.0423049,3,,POINT (-72.0423049 -13.4907941)
10786749674,-13.5790011,-71.8212747,1,,POINT (-71.8212747 -13.5790011)
10786799439,-13.5670587,-71.8384856,3,,POINT (-71.8384856 -13.5670587)
10786799443,-13.5670333,-71.8380932,3,,POINT (-71.8380932 -13.5670333)
10786799446,-13.5667377,-71.8378454,3,,POINT (-71.83784540000001 -13.5667377)
10786799447,-13.5677044,-71.8382133,1,,POINT (-71.83821330000001 -13.5677044)
10786799448,-13.5678832,-71.8379503,1,,POINT (-71.8379503 -13.5678832)
10786799449,-13.5670437,-71.8372645,3,,POINT (-71.8372645 -13.5670437)
10786799450,-13.5662055,-71.8396092,1,,POINT (-71.8396092 -13.5662055)
10786799461,-13.566516,-71.8383335,3,,POINT (-71.8383335 -13.566516)
10786799464,-13.5668914,-71.837558,3,,POINT (-71.837558 -13.5668914)
10786799467,-13.5681168,-71.8371079,1,,POINT (-71.83710790000001 -13.5681168)
10786799468,-13.5673009,-71.8367551,3,,POINT (-71.8367551 -13.5673009)
10786799475,-13.567238,-71.8362404,1,,POINT (-71.83624039999999 -13.567238)
10786799484,-13.5702571,-71.8335634,1,,POINT (-71.8335634 -13.5702571)
10786799494,-13.5692789,-71.8332634,4,,POINT (-71.83326340000001 -13.5692789)
10786799497,-13.5692062,-71.8335026,3,,POINT (-71.8335026 -13.5692062)
10786799502,-13.5678285,-71.8374576,3,,POINT (-71.83745759999999 -13.5678285)
10786799503,-13.568105,-71.8378955,1,,POINT (-71.8378955 -13.568105)
10786799505,-13.5675403,-71.8368524,4,,POINT (-71.8368524 -13.5675403)
10786799508,-13.5677173,-71.8364737,3,,POINT (-71.8364737 -13.5677173)
10786799520,-13.5667259,-71.8363947,3,,POINT (-71.8363947 -13.5667259)
10786848377,-13.4984812,-72.0337669,3,,POINT (-72.0337669 -13.4984812)
10789113681,-13.5680384,-71.8366486,1,,POINT (-71.8366486 -13.5680384)
10789113682,-13.5680738,-71.83716,3,,POINT (-71.83716 -13.5680738)
10789113683,-13.5660129,-71.8328981,1,,POINT (-71.83289809999999 -13.5660129)
10789113684,-13.5622586,-71.8362459,1,,POINT (-71.83624589999999 -13.5622586)
10789113688,-13.5599959,-71.8363852,3,,POINT (-71.8363852 -13.5599959)
10789113695,-13.5618744,-71.8347145,1,,POINT (-71.8347145 -13.5618744)
10789113696,-13.5615008,-71.8353028,3,,POINT (-71.83530279999999 -13.5615008)
10789141299,-13.5619845,-71.8358496,3,,POINT (-71.8358496 -13.5619845)
10789141724,-13.5595074,-71.836563,3,,POINT (-71.836563 -13.5595074)
10789141725,-13.5593374,-71.8364863,4,,POINT (-71.8364863 -13.5593374)
10789141730,-13.5629839,-71.833874,1,,POINT (-71.83387399999999 -13.5629839)
10789141755,-13.5624919,-71.8322054,3,,POINT (-71.83220540000001 -13.5624919)
10789141759,-13.5632659,-71.8349748,1,,POINT (-71.8349748 -13.5632659)
10789141760,-13.5635495,-71.8344183,3,,POINT (-71.8344183 -13.5635495)
10789141761,-13.5637067,-71.8336913,3,,POINT (-71.8336913 -13.5637067)
10789141762,-13.5634119,-71.8343235,3,,POINT (-71.8343235 -13.5634119)
10789141763,-13.5632683,-71.8342422,1,,POINT (-71.83424220000001 -13.5632683)
10789141771,-13.559808,-71.8436415,1,,POINT (-71.8436415 -13.559808)
10789145964,-13.5541898,-71.8484916,3,,POINT (-71.8484916 -13.5541898)
10789145984,-13.5537383,-71.8500537,3,,POINT (-71.8500537 -13.5537383)
10789151407,-13.5581508,-71.8359678,1,,POINT (-71.83596780000001 -13.5581508)
10789151418,-13.5593398,-71.8361339,3,,POINT (-71.83613389999999 -13.5593398)
10789151423,-13.5575857,-71.8370551,1,,POINT (-71.8370551 -13.5575857)
10789151444,-13.5581535,-71.8368956,3,,POINT (-71.83689560000001 -13.5581535)
10789151454,-13.5586781,-71.8366637,3,,POINT (-71.8366637 -13.5586781)
10789151469,-13.5582302,-71.8363792,3,,POINT (-71.8363792 -13.5582302)
10789151478,-13.5587808,-71.8364057,3,,POINT (-71.8364057 -13.5587808)
10789151486,-13.5597374,-71.8368588,3,,POINT (-71.8368588 -13.5597374)
10789151492,-13.5617867,-71.8355007,3,,POINT (-71.8355007 -13.5617867)
10789151497,-13.562453,-71.8350178,1,,POINT (-71.8350178 -13.562453)
10789151498,-13.5622243,-71.8352959,1,,POINT (-71.83529590000001 -13.5622243)
10789151502,-13.5622157,-71.8355325,3,,POINT (-71.8355325 -13.5622157)
10789151506,-13.5621644,-71.8357741,3,,POINT (-71.83577409999999 -13.5621644)
10789151510,-13.5629489,-71.8360221,1,,POINT (-71.83602209999999 -13.5629489)
10789151518,-13.5623026,-71.8360532,3,,POINT (-71.83605319999999 -13.5623026)
10789151521,-13.5619744,-71.8361835,3,,POINT (-71.8361835 -13.5619744)
10789160432,-13.5558623,-71.8515491,1,,POINT (-71.8515491 -13.5558623)
10789163238,-13.5590045,-71.8432906,1,,POINT (-71.8432906 -13.5590045)
10789163259,-13.562063,-71.8330273,1,,POINT (-71.8330273 -13.562063)
10789163264,-13.562437,-71.8328597,1,,POINT (-71.8328597 -13.562437)
10789185840,-13.5629355,-71.833123,1,,POINT (-71.833123 -13.5629355)
10789185844,-13.562294,-71.8325948,3,,POINT (-71.8325948 -13.562294)
10789188967,-13.4961617,-72.0317665,1,,POINT (-72.0317665 -13.4961617)
10789189974,-13.5614154,-71.83573,1,,POINT (-71.83573 -13.5614154)
10789189982,-13.5619424,-71.8351531,1,,POINT (-71.8351531 -13.5619424)
10789289968,-13.5559133,-71.850867,1,,POINT (-71.85086699999999 -13.5559133)
10789290004,-13.5525605,-71.848682,1,,POINT (-71.848682 -13.5525605)
10789290478,-13.5624754,-71.8358596,1,,POINT (-71.83585960000001 -13.5624754)
10789290479,-13.5615052,-71.8356589,3,,POINT (-71.8356589 -13.5615052)
10789345394,-13.5507252,-72.0128981,3,,POINT (-72.0128981 -13.5507252)
10789356451,-13.5458175,-72.0289944,1,,POINT (-72.0289944 -13.5458175)
10789356470,-13.5434218,-72.0298648,3,,POINT (-72.0298648 -13.5434218)
10789356471,-13.543156,-72.0305508,1,,POINT (-72.0305508 -13.543156)
10789372590,-13.56203,-71.8854162,3,,POINT (-71.88541619999999 -13.56203)
10789372598,-13.5575302,-71.8736493,1,,POINT (-71.8736493 -13.5575302)
10789372603,-13.5575578,-71.874148,3,,POINT (-71.87414800000001 -13.5575578)
10789378311,-13.5597843,-71.8801244,3,,POINT (-71.8801244 -13.5597843)
10789378312,-13.5588098,-71.8798868,3,,POINT (-71.87988679999999 -13.5588098)
10789378343,-13.5590168,-71.8749852,3,,POINT (-71.8749852 -13.5590168)
10789378345,-13.5634011,-71.8790083,1,,POINT (-71.8790083 -13.5634011)
10789378357,-13.5643132,-71.8789252,1,,POINT (-71.8789252 -13.5643132)
10789378360,-13.5640642,-71.8796787,3,,POINT (-71.8796787 -13.5640642)
10789378361,-13.564069,-71.8799114,3,,POINT (-71.8799114 -13.564069)
10789386303,-13.4955195,-72.0466487,1,,POINT (-72.04664870000001 -13.4955195)
10789386304,-13.4946087,-72.0462768,3,,POINT (-72.0462768 -13.4946087)
10789391003,-13.4857159,-71.9193082,3,,POINT (-71.9193082 -13.4857159)
10789406610,-13.4893404,-71.9143207,3,,POINT (-71.9143207 -13.4893404)
10789406611,-13.4888919,-71.9126061,3,,POINT (-71.9126061 -13.4888919)
10789406616,-13.4881795,-71.9152901,4,,POINT (-71.91529010000001 -13.4881795)
10789406617,-13.4891956,-71.9163951,3,,POINT (-71.9163951 -13.4891956)
10789441790,-13.556279,-71.8843982,3,,POINT (-71.88439820000001 -13.556279)
10789452172,-13.5553012,-71.8511178,1,,POINT (-71.8511178 -13.5553012)
10789452176,-13.5549317,-71.8510042,3,,POINT (-71.85100420000001 -13.5549317)
10789458905,-13.5505879,-72.0123588,3,,POINT (-72.0123588 -13.5505879)
10789458907,-13.5504075,-72.0115835,1,,POINT (-72.0115835 -13.5504075)
10789458908,-13.5502706,-72.0119007,3,,POINT (-72.0119007 -13.5502706)
10789458915,-13.5506578,-72.0123855,3,,POINT (-72.01238549999999 -13.5506578)
10789458921,-13.5510529,-72.0125216,3,,POINT (-72.0125216 -13.5510529)
10789458923,-13.5510548,-72.0128435,3,,POINT (-72.0128435 -13.5510548)
10789458937,-13.5507472,-72.0133692,3,,POINT (-72.0133692 -13.5507472)
10789458938,-13.55109,-72.0134537,3,,POINT (-72.0134537 -13.55109)
10789469512,-13.4855796,-71.9157341,3,,POINT (-71.91573409999999 -13.4855796)
10789469523,-13.4862787,-71.9167111,3,,POINT (-71.9167111 -13.4862787)
10789474511,-13.5584435,-71.8822286,1,,POINT (-71.8822286 -13.5584435)
10789474539,-13.572136,-71.8830437,1,,POINT (-71.8830437 -13.572136)
10789474558,-13.5620212,-71.8804042,3,,POINT (-71.8804042 -13.5620212)
10789474566,-13.5623945,-71.8798535,3,,POINT (-71.8798535 -13.5623945)
10789474610,-13.5570814,-71.8731199,1,,POINT (-71.87311990000001 -13.5570814)
10789479219,-13.5556643,-72.0147847,1,,POINT (-72.01478470000001 -13.5556643)
10789496064,-13.4877562,-72.0283869,3,,POINT (-72.0283869 -13.4877562)
10789496069,-13.4880845,-72.0287463,4,,POINT (-72.02874629999999 -13.4880845)
10789496090,-13.4888334,-72.0291567,3,,POINT (-72.0291567 -13.4888334)
10789496101,-13.4892983,-72.0305132,3,,POINT (-72.0305132 -13.4892983)
10789497211,-13.4925475,-72.044289,1,,POINT (-72.04428900000001 -13.4925475)
10789497217,-13.4919262,-72.0438475,3,,POINT (-72.0438475 -13.4919262)
10789497218,-13.4851302,-72.0234495,3,,POINT (-72.0234495 -13.4851302)
10789497240,-13.4883222,-72.0265161,3,,POINT (-72.02651609999999 -13.4883222)
10789554326,-13.5550704,-71.8918088,1,,POINT (-71.89180880000001 -13.5550704)
10789660213,-13.5555687,-71.8932668,3,,POINT (-71.89326680000001 -13.5555687)
10789660217,-13.5568753,-71.8925669,3,,POINT (-71.89256690000001 -13.5568753)
10789710595,-13.4815276,-71.9205337,4,,POINT (-71.92053369999999 -13.4815276)
10789710598,-13.4823754,-71.9180998,3,,POINT (-71.91809979999999 -13.4823754)
10789710599,-13.4819359,-71.9184284,3,,POINT (-71.9184284 -13.4819359)
10789760571,-13.5857063,-71.951499,1,,POINT (-71.951499 -13.5857063)
10789760572,-13.5873429,-71.9506298,3,,POINT (-71.9506298 -13.5873429)
10789760576,-13.587827,-71.9481747,1,,POINT (-71.9481747 -13.587827)
10789760581,-13.587602,-71.9499132,1,,POINT (-71.9499132 -13.587602)
10789760584,-13.588116,-71.9488322,3,,POINT (-71.9488322 -13.588116)
10798218692,-13.4835784,-71.9187045,3,,POINT (-71.9187045 -13.4835784)
10798218693,-13.483686,-71.9204468,1,,POINT (-71.92044679999999 -13.483686)
10798218696,-13.4829317,-71.9191403,4,,POINT (-71.9191403 -13.4829317)
10798218697,-13.4825169,-71.9194164,3,,POINT (-71.9194164 -13.4825169)
10798223960,-13.4841177,-71.9191566,1,,POINT (-71.91915659999999 -13.4841177)
10798223961,-13.4846419,-71.9195619,3,,POINT (-71.91956190000001 -13.4846419)
10798223962,-13.4817136,-71.9226756,3,,POINT (-71.92267560000001 -13.4817136)
10798231991,-13.5263203,-71.9610591,3,,POINT (-71.9610591 -13.5263203)
10798231994,-13.5305989,-71.9655243,3,,POINT (-71.9655243 -13.5305989)
10798231997,-13.5288809,-71.9611872,3,,POINT (-71.9611872 -13.5288809)
10798231998,-13.525602,-71.9628087,3,,POINT (-71.9628087 -13.525602)
10798241120,-13.5913157,-71.9268996,1,,POINT (-71.9268996 -13.5913157)
10798335416,-13.4840604,-71.920736,3,,POINT (-71.92073600000001 -13.4840604)
10798335423,-13.4837348,-71.9210077,3,,POINT (-71.9210077 -13.4837348)
10798335426,-13.4845715,-71.9213748,1,,POINT (-71.9213748 -13.4845715)
10798631295,-13.5018331,-71.9287288,3,,POINT (-71.9287288 -13.5018331)
10798631296,-13.5031002,-71.9274801,3,,POINT (-71.9274801 -13.5031002)
10798631299,-13.5024815,-71.9272892,3,,POINT (-71.9272892 -13.5024815)
10798635389,-13.5009035,-71.9277505,3,,POINT (-71.9277505 -13.5009035)
10798635390,-13.5041802,-71.9243705,1,,POINT (-71.92437049999999 -13.5041802)
10798836942,-13.5608097,-71.8795042,3,,POINT (-71.8795042 -13.5608097)
10798836943,-13.560696,-71.8800165,3,,POINT (-71.8800165 -13.560696)
10798836950,-13.561563,-71.8835127,1,,POINT (-71.8835127 -13.561563)
10798872049,-13.5032682,-71.9258898,3,,POINT (-71.92588979999999 -13.5032682)
10798884752,-13.4841521,-71.9182851,3,,POINT (-71.91828510000001 -13.4841521)
10800391487,-13.5433325,-71.9352217,1,,POINT (-71.9352217 -13.5433325)
10800391491,-13.5429549,-71.9352705,3,,POINT (-71.9352705 -13.5429549)
10800478870,-13.513931,-71.9590719,3,,POINT (-71.9590719 -13.513931)
10800496792,-13.5220448,-71.917444,3,,POINT (-71.917444 -13.5220448)
10800532244,-13.5240631,-71.9194006,3,,POINT (-71.9194006 -13.5240631)
10800532246,-13.5224745,-71.9177753,1,,POINT (-71.9177753 -13.5224745)
10800532247,-13.5226649,-71.9178021,3,,POINT (-71.9178021 -13.5226649)
10800532248,-13.5226188,-71.9182686,3,,POINT (-71.9182686 -13.5226188)
10800567302,-13.5347951,-72.0158551,3,,POINT (-72.0158551 -13.5347951)
10800567851,-13.5412496,-71.9022801,1,,POINT (-71.9022801 -13.5412496)
10800577414,-13.542575,-71.936519,1,,POINT (-71.936519 -13.542575)
10800577422,-13.5430515,-71.933369,1,,POINT (-71.933369 -13.5430515)
10800577423,-13.5429883,-71.9337478,1,,POINT (-71.93374780000001 -13.5429883)
10800577428,-13.5427875,-71.9333294,3,,POINT (-71.93332940000001 -13.5427875)
10800605555,-13.5615513,-71.8412478,1,,POINT (-71.8412478 -13.5615513)
10800605560,-13.5622416,-71.8407235,3,,POINT (-71.8407235 -13.5622416)
10800605561,-13.5629366,-71.8410379,3,,POINT (-71.8410379 -13.5629366)
10800612083,-13.5483554,-71.8870271,1,,POINT (-71.8870271 -13.5483554)
10800612084,-13.5484309,-71.8866976,3,,POINT (-71.88669760000001 -13.5484309)
10800800844,-13.4764478,-71.9229825,3,,POINT (-71.9229825 -13.4764478)
10800800845,-13.4769955,-71.9233663,4,,POINT (-71.9233663 -13.4769955)
10800802050,-13.4782692,-71.9267645,3,,POINT (-71.9267645 -13.4782692)
10800802054,-13.478567,-71.9291898,3,,POINT (-71.9291898 -13.478567)
10800810523,-13.5447459,-71.9327145,3,,POINT (-71.9327145 -13.5447459)
10800810527,-13.5452243,-71.9320473,3,,POINT (-71.93204729999999 -13.5452243)
10800894045,-13.4765422,-71.9265585,3,,POINT (-71.9265585 -13.4765422)
10800934184,-13.5513443,-71.8921387,1,,POINT (-71.8921387 -13.5513443)
10800934185,-13.5509623,-71.8930534,3,,POINT (-71.8930534 -13.5509623)
10800934201,-13.5504407,-71.8985438,3,,POINT (-71.8985438 -13.5504407)
10800934202,-13.550532,-71.9004549,1,,POINT (-71.9004549 -13.550532)
10800934203,-13.5508311,-71.9004298,3,,POINT (-71.9004298 -13.5508311)
10800955411,-13.5492439,-71.8989676,3,,POINT (-71.89896760000001 -13.5492439)
10800955412,-13.5492022,-71.8992734,3,,POINT (-71.8992734 -13.5492022)
10800955423,-13.5495353,-71.8993941,3,,POINT (-71.89939409999999 -13.5495353)
10800955424,-13.549682,-71.9001518,3,,POINT (-71.9001518 -13.549682)
10801028266,-13.5525216,-71.9004549,1,,POINT (-71.9004549 -13.5525216)
10801029859,-13.5459368,-71.9021259,3,,POINT (-71.9021259 -13.5459368)
10801029860,-13.5413255,-71.9010124,1,,POINT (-71.9010124 -13.5413255)
10801030020,-13.4752262,-71.9224158,3,,POINT (-71.9224158 -13.4752262)
10801030021,-13.4749954,-71.9228867,3,,POINT (-71.92288670000001 -13.4749954)
10801102064,-13.5073716,-71.9628682,3,,POINT (-71.9628682 -13.5073716)
10801102065,-13.5080969,-71.9632306,3,,POINT (-71.9632306 -13.5080969)
10801164958,-13.5438541,-71.8888823,3,,POINT (-71.88888230000001 -13.5438541)
10801164959,-13.5439354,-71.8889296,3,,POINT (-71.8889296 -13.5439354)
10801202460,-13.5487762,-71.9261674,1,,POINT (-71.9261674 -13.5487762)
10801202461,-13.5459359,-71.9269091,1,,POINT (-71.9269091 -13.5459359)
10801202462,-13.5461231,-71.9265253,3,,POINT (-71.92652529999999 -13.5461231)
10801202466,-13.547193,-71.9313625,3,,POINT (-71.93136250000001 -13.547193)
10801202470,-13.5475332,-71.931508,3,,POINT (-71.93150799999999 -13.5475332)
10801202472,-13.5474772,-71.9318185,3,,POINT (-71.93181850000001 -13.5474772)
10801202475,-13.5466805,-71.9297523,3,,POINT (-71.9297523 -13.5466805)
10801202476,-13.5472411,-71.9300238,1,,POINT (-71.9300238 -13.5472411)
10801202477,-13.5465854,-71.929948,3,,POINT (-71.929948 -13.5465854)
10801202479,-13.5471293,-71.9305858,3,,POINT (-71.9305858 -13.5471293)
10801202488,-13.545721,-71.9313394,4,,POINT (-71.9313394 -13.545721)
10801272695,-13.5445088,-71.9313465,1,,POINT (-71.9313465 -13.5445088)
10801272696,-13.5436669,-71.9304443,1,,POINT (-71.9304443 -13.5436669)
10803345869,-13.5537078,-71.9311596,3,,POINT (-71.9311596 -13.5537078)
10803345872,-13.5552516,-71.9357541,3,,POINT (-71.9357541 -13.5552516)
10803393442,-13.5111105,-71.9030862,1,,POINT (-71.9030862 -13.5111105)
10803393946,-13.5544959,-71.9331086,3,,POINT (-71.9331086 -13.5544959)
10803396512,-13.5429551,-71.9581103,1,,POINT (-71.9581103 -13.5429551)
10803402140,-13.5470578,-71.9261792,3,,POINT (-71.92617920000001 -13.5470578)
10803402142,-13.5477053,-71.9262542,1,,POINT (-71.9262542 -13.5477053)
10803402150,-13.5495868,-71.9275516,3,,POINT (-71.9275516 -13.5495868)
10803402151,-13.5495905,-71.9272036,3,,POINT (-71.9272036 -13.5495905)
10803402154,-13.5496353,-71.9268864,3,,POINT (-71.9268864 -13.5496353)
10803402160,-13.5501494,-71.927262,3,,POINT (-71.927262 -13.5501494)
10803402162,-13.5501672,-71.927587,3,,POINT (-71.927587 -13.5501672)
10803402163,-13.5501232,-71.9278936,3,,POINT (-71.9278936 -13.5501232)
10803405145,-13.5396231,-71.9491437,1,,POINT (-71.94914369999999 -13.5396231)
10803411519,-13.5388235,-71.9052447,1,,POINT (-71.9052447 -13.5388235)
10803411534,-13.5471888,-71.9206745,3,,POINT (-71.9206745 -13.5471888)
10803452307,-13.5452961,-71.9230403,1,,POINT (-71.9230403 -13.5452961)
10803452309,-13.5455863,-71.9228157,1,,POINT (-71.9228157 -13.5455863)
10803599157,-13.5521552,-71.9558385,1,,POINT (-71.9558385 -13.5521552)
10803599192,-13.5479062,-71.9563568,3,,POINT (-71.95635679999999 -13.5479062)
10803637830,-13.5442744,-71.9271796,3,,POINT (-71.9271796 -13.5442744)
10803681505,-13.5391674,-71.9547012,3,,POINT (-71.9547012 -13.5391674)
10803681507,-13.5459466,-71.9569784,1,,POINT (-71.9569784 -13.5459466)
10803681515,-13.5407509,-71.9461061,1,,POINT (-71.94610609999999 -13.5407509)
10803681518,-13.5449831,-71.940908,1,,POINT (-71.94090799999999 -13.5449831)
10803681531,-13.5501826,-71.9467337,1,,POINT (-71.9467337 -13.5501826)
10803681549,-13.5477602,-71.9415396,3,,POINT (-71.9415396 -13.5477602)
10803681550,-13.5429498,-71.941191,1,,POINT (-71.941191 -13.5429498)
10803709440,-13.543043,-71.9091614,1,,POINT (-71.9091614 -13.543043)
10803709445,-13.5434251,-71.9094718,3,,POINT (-71.90947180000001 -13.5434251)
10803709465,-13.5527445,-71.9551291,1,,POINT (-71.95512909999999 -13.5527445)
10803709491,-13.5476429,-71.9560558,3,,POINT (-71.9560558 -13.5476429)
10803744891,-13.5533087,-71.9289994,3,,POINT (-71.9289994 -13.5533087)
10803753245,-13.5513026,-71.9854514,1,,POINT (-71.9854514 -13.5513026)
10803753291,-13.5481657,-71.9812598,3,,POINT (-71.9812598 -13.5481657)
10803753292,-13.5503482,-71.981054,1,,POINT (-71.981054 -13.5503482)
10803795145,-13.5401525,-71.947189,1,,POINT (-71.94718899999999 -13.5401525)
10803871753,-13.5498593,-71.986936,1,,POINT (-71.986936 -13.5498593)
10803871772,-13.5510483,-71.9828832,1,,POINT (-71.9828832 -13.5510483)
10803878595,-13.5466644,-71.9829796,3,,POINT (-71.98297959999999 -13.5466644)
10803879954,-13.5062358,-72.0116552,3,,POINT (-72.01165520000001 -13.5062358)
10803879955,-13.5041877,-72.0093033,1,,POINT (-72.0093033 -13.5041877)
10803879956,-13.5044827,-72.0094675,3,,POINT (-72.0094675 -13.5044827)
10803883168,-13.5450226,-71.9123779,3,,POINT (-71.9123779 -13.5450226)
10803901581,-13.4856516,-72.0246101,3,,POINT (-72.0246101 -13.4856516)
10803901584,-13.487088,-72.0256788,3,,POINT (-72.02567879999999 -13.487088)
10803901585,-13.4867253,-72.0262431,3,,POINT (-72.0262431 -13.4867253)
10803901592,-13.4890347,-72.0288815,3,,POINT (-72.0288815 -13.4890347)
10803901593,-13.4895219,-72.0292886,3,,POINT (-72.0292886 -13.4895219)
10803901596,-13.4893798,-72.0284098,4,,POINT (-72.02840980000001 -13.4893798)
10803901597,-13.4891907,-72.0296839,3,,POINT (-72.02968389999999 -13.4891907)
10803901599,-13.4888329,-72.030111,3,,POINT (-72.03011100000001 -13.4888329)
10803901600,-13.4887327,-72.0292903,3,,POINT (-72.0292903 -13.4887327)
10803930508,-13.4887969,-72.0279202,4,,POINT (-72.0279202 -13.4887969)
10803930510,-13.4883801,-72.0275619,4,,POINT (-72.02756189999999 -13.4883801)
10803930511,-13.487924,-72.027185,3,,POINT (-72.027185 -13.487924)
10803930512,-13.4874406,-72.0273757,1,,POINT (-72.02737569999999 -13.4874406)
10803930514,-13.4880687,-72.0279778,4,,POINT (-72.0279778 -13.4880687)
10803930515,-13.4879202,-72.0263082,3,,POINT (-72.0263082 -13.4879202)
10803930516,-13.4875603,-72.0267592,4,,POINT (-72.0267592 -13.4875603)
10803930517,-13.4873782,-72.0270439,1,,POINT (-72.0270439 -13.4873782)
10803930518,-13.4875046,-72.0260144,3,,POINT (-72.02601439999999 -13.4875046)
10803930519,-13.4871662,-72.0265156,4,,POINT (-72.0265156 -13.4871662)
10803930520,-13.4867686,-72.0270649,3,,POINT (-72.0270649 -13.4867686)
10803930521,-13.4868741,-72.0263351,3,,POINT (-72.0263351 -13.4868741)
10803930522,-13.4865033,-72.0268966,4,,POINT (-72.0268966 -13.4865033)
10803930523,-13.4862226,-72.0273677,1,,POINT (-72.0273677 -13.4862226)
10803930524,-13.4860567,-72.0266281,4,,POINT (-72.0266281 -13.4860567)
10803930525,-13.4857218,-72.027078,1,,POINT (-72.027078 -13.4857218)
10803930526,-13.4860516,-72.0257928,3,,POINT (-72.0257928 -13.4860516)
10803930527,-13.4856587,-72.0263216,4,,POINT (-72.0263216 -13.4856587)
10803930528,-13.4854297,-72.0267132,1,,POINT (-72.0267132 -13.4854297)
10803930529,-13.487199,-72.0256195,3,,POINT (-72.0256195 -13.487199)
10803930530,-13.4867417,-72.0248969,3,,POINT (-72.0248969 -13.4867417)
10803930531,-13.4859735,-72.0252683,3,,POINT (-72.02526829999999 -13.4859735)
10803930532,-13.487027,-72.0253191,3,,POINT (-72.0253191 -13.487027)
10803930533,-13.4862365,-72.0257345,3,,POINT (-72.0257345 -13.4862365)
10803930536,-13.4864095,-72.0260413,4,,POINT (-72.0260413 -13.4864095)
10803930537,-13.4860797,-72.024026,3,,POINT (-72.02402600000001 -13.4860797)
10803930538,-13.4855502,-72.024274,3,,POINT (-72.02427400000001 -13.4855502)
10803930539,-13.4864059,-72.0244436,3,,POINT (-72.0244436 -13.4864059)
10803930541,-13.4877536,-72.0291714,3,,POINT (-72.0291714 -13.4877536)
10803930542,-13.4873585,-72.0288341,4,,POINT (-72.0288341 -13.4873585)
10803930547,-13.4876845,-72.0276332,4,,POINT (-72.0276332 -13.4876845)
10803930548,-13.4879994,-72.0270277,3,,POINT (-72.0270277 -13.4879994)
10803930551,-13.4864964,-72.0261017,3,,POINT (-72.0261017 -13.4864964)
10803930554,-13.48526,-72.0247631,3,,POINT (-72.0247631 -13.48526)
10803930556,-13.4855575,-72.0254499,3,,POINT (-72.0254499 -13.4855575)
10803930557,-13.4856409,-72.0251843,3,,POINT (-72.02518430000001 -13.4856409)
10804063417,-13.5471565,-71.9868717,1,,POINT (-71.98687169999999 -13.5471565)
10804063420,-13.5435261,-71.9850438,1,,POINT (-71.9850438 -13.5435261)
10804063422,-13.540425,-71.9943523,1,,POINT (-71.9943523 -13.540425)
10804063423,-13.5429153,-71.993494,1,,POINT (-71.993494 -13.5429153)
10804063424,-13.5410717,-71.9939017,1,,POINT (-71.9939017 -13.5410717)
10805912154,-13.5551109,-71.9120097,3,,POINT (-71.9120097 -13.5551109)
10805912155,-13.5544173,-71.9132423,4,,POINT (-71.91324229999999 -13.5544173)
10805934734,-13.5182201,-72.0015276,3,,POINT (-72.0015276 -13.5182201)
10806163141,-13.5072606,-71.9173574,4,,POINT (-71.9173574 -13.5072606)
10806163142,-13.5065586,-71.9170124,3,,POINT (-71.9170124 -13.5065586)
10806176956,-13.5544801,-71.9925505,3,,POINT (-71.99255049999999 -13.5544801)
10806176960,-13.5419596,-71.984109,1,,POINT (-71.984109 -13.5419596)
10806176961,-13.542178,-71.9844282,3,,POINT (-71.9844282 -13.542178)
10806176968,-13.5403995,-71.9862776,3,,POINT (-71.98627759999999 -13.5403995)
10806176972,-13.5384692,-71.9920751,1,,POINT (-71.99207509999999 -13.5384692)
10806187172,-13.5665197,-71.9345076,1,,POINT (-71.9345076 -13.5665197)
10806187189,-13.567341,-71.9340007,3,,POINT (-71.9340007 -13.567341)
10806187200,-13.5692216,-71.9324047,3,,POINT (-71.93240470000001 -13.5692216)
10806187203,-13.5691309,-71.9326468,3,,POINT (-71.9326468 -13.5691309)
