u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,lanes,ref,bridge,access,junction,tunnel,width
263389399,263388541,0,42312538,True,Jirón Nazca,residential,112.433,"LINESTRING (-77.04623170000001 -12.0680735, -77.04543219999999 -12.0687147)",40,2,,,,,,
263389399,263389400,0,321396550,True,Avenida General Garzón,secondary,140.369,"LINESTRING (-77.04623170000001 -12.0680735, -77.0458624 -12.0676504, -77.0454743 -12.067182, -77.0454082 -12.0671015)",40,4,,,,,,
263389400,263389401,0,321396550,True,Avenida General Garzón,secondary,140.50400000000002,"LINESTRING (-77.0454082 -12.0671015, -77.04534580000001 -12.0670258, -77.0451746 -12.0668182, -77.0445972 -12.0661178)",40,4,,,,,,
3740696790,3740696777,0,370355426,False,Avenida Bolognesi,residential,159.487,"LINESTRING (-76.8759036 -12.2108002, -76.87491319999999 -12.2118586)",,2,,,,,,
3740696790,3740614752,0,370355426,False,Avenida Bolognesi,residential,19.803,"LINESTRING (-76.8759036 -12.2108002, -76.8760266 -12.2106688)",,2,,,,,,
3737747670,1382565434,0,313629197,True,Autopista Chillón - Trapiche,primary,35.447,"LINESTRING (-77.0697699 -11.9303557, -77.06961200000001 -11.9303121, -77.0694572 -11.9302662)",60,3,,,,,,
3737747678,3737747679,0,330388647,True,Avenida Gerardo Unger,secondary,14.309,"LINESTRING (-77.0678618 -11.9379018, -77.06783660000001 -11.9380281)",45,2,,,,,,
4948000991,4948000992,0,650733980,False,Calle Los Girasoles,residential,24.446,"LINESTRING (-76.9791884 -12.1727139, -76.9789751 -12.1726442)",,,,,,,,
4948000991,1753932012,0,111881871,False,Los Girasoles,residential,155.476,"LINESTRING (-76.9791884 -12.1727139, -76.97931850000001 -12.17218, -76.9793748 -12.1720079, -76.9796638 -12.1714018)",,,,,,,,
4948000991,5461531783,0,429151651,True,Calle Los Girasoles,tertiary,55.791,"LINESTRING (-76.9791884 -12.1727139, -76.9792647 -12.1727274, -76.9795302 -12.1728255, -76.9796478 -12.1729195)",,,,,,,,
4948000992,4948000991,0,650733980,False,Calle Los Girasoles,residential,24.446,"LINESTRING (-76.9789751 -12.1726442, -76.9791884 -12.1727139)",,,,,,,,
4948000992,6302727566,0,583820323,True,Avenida El Triunfo,secondary,212.425,"LINESTRING (-76.9789751 -12.1726442, -76.9789502 -12.172721, -76.9789241 -12.1728217, -76.9783946 -12.1744682)",40,2,,,,,,
1814003938,1814940015,0,327439379,True,Avenida Camino Real,secondary,55.539,"LINESTRING (-77.0296165 -11.8708335, -77.02937900000001 -11.8712756)",45,,,,,,,
1746075873,1746075828,0,162786266,False,,residential,83.775,"LINESTRING (-76.9500025 -12.0268801, -76.9500963 -12.0261323)",,,,,,,,
1746075873,1746075907,0,162786266,False,,residential,171.861,"LINESTRING (-76.9500025 -12.0268801, -76.9496419 -12.0283849)",,,,,,,,
3737747679,599281317,0,46960345,True,Avenida Los Angeles,secondary,23.976,"LINESTRING (-77.06783660000001 -11.9380281, -77.06762209999999 -11.9379786)",60,2,,,,,,
3737747679,1272936302,0,336789536,True,Avenida Gerardo Unger,secondary,287.906,"LINESTRING (-77.06783660000001 -11.9380281, -77.0676223 -11.9390132, -77.06732580000001 -11.9403759, -77.0672612 -11.9405538)",45,2,,,,,,
2173173989,4640777210,0,280881731,False,Avenida Ferrocarril,secondary,13.677,"LINESTRING (-76.9634095 -12.0319036, -76.9635083 -12.0319797)",50,2,,,,,,
3737747686,8831128638,0,330405384,False,Avenida Gerardo Unger,secondary,42.37,"LINESTRING (-77.06644009999999 -11.9451661, -77.06651720000001 -11.9447926)",,2,,,,,,
3737747686,273428687,0,654287511,False,Avenida Gerardo Unger,secondary,10.758,"LINESTRING (-77.06644009999999 -11.9451661, -77.066418 -11.9452604)",50,2,,,,,,
1746075880,1746075852,0,314359414,False,,tertiary,78.217,"LINESTRING (-76.95328910000001 -12.0270828, -76.9529812 -12.0264471)",,,,,,,,
3737747680,1272936302,0,111800012,False,Lorenzo Valderrama,residential,12.686,"LINESTRING (-77.0671746 -11.9404774, -77.0672612 -11.9405538)",,,,,,,,
3737747680,599281317,0,339254717,True,Avenida Gerardo Unger,secondary,282.086,"LINESTRING (-77.0671746 -11.9404774, -77.06720439999999 -11.9403172, -77.0672374 -11.9401327, -77.0674432 -11.9389801, -77.06759099999999 -11.9381528, -77.06762209999999 -11.9379786)",45,2,,,,,,
4346249450,5481378450,0,893108356,True,Avenida de Tomás Marsano,primary,248.446,"LINESTRING (-77.0078773 -12.1190673, -77.0066185 -12.1209321)",60,2,,,,,,
4574281964,3170851431,0,111960470,False,Avenida La Roncadora,residential,84.44999999999999,"LINESTRING (-76.8758867 -12.0414665, -76.87635880000001 -12.0413511, -76.8766289 -12.041248)",,,,,,,,
1273692402,1752671951,0,336008264,False,Camino Real,tertiary,45.042,"LINESTRING (-76.95428269999999 -12.1309404, -76.9545823 -12.1312202)",40,2,,,,,,
1273692402,1752671915,0,336008264,False,Camino Real,tertiary,85.828,"LINESTRING (-76.95428269999999 -12.1309404, -76.95415079999999 -12.1307704, -76.95394 -12.1304954, -76.9537843 -12.1303438)",40,2,,,,,,
2352414966,1756231217,0,111892144,False,,residential,127.981,"LINESTRING (-77.1068037 -11.8247537, -77.10795659999999 -11.8245271)",,,,,,,,
3725525239,1397487118,0,408906848,True,Avenida Universitaria,primary,123.74000000000001,"LINESTRING (-77.0791124 -12.0600217, -77.0791309 -12.0599412, -77.0792426 -12.0595163, -77.07939229999999 -12.0589431)",55,2,,,,,,
3725525239,3725525245,0,"[443854161, 408906845]",True,"['Avenida Universitaria', 'Avenida República de Venezuela']",primary,51.827,"LINESTRING (-77.0791124 -12.0600217, -77.0791653 -12.0600336, -77.07917980000001 -12.0600372, -77.0791991 -12.0600443, -77.0792172 -12.0600539, -77.07923390000001 -12.0600657, -77.0792489 -12.0600795, -77.07926190000001 -12.0600952, -77.0792726 -12.0601124, -77.07928099999999 -12.0601308, -77.07928680000001 -12.0601501, -77.07928649999999 -12.0601641, -77.0792452 -12.0603836)","['60', '40']","['4', '2']",,,,,,
1746075899,2173257732,0,162786310,False,,tertiary,57.52,"LINESTRING (-76.9475005 -12.0280296, -76.94752339999999 -12.0275128)",,,,,,,,
3725525244,3725525239,0,948875438,True,Avenida Universitaria,primary,36.17,"LINESTRING (-77.0790453 -12.0603403, -77.0791124 -12.0600217)",55,3,,,,,,
3725525244,494631995,0,"[323142897, 948875439]",True,República de Venezuela,primary_link,73.76,"LINESTRING (-77.0790453 -12.0603403, -77.0788927 -12.060303, -77.07854639999999 -12.0602279, -77.07838460000001 -12.0601903)",50,2,,,,,,
3725525245,316802428,0,408906845,True,Avenida Universitaria,primary,81.129,"LINESTRING (-77.0792452 -12.0603836, -77.07910440000001 -12.0611001)",60,4,,,,,,
3725525245,3725525244,0,335526732,True,República de Venezuela,primary_link,22.264,"LINESTRING (-77.0792452 -12.0603836, -77.07909170000001 -12.0603504, -77.0790453 -12.0603403)",50,2,,,,,,
3737747708,1272936291,0,370051447,True,Avenida Gerardo Unger,secondary,36.9,"LINESTRING (-77.0663054 -11.9458672, -77.06624309999999 -11.9461934)",50,2,,,,,,
2352414976,1756231217,0,111892144,False,,residential,104.891,"LINESTRING (-77.108906 -11.8243649, -77.10795659999999 -11.8245271)",,,,,,,,
2352414976,2352414979,0,111892144,False,,residential,124.56,"LINESTRING (-77.108906 -11.8243649, -77.11004010000001 -11.8242144)",,,,,,,,
1273954563,4397855283,0,111888034,False,Jirón Jose Olaya,residential,115.008,"LINESTRING (-76.9460337 -12.1644307, -76.9465908 -12.1635514)",,,,,,,,
1273954563,1273647519,0,447232281,True,Avenida El Triunfo,tertiary,108.301,"LINESTRING (-76.9460337 -12.1644307, -76.9452148 -12.1638759)",40,2,,,,,,
1746075907,1746075873,0,162786266,False,,residential,171.861,"LINESTRING (-76.9496419 -12.0283849, -76.9500025 -12.0268801)",,,,,,,,
1746075907,5049798117,0,603524453,False,Calle 10,secondary,27.817,"LINESTRING (-76.9496419 -12.0283849, -76.9496115 -12.0285306, -76.9495952 -12.0286308)",,,,,,,,
2352414979,2352414976,0,111892144,False,,residential,124.56,"LINESTRING (-77.11004010000001 -11.8242144, -77.108906 -11.8243649)",,,,,,,,
2352414983,8831006652,0,226409469,False,Calle Las Azucenas,residential,22.65,"LINESTRING (-77.1041044 -11.8211677, -77.1039062 -11.8212298)",,,,,,,,
391020814,4266808707,0,28798203,True,Avenida República de Panamá,primary,154.333,"LINESTRING (-77.0177607 -12.1372146, -77.0177637 -12.1370279, -77.0177989 -12.1360928, -77.0178104 -12.1359383, -77.0178147 -12.1358278)",60,2,,,,,,
9168814354,5396196929,0,111939467,False,Jirón Andrómeda,residential,106.198,"LINESTRING (-76.99907690000001 -12.1720956, -76.998334 -12.1714753)",,2,,,,,,
133955862,631747381,0,180067378,True,Avenida Guardia Chalaca,primary,94.678,"LINESTRING (-77.1323756 -12.0562244, -77.133028 -12.055832, -77.1331172 -12.0557783)",30,2,,,,,,
3758457112,1405078222,0,1026563758,True,Óvalo Cocharcas,secondary,17.622999999999998,"LINESTRING (-76.96103720000001 -12.1924599, -76.9610866 -12.1924814, -76.96112770000001 -12.1925157, -76.96115709999999 -12.19256)",40,2,,,,roundabout,,
3758457113,1723410023,0,160287271,False,Calle 7,residential,9.622,"LINESTRING (-76.962273 -12.1903878, -76.9621977 -12.1903423)",,2,,,,,,
3758457113,3758457112,0,372293095,True,Avenida Mariano Pastor Sevilla,secondary,266.699,"LINESTRING (-76.962273 -12.1903878, -76.96103720000001 -12.1924599)",50,2,,,,,,
3758457114,3758457113,0,372293095,True,Avenida Mariano Pastor Sevilla,secondary,181.674,"LINESTRING (-76.9630999 -12.1889679, -76.962273 -12.1903878)",50,2,,,,,,
3758457114,1723409938,0,513726763,False,,residential,8.412,"LINESTRING (-76.9630999 -12.1889679, -76.96303279999999 -12.1889302)",,2,,,,,,
6032982299,8504991398,0,280404127,True,Avenida Panamericana Norte,trunk,25.862,"LINESTRING (-77.0726837 -11.9272954, -77.07270440000001 -11.9270637)",60,3,PE-1N,,,,,
1814003996,1814004002,0,435714183,True,Avenida Camino Real,secondary,16.62,"LINESTRING (-77.0288585 -11.8724638, -77.02885809999999 -11.8725053, -77.0288484 -11.8725481, -77.0288182 -11.872605)",45,,,,,,,
3758457117,1273488366,0,325247877,True,Avenida Los Geranios,tertiary,18.018,"LINESTRING (-76.9641159 -12.1874039, -76.96397109999999 -12.187325)",50,2,,,,,,
3758457117,3758457114,0,372293095,True,Avenida Mariano Pastor Sevilla,secondary,207.38400000000001,"LINESTRING (-76.9641159 -12.1874039, -76.9640062 -12.1874736, -76.9630999 -12.1889679)",50,2,,,,,,
133955870,632033718,0,344532524,True,Avenida Guardia Chalaca,primary,30.795,"LINESTRING (-77.13602710000001 -12.0540241, -77.13626979999999 -12.0538814)",60,2,,,,,,
563839256,257946636,0,304437029,True,Jirón Carabaya,secondary,52.891,"LINESTRING (-77.03406579999999 -12.0519062, -77.0337833 -12.051519)",40,2,,,,,,
4343202095,262727964,0,435198400,True,Avenida Augusto Pérez Araníbar,secondary,111.518,"LINESTRING (-77.0530711 -12.1085051, -77.0536994 -12.1078617, -77.05373849999999 -12.107816, -77.0537738 -12.1077748)",50,2,,,,,,
133955891,133955898,0,312323032,True,Plaza Fanning,primary,57.681999999999995,"LINESTRING (-77.13451739999999 -12.0517003, -77.13447379999999 -12.0517948, -77.1344072 -12.0518756, -77.1343219 -12.0519373, -77.1342234 -12.051976, -77.1341182 -12.0519892)",40,2,,,,roundabout,,
821756215,821755324,0,427895298,False,Jirón Los Liquenes,tertiary,38.285,"LINESTRING (-77.00348099999999 -12.0176435, -77.0031451 -12.0177465)",30,2,,,,,,
821756215,1941643041,0,427895298,False,Jirón Los Liquenes,tertiary,16.955,"LINESTRING (-77.00348099999999 -12.0176435, -77.0036296 -12.0175974)",30,2,,,,,,
4343202104,4343202095,0,435198400,True,Avenida Augusto Pérez Araníbar,secondary,29.34,"LINESTRING (-77.05288299999999 -12.1086943, -77.0530711 -12.1085051)",50,2,,,,,,
1273725240,1273898888,0,338216403,False,Avenida General Vidal,residential,139.123,"LINESTRING (-76.9242078 -12.1983861, -76.9231259 -12.1977174)",,2,,,,,,
1273725240,1572589210,0,338216403,False,Avenida General Vidal,residential,192.936,"LINESTRING (-76.9242078 -12.1983861, -76.9257053 -12.1993179)",,2,,,,,,
1273725240,1572590135,0,837174703,False,Avenida Tacna,residential,77.137,"LINESTRING (-76.9242078 -12.1983861, -76.92455560000001 -12.1977814)",,2,,,,,,
133955898,631747590,0,312323032,True,Plaza Fanning,primary,22.716,"LINESTRING (-77.1341182 -12.0519892, -77.1340488 -12.0519835, -77.1339813 -12.0519666, -77.1339177 -12.051939)",40,2,,,,roundabout,,
3738206527,3738206411,0,833348664,False,Calle Los Cipreses,residential,166.308,"LINESTRING (-76.9160401 -11.9799452, -76.9165983 -11.9785528)",,,,,,,,
4341662016,1273960657,0,893123856,True,Avenida Guardia Chalaca,primary,205.896,"LINESTRING (-77.12363310000001 -12.0620638, -77.1251451 -12.0609492)",60,4,,,,,,
133955906,306533524,0,312323032,True,Plaza Fanning,primary,30.684,"LINESTRING (-77.1337717 -12.0513532, -77.13383260000001 -12.0512831, -77.13390800000001 -12.0512281, -77.1339941 -12.0511911)",40,2,,,,roundabout,,
1675395395,5182750647,0,429750629,True,Avenida María Elena Moyano,secondary,55.019,"LINESTRING (-76.9404534 -12.2356435, -76.94005249999999 -12.2359457)",60,2,,,,,,
1745486146,1273956573,0,600860320,True,Calle Las Abutardas,tertiary,50.947,"LINESTRING (-76.9656009 -12.0492647, -76.9660399 -12.0494247)",,,,,,,,
133955913,133955919,0,312323032,True,Plaza Fanning,primary,43.086,"LINESTRING (-77.1342803 -12.0512046, -77.1343664 -12.0512526, -77.1344385 -12.051319, -77.13449249999999 -12.0514002, -77.1345255 -12.0514915)",40,2,,,,roundabout,,
4343202121,1432407598,0,621555853,True,Avenida Belén,tertiary,125.029,"LINESTRING (-77.0479067 -12.1040638, -77.0479261 -12.1030853, -77.047929 -12.1029396)",30,2,,,,,,
4348805454,4351283186,0,437313600,True,Avenida Martín Olaya,tertiary,21.572000000000003,"LINESTRING (-76.8524326 -12.2949185, -76.8523634 -12.2949031, -76.85232480000001 -12.2948792, -76.8523112 -12.2948577, -76.85228960000001 -12.2948072)",,,,,,,,
133955919,133955891,0,312323032,True,Plaza Fanning,primary,23.432000000000002,"LINESTRING (-77.1345255 -12.0514915, -77.1345354 -12.0515964, -77.13451739999999 -12.0517003)",40,2,,,,roundabout,,
427589967,427589968,0,162484952,True,Avenida Bertello (Colectora),tertiary,27.981,"LINESTRING (-77.1096728 -12.0030042, -77.1094444 -12.0028884)",40,,,,,,,
821756241,821755929,0,68212692,False,Jirón Los Liquenes,tertiary,177.37900000000002,"LINESTRING (-77.0076734 -12.018684, -77.0070599 -12.0183018, -77.0062954 -12.0178307)",50,2,,,,,,
3738206546,3738206553,0,370097523,False,,residential,55.134,"LINESTRING (-76.9142739 -11.9810054, -76.9147485 -11.9811795)",,,,,,,,
3267592535,1744186665,0,319661546,False,Micaela Bastidas,tertiary,21.523,"LINESTRING (-76.91844759999999 -12.0440065, -76.918576 -12.0438592)",,,,,,,,
3738206553,5022629159,0,370097523,False,,residential,41.765,"LINESTRING (-76.9147485 -11.9811795, -76.9151087 -11.9813096)",,,,,,,,
3738206553,3738206546,0,370097523,False,,residential,55.134,"LINESTRING (-76.9147485 -11.9811795, -76.9142739 -11.9810054)",,,,,,,,
3738206564,5022629159,0,370097523,False,,residential,41.976,"LINESTRING (-76.9154707 -11.9814404, -76.9151087 -11.9813096)",,,,,,,,
3738206599,4037163638,0,429491734,False,,residential,50.399,"LINESTRING (-76.9277415 -11.9843536, -76.92745240000001 -11.9847078)",,,,,,,,
3738206599,5016834771,0,429491747,False,,residential,68.556,"LINESTRING (-76.9277415 -11.9843536, -76.9281781 -11.9846487, -76.92825879999999 -11.9847058)",,,,,,,,
6047105415,842490889,0,335042174,True,Avenida Carlos Alberto Izaguirre,secondary,73.238,"LINESTRING (-77.0604484 -11.9895711, -77.06011650000001 -11.9895233, -77.05991640000001 -11.9894939, -77.05986489999999 -11.989487, -77.05978229999999 -11.9894749)",50,,,,,,,
6047105417,3421715536,0,330462141,True,Avenida Carlos Alberto Izaguirre,secondary,14.371,"LINESTRING (-77.0616047 -11.9895927, -77.0617354 -11.9896116)",50,,,,,,,
1745486222,1273745968,0,600860320,True,Calle Las Abutardas,tertiary,51.429,"LINESTRING (-76.9635167 -12.0485221, -76.9639602 -12.0486827)",,,,,,,,
3738206607,3738206739,0,429491740,False,,residential,103.561,"LINESTRING (-76.9244455 -11.9852671, -76.92393060000001 -11.9860505)",,,,,,,,
3738206607,3738206615,0,429499233,False,,residential,105.258,"LINESTRING (-76.9244455 -11.9852671, -76.9253945 -11.9854523)",,,,,,,,
1745486227,492818299,0,40590879,True,Avenida Los Ruiseñores,secondary,194.358,"LINESTRING (-76.966224 -12.051379, -76.966685 -12.0504085, -76.966977 -12.0497938)",60,2,,,,,,
3738206615,3738206607,0,429499233,False,,residential,105.258,"LINESTRING (-76.9253945 -11.9854523, -76.9244455 -11.9852671)",,,,,,,,
412189084,411941363,0,284929186,True,Prolongación Parinacochas,secondary,207.994,"LINESTRING (-77.01633150000001 -12.0740954, -77.0163112 -12.0743381, -77.01633270000001 -12.0746634, -77.01637030000001 -12.0749152, -77.01644 -12.075125, -77.0165526 -12.0753663, -77.01675470000001 -12.0757698, -77.0168048 -12.0758699)",50,3,,,,,,
4336189866,4336189865,0,46960367,True,Avenida Universitaria,primary,35.255,"LINESTRING (-77.0339118 -11.889975, -77.0340587 -11.8902576)",60,,,,,,,
842695087,3374316045,0,330462176,True,Avenida Las Almendras,secondary,36.062,"LINESTRING (-77.0611224 -11.9859231, -77.060795 -11.985872)",40,,,,,,,
412189107,316629275,0,319650840,True,Parque Union Panamericana,secondary,71.42699999999999,"LINESTRING (-77.02134 -12.0777576, -77.0212964 -12.0775872, -77.0212841 -12.077412, -77.0213102 -12.0772019, -77.0213332 -12.0771257)",40,2,,,,roundabout,,
842695095,842695098,0,330462193,True,Avenida Las Almendras,secondary,44.352,"LINESTRING (-77.0583393 -11.9854888, -77.0579388 -11.9854139)",40,,,,,,,
842695098,1330495105,0,330462193,True,Avenida Las Almendras,secondary,9.705,"LINESTRING (-77.0579388 -11.9854139, -77.05785210000001 -11.9853933)",40,,,,,,,
842695098,5629084829,0,314330540,True,Avenida Túpac Amaru,primary,223.137,"LINESTRING (-77.0579388 -11.9854139, -77.0579259 -11.9854686, -77.0575073 -11.9870874, -77.057441 -11.9873606)",60,,PE-20A,,,,,
5589402044,6023392380,0,436946093,True,Carretera Panamericana Norte,trunk,519.76,"LINESTRING (-77.12695890000001 -11.8183003, -77.12559829999999 -11.8216026, -77.12536919999999 -11.8220243, -77.12522300000001 -11.8222559, -77.12500060000001 -11.8225473)",80,2,PE-1N,,,,,
5589402046,5043155934,0,"[321072376, 280404129]",True,Carretera Panamericana Norte,trunk,1043.519,"LINESTRING (-77.1236365 -11.8239853, -77.1240081 -11.8235625, -77.1244592 -11.8230344, -77.1249347 -11.8224983, -77.1251604 -11.8222076, -77.12529189999999 -11.8220003, -77.1254931 -11.821605, -77.1271069 -11.8177255, -77.127922 -11.815687)","['80', '90']",2,PE-1N,,,,,
631734720,306533619,0,279260209,True,Marco Polo,secondary,36.757,"LINESTRING (-77.142746 -12.0631727, -77.1427032 -12.063446, -77.1426807 -12.0634954)",30,2,,,,,,
842695108,842706790,0,70625601,True,Avenida Las Almendras,secondary,44.093,"LINESTRING (-77.0579647 -11.9853075, -77.058364 -11.9853759)",40,,,,,,,
842695108,842695098,0,314330540,True,Avenida Túpac Amaru,primary,12.162,"LINESTRING (-77.0579647 -11.9853075, -77.0579388 -11.9854139)",60,,PE-20A,,,,,
5589402054,1756160888,0,436907171,False,Calle Juan Pablo II,residential,94.05,"LINESTRING (-77.1034781 -11.839888, -77.1035129 -11.8398605, -77.1041506 -11.8393568)",60,2,,,,,,
387416528,263627100,0,"[326171440, 436796420]",True,Avenida de Tomás Marsano,primary,140.481,"LINESTRING (-77.0022115 -12.1275151, -77.0017022 -12.1281688, -77.0015544 -12.1284354, -77.00153160000001 -12.1284772, -77.00151320000001 -12.1285188, -77.001498 -12.128562)","['35', '40']",2,,,,,,
560562642,560562643,0,660055408,True,Avenida Morales Duarez,primary,21.474,"LINESTRING (-77.09920049999999 -12.0406531, -77.09900399999999 -12.040634)",60,3,PE-20B,,,,,
560562643,3804479858,0,870857470,True,Avenida Elmer Faucett,trunk,55.9,"LINESTRING (-77.09900399999999 -12.040634, -77.0990772 -12.0401364)",60,3,PE-20B,,,,,
560562643,306072672,0,396819256,True,Avenida Morales Duarez,primary,199.84199999999998,"LINESTRING (-77.09900399999999 -12.040634, -77.0989538 -12.0405841, -77.09892670000001 -12.0405355, -77.0988929 -12.0404591, -77.09884649999999 -12.0403204, -77.09869550000001 -12.0400503, -77.0986223 -12.039985, -77.0984191 -12.0399001, -77.09759630000001 -12.0397331)",60,3,,,,,,
