osmid;police_distance;hospital_distance;bank_distance;casino_distance;courthouse_distance;school_distance;university_distance;marketplace_distance
4990633327;3.135163;1.3986100000000001;2.8874940000000002;7.305093999999999;4.2019280000000006;1.5777940000000004;2.8923340000000004;1.1885680000000003
4990633328;3.3017489999999996;1.502444;3.0540800000000004;7.4515629999999975;4.348397000000001;1.724263;3.0388029999999997;1.335037
4990633330;3.045963;1.2397610000000001;2.7982940000000003;7.412648999999998;4.585589000000001;1.2762740000000001;3.1941079999999986;1.572229
4990633331;2.9455789999999995;1.431705;2.6979100000000007;7.312264999999998;4.3915120000000005;1.4682179999999998;3.0819180000000004;1.378152
4990633332;3.0677700000000003;1.5522660000000001;2.8201010000000006;7.434455999999998;4.355584;1.7314500000000004;3.0459900000000006;1.342224
4990633333;3.0622130000000003;1.317204;2.814544;7.428898999999999;4.508146000000002;1.3537169999999998;3.1985520000000007;1.494786
4990633334;3.174449;1.202835;2.9267800000000004;7.500868999999998;4.397703000000001;1.239348;3.088109;1.384343
4990633335;3.3510299999999997;1.322398;3.103361000000001;7.676750999999998;4.573585000000001;1.3589109999999998;3.263991;1.5602250000000002
4990633336;3.343054;1.242628;3.095385000000001;7.709739999999999;4.654682000000001;1.279141;3.3450879999999996;1.6413220000000002
4990633337;3.320398;1.281926;3.0727290000000007;7.687083999999999;4.615384000000001;1.318439;3.30579;1.6020240000000001
4990633338;3.241429;1.436923;2.9937600000000004;7.562225999999998;4.45906;1.473436;3.1494660000000003;1.4457
4990633339;3.2983419999999994;1.488998;3.050673;7.564158999999997;4.460993;1.525511;3.1513990000000005;1.447633
4990633340;3.394615;1.294189;3.1469460000000002;7.758967999999997;4.655802;1.330702;5.315712;1.642442
4990633341;3.24974;1.450435;3.0020710000000004;7.419703999999998;4.316538;1.6924040000000002;3.0069440000000003;1.3031780000000002
