osmid,y,x,street_count,highway,ref,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
273425037,-11.9709454,-77.0749207,3,,,POINT (-77.07492070000001 -11.9709454),5090368821,1305701692,1246.186,,,,699674838,843103652,1308.176,441664256,273425106,483.611,319335083,1305382619,499.76599999999996,5574790553,273426005,441.61000000000007,590276717,273429597,3469.5370000000003
273425051,-11.971943,-77.075069,3,,,POINT (-77.075069 -11.971943),5090368821,1305701692,1133.902,,,,699674838,843103652,1195.8919999999996,441664256,273425106,497.66599999999994,319335083,1305382619,387.482,438900861,1305383629,430.885,590276717,273429597,3581.821
273425085,-11.9714323,-77.0750154,3,,,POINT (-77.0750154 -11.9714323),5090368821,1305701692,1191.071,,,,699674838,843103652,1253.061,441664256,273425106,440.49699999999996,319335083,1305382619,444.651,5574790553,273426005,386.495,590276717,273429597,3524.652
273425106,-11.9712935,-77.0709856,3,,,POINT (-77.0709856 -11.9712935),4422580277,5588932258,3015.553,,,,303538832,4375690414,4257.791,441664256,273425106,0.0,4394024182,273426339,1037.229,5574790552,273424993,293.921,590276717,273429597,3855.878
273425108,-11.971524,-77.0726352,4,,,POINT (-77.07263519999999 -11.971524),4422580277,5588932258,2863.5679999999998,,,,699674838,843103652,1466.1749999999997,441664256,273425106,181.348,319335083,1305382619,703.8,5574790552,273424993,112.57300000000001,590276717,273429597,3703.893
273425131,-11.9681259,-77.0684683,3,,,POINT (-77.06846830000001 -11.9681259),4422580277,5588932258,3116.167,,,,303538832,4375690414,4358.405000000001,441664256,273425106,483.17100000000005,4394024182,273426339,1128.818,441664271,273425719,196.79700000000003,590276717,273429597,3956.492
273425208,-11.9684875,-77.0693912,3,,,POINT (-77.0693912 -11.9684875),4422580277,5588932258,3007.587,,,,303538832,4375690414,4249.825000000001,441664256,273425106,374.591,4394024182,273426339,1202.887,441664271,273425719,88.217,590276717,273429597,3847.9120000000003
273425213,-11.9680378,-77.0679499,3,,,POINT (-77.0679499 -11.9680378),4422580277,5588932258,3173.44,,,,303538832,4375690414,4415.678000000001,441664256,273425106,540.4440000000001,4394024182,273426339,1071.5449999999998,441664271,273425719,174.646,590276717,273429597,4013.7650000000003
273425294,-11.9694937,-77.0704666,3,,,POINT (-77.0704666 -11.9694937),4422580277,5588932258,2945.28,,,,303538832,4375690414,4187.518,441664256,273425106,211.138,4394024182,273426339,1248.367,5574789544,1305383494,156.429,590276717,273429597,3785.6050000000005
273425551,-11.9676575,-77.0685489,3,,,POINT (-77.0685489 -11.9676575),4422580277,5588932258,3103.594,,,,303538832,4375690414,4345.832,441664256,273425106,535.988,4394024182,273426339,1181.635,441664271,273425719,249.61400000000003,405584317,1296147796,4187.668
273425557,-11.9688418,-77.07057,3,,,POINT (-77.07057 -11.9688418),4422580277,5588932258,2842.5750000000003,,,,303538832,4375690414,4084.8130000000006,441664256,273425106,314.581,319335083,1305382619,1199.729,5574789544,1305383494,52.986,590276717,273429597,3682.9000000000005
273425558,-11.9682321,-77.071389,3,,,POINT (-77.071389 -11.9682321),4422580277,5588932258,2730.623,,,,303538832,4375690414,3972.8610000000003,441664256,273425106,426.533,319335083,1305382619,1311.6810000000003,518381395,273425558,0.0,590276717,273429597,3570.9480000000003
273425559,-11.9691277,-77.0701859,3,,,POINT (-77.0701859 -11.9691277),4422580277,5588932258,2895.0759999999996,,,,303538832,4375690414,4137.313999999999,441664256,273425106,262.08,4394024182,273426339,1285.2089999999998,5574789544,1305383494,105.487,590276717,273429597,3735.401
273425584,-11.9671687,-77.0686237,3,,,POINT (-77.0686237 -11.9671687),4422580277,5588932258,3091.4790000000003,,,,303538832,4375690414,4333.717000000001,441664256,273425106,590.946,4394024182,273426339,1236.5929999999998,441664271,273425719,304.572,405584317,1296147796,4175.553
273425679,-11.9692074,-77.0708537,3,,,POINT (-77.0708537 -11.9692074),4422580277,5588932258,2892.4919999999997,,,,303538832,4375690414,4134.73,441664256,273425106,263.926,319335083,1305382619,1086.231,5574789544,1305383494,209.21699999999998,590276717,273429597,3732.817
273425706,-11.9689187,-77.0712442,3,,,POINT (-77.0712442 -11.9689187),4422580277,5588932258,2839.248,,,,303538832,4375690414,4081.4860000000003,441664256,273425106,317.17,319335083,1305382619,1075.806,5574789544,1305383494,167.591,590276717,273429597,3679.5730000000003
273425715,-11.9687868,-77.0698249,3,,,POINT (-77.0698249 -11.9687868),4422580277,5588932258,2949.775,,,,303538832,4375690414,4192.013,441664256,273425106,316.779,4394024182,273426339,1230.51,441664271,273425719,146.029,590276717,273429597,3790.1000000000004
273425717,-11.9709234,-77.0685086,3,,,POINT (-77.0685086 -11.9709234),4422580277,5588932258,3310.7630000000004,,,,303538832,4375690414,4553.001000000001,441664256,273425106,391.662,4394024182,273426339,869.522,5574779269,273426381,781.527,590276717,273429597,4151.088000000001
