osmid,street_count,highway,ref,geometry,NN,NN_dist
263121086,4,,,POINT (-77.0421199 -12.0867565),263121086,0.0
263121087,4,,,POINT (-77.0429221 -12.0868732),263121087,0.0
263121088,4,,,POINT (-77.043752 -12.0869861),263121088,0.0
263121089,3,,,POINT (-77.0445929 -12.0870992),263114458,0.0005493394669953798
263121280,4,traffic_signals,,POINT (-77.0333346 -12.0844663),263121280,0.0
263121282,4,,,POINT (-77.0364287 -12.0849104),263121282,0.0
263121283,4,,,POINT (-77.037249 -12.085028),263121283,0.0
263121284,4,,,POINT (-77.0380612 -12.0851365),263121284,0.0
263121285,4,,,POINT (-77.0388592 -12.0852446),263121285,0.0
263121286,4,,,POINT (-77.039762 -12.0853657),263121286,0.0
263121287,4,,,POINT (-77.04064289999999 -12.0854917),263121287,0.0
263121288,4,,,POINT (-77.0414595 -12.0856049),263121288,0.0
263121289,4,,,POINT (-77.0422767 -12.0857241),263121289,0.0
263121290,4,,,POINT (-77.04308760000001 -12.0858273),263121290,0.0
263121291,4,,,POINT (-77.0439026 -12.0859365),263121291,0.0
263121292,4,,,POINT (-77.0447449 -12.0860656),263121292,0.0
263121293,4,,,POINT (-77.046111 -12.086251),263121293,0.0
263121418,3,,,POINT (-77.0460114 -12.0869937),263121293,0.000749348683857994
263121419,3,,,POINT (-77.0446359 -12.0868064),263121292,0.0007487760947039931
263122086,4,traffic_signals,,POINT (-77.0462488 -12.0851707),263122086,0.0
263122087,3,,,POINT (-77.0457564 -12.0851097),263122086,0.0004961640454516237
263122088,3,,,POINT (-77.0449052 -12.0849982),263121292,0.001079369654011918
263122089,3,,,POINT (-77.04405300000001 -12.0848787),263121291,0.001068438580360455
263122090,3,,,POINT (-77.04323979999999 -12.0847598),1639104067,0.0006373830951606936
263122091,4,,,POINT (-77.04242170000001 -12.0846478),263122091,0.0
263122092,4,,,POINT (-77.0416163 -12.0845409),263122092,0.0
263122093,3,,,POINT (-77.0407968 -12.0844198),263122138,0.00020188236673130617
263122094,4,traffic_signals,,POINT (-77.03991329999999 -12.0843009),263122094,0.0
263122095,4,,,POINT (-77.0390161 -12.0841758),263122095,0.0
263122097,3,,,POINT (-77.0382269 -12.0840589),263122134,0.00019696763692922498
263122098,4,,,POINT (-77.0374051 -12.0839465),263122098,0.0
263122099,3,,,POINT (-77.0365894 -12.0838437),263122133,0.00043419379314645664
263122100,4,traffic_signals,,POINT (-77.0357449 -12.0837275),263122100,0.0
263122101,4,traffic_signals,,POINT (-77.034695 -12.0835858),263122101,0.0
263122102,4,traffic_signals,,POINT (-77.03452540000001 -12.0835692),263122102,0.0
263122103,4,traffic_signals,,POINT (-77.0334739 -12.083417),263122103,0.0
263122104,4,,,POINT (-77.0275438 -12.0825982),263122130,6.903252856394874e-05
263122105,4,traffic_signals,,POINT (-77.0268597 -12.0825197),263122105,0.0
263122129,4,traffic_signals,,POINT (-77.0268981 -12.0824221),263122129,0.0
263122130,4,,,POINT (-77.0275656 -12.0825327),263122130,0.0
263122131,4,traffic_signals,,POINT (-77.0334811 -12.083342),263122131,0.0
263122132,4,traffic_signals,,POINT (-77.0357592 -12.0836395),263122132,0.0
263122133,3,,,POINT (-77.037023 -12.083821),263122133,0.0
263122134,3,,,POINT (-77.03805610000001 -12.0839608),263122134,0.0
263122135,4,,,POINT (-77.0390266 -12.0841037),263122095,7.286055174182382e-05
263122137,4,traffic_signals,,POINT (-77.03984730000001 -12.0842099),263122137,0.0
263122138,3,,,POINT (-77.0406248 -12.0843141),263122138,0.0
263122139,4,,,POINT (-77.041832 -12.0844863),1273895001,8.04878251665075e-05
263122141,4,,,POINT (-77.04262129999999 -12.0845825),1639104067,9.182488769329632e-05
263122142,3,,,POINT (-77.0431086 -12.0846482),1639104067,0.0005009342571623223
263122143,3,,,POINT (-77.04360269999999 -12.0847176),1639104067,0.0009953818362780991
263122144,3,,,POINT (-77.04416569999999 -12.0847982),263121291,0.00116831010438198
263122145,3,,,POINT (-77.0447319 -12.0848862),263121292,0.0011794716444236742
263122146,3,,,POINT (-77.0452403 -12.0849542),263360133,0.0009534706130672761
263122147,5,traffic_signals,,POINT (-77.046261 -12.0850849),263122147,0.0
263122148,4,,,POINT (-77.04743910000001 -12.0852308),263112183,8.441972518436353e-05
263357368,3,,,POINT (-77.02852420000001 -12.0890485),6064593059,0.0008334745646977563
263357750,4,,,POINT (-77.047437 -12.0841026),263357750,0.0
263357751,4,traffic_signals,,POINT (-77.0359153 -12.0825903),263357751,0.0
263357752,4,,,POINT (-77.0371918 -12.0827711),263357752,0.0
263357755,4,,,POINT (-77.03819919999999 -12.0829028),263357755,0.0
263357756,3,,,POINT (-77.0386879 -12.0829704),263357755,0.0004933532709989767
263357757,4,,,POINT (-77.0391814 -12.0830492),263357758,0.0008209227125593869
263357758,4,,,POINT (-77.0399941 -12.0831651),263357758,0.0
263357759,4,,,POINT (-77.0407739 -12.0832811),263357759,0.0
263357760,4,,,POINT (-77.0419995 -12.0834344),1273895001,0.0011456128883712456
263357761,4,,,POINT (-77.0427842 -12.0835459),1639104067,0.0011411384929090002
263357762,3,,,POINT (-77.0432612 -12.0836091),1639104067,0.001248604380901468
263357763,4,,,POINT (-77.04374749999999 -12.0836736),1639104067,0.0015157099590604444
263357764,3,,,POINT (-77.04431219999999 -12.0837462),263357989,0.0016038722923078666
263357765,4,,,POINT (-77.0449007 -12.0838397),263357767,0.0010889809043362851
